Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.85037;12.56724;15.83693;196;103;102;1;1;4159.60654830933;13.86536;13.57401;14.12953;300;1;1;1;300;1;12.56724;15.83693;103;102;13.84761
"EarlyUpdate.XRUpdate";10.55578;8.697397;11.29651;269;103;71;2;2;3156.64181041718;10.52214;10.31057;10.80005;300;1;1;1;300;1;8.697397;11.29651;103;71;10.88375
"PostLateUpdate.FinishFrameRendering";1.598854;1.188281;2.593334;23;243;102;2;2;489.114782333374;1.630383;1.502084;1.741563;300;1;1;1;300;1;1.188281;2.593334;243;102;1.521875
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.497709;1.103906;2.478021;270;243;102;3;3;458.262237429619;1.527541;1.40849;1.61974;300;1;1;1;300;1;1.103906;2.478021;243;102;1.409636
"Inl_UniversalRenderTotal";1.461511;1.075677;2.392969;1;243;102;4;4;448.193627595901;1.493979;1.371511;1.582292;300;1;1;1;300;1;1.075677;2.392969;243;102;1.381614
"Inl_RenderCameraStack";1.414636;1.04;2.316042;193;243;102;5;5;435.231132507324;1.45077;1.330417;1.533958;300;1;1;1;300;1;1.04;2.316042;243;102;1.346667
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.941146;0.696042;1.760781;143;243;102;6;6;291.223618268967;0.9707454;0.877344;1.025625;300;1;1;1;300;1;0.696042;1.760781;243;102;0.9375
"Update.ScriptRunBehaviourUpdate";0.534531;0.39375;0.942657;12;137;237;2;2;165.717194139957;0.5523906;0.490521;0.5925;300;1;1;1;300;1;0.39375;0.942657;137;237;0.460573
"BehaviourUpdate";0.533281;0.392552;0.941198;264;137;237;3;3;165.273762404919;0.5509126;0.489219;0.590677;300;1;1;1;300;1;0.392552;0.941198;137;237;0.458802
"PostLateUpdate.PlayerSendFrameStarted";0.339895;0.271198;0.805157;210;80;174;2;2;107.746659845114;0.3591555;0.306198;0.387344;300;1;1;1;300;1;0.271198;0.805157;80;174;0.288073
"Inl_ExecuteRenderGraph";0.319791;0.246355;0.842344;155;243;191;7;7;101.0295817554;0.3367653;0.291146;0.35349;300;1;1;1;300;1;0.246355;0.842344;243;191;0.289844
"FrameEvents.XRBeginFrame";0.285886;0.226198;0.681458;220;80;174;3;3;90.1997457593679;0.3006658;0.255989;0.320573;300;1;1;1;300;1;0.226198;0.681458;80;174;0.24177
"Inl_RecordRenderGraph";0.239479;0.175521;0.583541;133;178;102;7;7;77.208386644721;0.2573613;0.22099;0.27427;300;1;1;1;300;1;0.175521;0.583541;178;102;0.241823
"Inl_ScriptableRenderContext.Submit";0.237292;0.172812;0.728072;187;178;31;6;6;77.4215718209743;0.2580719;0.211667;0.271511;300;1;1;1;300;1;0.172812;0.728072;178;31;0.21552
"Inl_On Record Render Graph";0.224947;0.165104;0.547604;20;178;263;8;8;72.9567347168922;0.2431891;0.20875;0.260052;300;1;1;1;300;1;0.165104;0.547604;178;263;0.230729
"PostLateUpdate.ProfilerEndFrame";0.22224;0.166979;0.650312;47;95;31;2;2;72.6791737377644;0.2422639;0.203698;0.255625;300;1;1;1;300;1;0.166979;0.650312;95;31;0.22
"Profiler.FlushCounters";0.220573;0.165105;0.648229;47;95;31;3;3;72.0836957097054;0.240279;0.201823;0.253178;300;1;1;1;300;1;0.165105;0.648229;95;31;0.218386
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.218385;0.158021;0.499479;20;243;262;4;4;67.9986889362335;0.2266623;0.209062;0.233906;300;1;1;1;300;1;0.158021;0.499479;243;262;0.207761
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.190834;0.140208;0.47625;183;137;102;4;4;61.2748818695545;0.2042496;0.170313;0.220156;300;1;1;1;300;1;0.140208;0.47625;137;102;0.153229
"Profiler.FlushMemoryCounters";0.1775;0.132552;0.572865;61;295;31;4;4;58.6975489854813;0.1956585;0.162292;0.208177;300;1;1;1;300;1;0.132552;0.572865;295;31;0.17224
"Gfx.WaitForRenderThread";0.159167;0.049636;0.486563;209;160;174;4;4;49.9001109525561;0.1663337;0.136719;0.178802;300;1;1;1;300;1;0.049636;0.486563;160;174;0.131406
"Semaphore.WaitForSignal";0.157916;0.048177;0.480052;127;160;174;5;5;49.4928238727152;0.1649761;0.135625;0.177396;300;1;1;1;300;1;0.048177;0.480052;160;174;0.130313
"CullScriptable";0.138334;0.102813;0.364218;271;178;180;7;7;44.7490740790963;0.1491636;0.128281;0.163177;300;1;1;1;300;1;0.102813;0.364218;178;180;0.171198
"Create GfxDeviceClient";0.13526;0.13526;0.13526;179;179;179;11;11;0.135260000824928;0.13526;0.13526;0.13526;2;2;2;2;1;179;0.028021;0.107239;179;179;0
"Inl_Setup Forward Lights";0.123906;0.090156;0.421927;97;178;239;8;8;40.800462923944;0.1360015;0.114322;0.14026;300;1;1;1;300;1;0.090156;0.421927;178;239;0.11125
