ts,value,counter_name,t_s
173946481365319,545122176.0,Clocks / Second,0.0
173946481370267,2.1263442039489746,GPU % Bus Busy,4.948e-06
173946481373183,0.06744351238012314,% Vertex Fetch Stall,7.864e-06
173946481375371,0.0,% Texture Fetch Stall,1.0052e-05
173946481378548,0.0,L1 Texture Cache Miss Per Pixel,1.3229e-05
173946481380839,0.0,% Texture L2 Miss,1.552e-05
173946481384121,0.0,% Stalled on System Memory,1.8802e-05
173946481386048,0.0,Pre-clipped Polygons/Second,2.0729e-05
173946481387767,0.0,% Prims Trivially Rejected,2.2448e-05
173946481390110,0.0,% Prims Clipped,2.4791e-05
173946481392350,0.0,Average Vertices / Polygon,2.7031e-05
173946481394537,11924.2314453125,Reused Vertices / Second,2.9218e-05
173946481396569,0.0,Average Polygon Area,3.125e-05
173946481398287,0.0,% Shaders Busy,3.2968e-05
173946481401256,11924.2314453125,Vertices Shaded / Second,3.5937e-05
173946481403704,0.0,Fragments Shaded / Second,3.8385e-05
173946481405631,0.0,Vertex Instructions / Second,4.0312e-05
173946481407767,-1.0,Fragment Instructions / Second,4.2448e-05
173946481409694,0.0,Fragment ALU Instructions / Sec (Full),4.4375e-05
173946481411569,0.0,Fragment ALU Instructions / Sec (Half),4.625e-05
173946481413287,-1.0,Fragment EFU Instructions / Second,4.7968e-05
173946481415214,0.0,Textures / Vertex,4.9895e-05
173946481417089,0.0,Textures / Fragment,5.177e-05
173946481419121,0.0,ALU / Vertex,5.3802e-05
173946481420996,0.0,ALU / Fragment,5.5677e-05
173946481422819,-1.0,EFU / Fragment,5.75e-05
173946481434017,0.0,EFU / Vertex,6.8698e-05
173946481472298,0.0,% Time Shading Fragments,0.000106979
173946481475214,0.0,% Time Shading Vertices,0.000109895
173946481477350,0.0,% Time Compute,0.000112031
173946481479694,0.0,% Shader ALU Capacity Utilized,0.000114375
173946481481517,0.0,% Time ALUs Working,0.000116198
173946481483339,0.0,% Time EFUs Working,0.00011802
173946481487610,0.0,% Nearest Filtered,0.000122291
173946481489589,0.0,% Linear Filtered,0.00012427
173946481491517,0.0,% Anisotropic Filtered,0.000126198
173946481493444,0.0,% Non-Base Level Textures,0.000128125
173946481495423,4706096.5,Read Total (Bytes/sec),0.000130104
173946481497714,19354352.0,Write Total (Bytes/sec),0.000132395
173946481499954,0.0,Texture Memory Read BW (Bytes/Second),0.000134635
173946481501673,0.0,Vertex Memory Read (Bytes/Second),0.000136354
173946481503652,0.0,SP Memory Read (Bytes/Second),0.000138333
173946481505579,0.0,Avg Bytes / Fragment,0.00014026
173946481507350,0.0,Avg Bytes / Vertex,0.000142031
173946481509381,0.0,Preemptions / second,0.000144062
173946481512037,0.0,Avg Preemption Delay,0.000146718
173946481513808,545000000.0,GPU Frequency,0.000148489
173946482898860,545035712.0,Clocks / Second,0.001533541
173946482904017,100.0,GPU % Bus Busy,0.001538698
173946482905058,0.0,% Vertex Fetch Stall,0.001539739
173946482905683,0.0,% Texture Fetch Stall,0.001540364
173946482906308,0.0,L1 Texture Cache Miss Per Pixel,0.001540989
173946482906777,0.0,% Texture L2 Miss,0.001541458
173946482907246,0.0,% Stalled on System Memory,0.001541927
173946482907715,0.0,Pre-clipped Polygons/Second,0.001542396
173946482908131,0.0,% Prims Trivially Rejected,0.001542812
173946482908600,0.0,% Prims Clipped,0.001543281
173946482909069,0.0,Average Vertices / Polygon,0.00154375
173946482909746,0.0,Reused Vertices / Second,0.001544427
173946482910215,0.0,Average Polygon Area,0.001544896
173946482910631,0.0,% Shaders Busy,0.001545312
173946482911256,0.0,Vertices Shaded / Second,0.001545937
173946482911829,0.0,Fragments Shaded / Second,0.00154651
173946482912402,0.0,Vertex Instructions / Second,0.001547083
173946482912871,-1.0,Fragment Instructions / Second,0.001547552
173946482913340,0.0,Fragment ALU Instructions / Sec (Full),0.001548021
173946482913756,0.0,Fragment ALU Instructions / Sec (Half),0.001548437
173946482914173,-1.0,Fragment EFU Instructions / Second,0.001548854
173946482914590,0.0,Textures / Vertex,0.001549271
173946482915110,0.0,Textures / Fragment,0.001549791
173946482915527,0.0,ALU / Vertex,0.001550208
173946482916048,0.0,ALU / Fragment,0.001550729
173946482916465,-1.0,EFU / Fragment,0.001551146
173946482916829,0.0,EFU / Vertex,0.00155151
173946482917558,0.0,% Time Shading Fragments,0.001552239
173946482918027,0.0,% Time Shading Vertices,0.001552708
173946482918444,0.0,% Time Compute,0.001553125
173946482918913,0.0,% Shader ALU Capacity Utilized,0.001553594
173946482919277,0.0,% Time ALUs Working,0.001553958
173946482919746,0.0,% Time EFUs Working,0.001554427
173946482920319,0.0,% Nearest Filtered,0.001555
173946482920735,0.0,% Linear Filtered,0.001555416
173946482921204,0.0,% Anisotropic Filtered,0.001555885
173946482921725,0.0,% Non-Base Level Textures,0.001556406
173946482922142,0.0,Read Total (Bytes/sec),0.001556823
173946482922610,128202.2265625,Write Total (Bytes/sec),0.001557291
173946482923288,0.0,Texture Memory Read BW (Bytes/Second),0.001557969
173946482923808,0.0,Vertex Memory Read (Bytes/Second),0.001558489
173946482924329,0.0,SP Memory Read (Bytes/Second),0.00155901
173946482924798,0.0,Avg Bytes / Fragment,0.001559479
173946482925215,0.0,Avg Bytes / Vertex,0.001559896
173946482925840,0.0,Preemptions / second,0.001560521
173946482926308,0.0,Avg Preemption Delay,0.001560989
173946482926725,545000000.0,GPU Frequency,0.001561406
173946484386829,544766912.0,Clocks / Second,0.00302151
173946484391361,22.82883644104004,GPU % Bus Busy,0.003026042
173946484392350,0.3234958350658417,% Vertex Fetch Stall,0.003027031
173946484393131,21.494956970214844,% Texture Fetch Stall,0.003027812
173946484394017,0.29517877101898193,L1 Texture Cache Miss Per Pixel,0.003028698
173946484394538,25.745229721069336,% Texture L2 Miss,0.003029219
173946484395059,0.09849756211042404,% Stalled on System Memory,0.00302974
173946484395527,19964330.0,Pre-clipped Polygons/Second,0.003030208
173946484395996,37.44697570800781,% Prims Trivially Rejected,0.003030677
173946484396465,2.8669400215148926,% Prims Clipped,0.003031146
173946484396881,1.0194075107574463,Average Vertices / Polygon,0.003031562
173946484397454,39671060.0,Reused Vertices / Second,0.003032135
173946484397871,307.6552429199219,Average Polygon Area,0.003032552
173946484398392,0.0,% Shaders Busy,0.003033073
173946484398861,20351788.0,Vertices Shaded / Second,0.003033542
173946484399381,3790194944.0,Fragments Shaded / Second,0.003034062
173946484399954,3418501888.0,Vertex Instructions / Second,0.003034635
173946484400527,-1.0,Fragment Instructions / Second,0.003035208
173946484400996,172244615168.0,Fragment ALU Instructions / Sec (Full),0.003035677
173946484401413,217097060352.0,Fragment ALU Instructions / Sec (Half),0.003036094
173946484401934,-1.0,Fragment EFU Instructions / Second,0.003036615
173946484402350,0.91465824842453,Textures / Vertex,0.003037031
173946484402819,1.044299602508545,Textures / Fragment,0.0030375
173946484403288,161.2515869140625,ALU / Vertex,0.003037969
173946484403809,64.41337585449219,ALU / Fragment,0.00303849
173946484404225,-1.0,EFU / Fragment,0.003038906
173946484404694,6.7190070152282715,EFU / Vertex,0.003039375
173946484405267,0.0,% Time Shading Fragments,0.003039948
173946484405684,0.0,% Time Shading Vertices,0.003040365
173946484406152,0.0,% Time Compute,0.003040833
173946484406569,75.86554718017578,% Shader ALU Capacity Utilized,0.00304125
173946484406986,78.69095611572266,% Time ALUs Working,0.003041667
173946484407506,22.1190185546875,% Time EFUs Working,0.003042187
173946484407975,42.76137161254883,% Nearest Filtered,0.003042656
173946484408392,57.23862838745117,% Linear Filtered,0.003043073
173946484408861,0.0,% Anisotropic Filtered,0.003043542
173946484409381,0.0,% Non-Base Level Textures,0.003044062
173946484409902,2070599168.0,Read Total (Bytes/sec),0.003044583
173946484410371,2677297920.0,Write Total (Bytes/sec),0.003045052
173946484410840,1725785344.0,Texture Memory Read BW (Bytes/Second),0.003045521
173946484411309,139659968.0,Vertex Memory Read (Bytes/Second),0.00304599
173946484411725,4607153.0,SP Memory Read (Bytes/Second),0.003046406
173946484412194,0.43711957335472107,Avg Bytes / Fragment,0.003046875
173946484412663,6.862295150756836,Avg Bytes / Vertex,0.003047344
173946484413184,352.8763122558594,Preemptions / second,0.003047865
173946484413756,0.4295414984226227,Avg Preemption Delay,0.003048437
173946484414225,545000000.0,GPU Frequency,0.003048906
173946485863080,545053760.0,Clocks / Second,0.004497761
173946485868600,22.93366813659668,GPU % Bus Busy,0.004503281
173946485869642,0.6728392243385315,% Vertex Fetch Stall,0.004504323
173946485870475,21.581144332885742,% Texture Fetch Stall,0.004505156
173946485871517,0.2615630328655243,L1 Texture Cache Miss Per Pixel,0.004506198
173946485872298,24.70412826538086,% Texture L2 Miss,0.004506979
173946485872975,0.024165596812963486,% Stalled on System Memory,0.004507656
173946485873444,27762876.0,Pre-clipped Polygons/Second,0.004508125
173946485873861,39.001949310302734,% Prims Trivially Rejected,0.004508542
173946485874330,1.880149245262146,% Prims Clipped,0.004509011
173946485874902,1.0363824367523193,Average Vertices / Polygon,0.004509583
173946485875527,54562592.0,Reused Vertices / Second,0.004510208
173946485876048,318.8813781738281,Average Polygon Area,0.004510729
173946485876621,0.0,% Shaders Busy,0.004511302
173946485877090,28772956.0,Vertices Shaded / Second,0.004511771
173946485877611,5237693952.0,Fragments Shaded / Second,0.004512292
173946485878288,5085654528.0,Vertex Instructions / Second,0.004512969
173946485878705,-1.0,Fragment Instructions / Second,0.004513386
173946485879277,222056677376.0,Fragment ALU Instructions / Sec (Full),0.004513958
173946485879694,292338532352.0,Fragment ALU Instructions / Sec (Half),0.004514375
173946485880215,-1.0,Fragment EFU Instructions / Second,0.004514896
173946485880632,0.7711367011070251,Textures / Vertex,0.004515313
173946485881100,1.0496846437454224,Textures / Fragment,0.004515781
173946485881621,169.93663024902344,ALU / Vertex,0.004516302
173946485882194,61.28177261352539,ALU / Fragment,0.004516875
173946485882663,-1.0,EFU / Fragment,0.004517344
173946485883080,6.814576625823975,EFU / Vertex,0.004517761
173946485883652,0.0,% Time Shading Fragments,0.004518333
173946485884069,0.0,% Time Shading Vertices,0.00451875
173946485884486,0.0,% Time Compute,0.004519167
173946485884902,75.69776153564453,% Shader ALU Capacity Utilized,0.004519583
173946485885319,78.4572525024414,% Time ALUs Working,0.00452
173946485885788,21.080900192260742,% Time EFUs Working,0.004520469
173946485886361,35.7481803894043,% Nearest Filtered,0.004521042
173946485886777,64.25181579589844,% Linear Filtered,0.004521458
173946485887350,0.0,% Anisotropic Filtered,0.004522031
173946485887819,0.0,% Non-Base Level Textures,0.0045225
173946485888236,2397813760.0,Read Total (Bytes/sec),0.004522917
173946485888705,3137604352.0,Write Total (Bytes/sec),0.004523386
173946485889225,1985085696.0,Texture Memory Read BW (Bytes/Second),0.004523906
173946485889694,196062480.0,Vertex Memory Read (Bytes/Second),0.004524375
173946485890163,6631341.0,SP Memory Read (Bytes/Second),0.004524844
173946485890684,0.33924582600593567,Avg Bytes / Fragment,0.004525365
173946485891100,6.814123630523682,Avg Bytes / Vertex,0.004525781
173946485891673,0.0,Preemptions / second,0.004526354
173946485892142,0.0,Avg Preemption Delay,0.004526823
173946485892611,545000000.0,GPU Frequency,0.004527292
173946487323028,544916800.0,Clocks / Second,0.005957709
173946487329486,25.41851806640625,GPU % Bus Busy,0.005964167
173946487330580,0.4850904047489166,% Vertex Fetch Stall,0.005965261
173946487331361,25.238792419433594,% Texture Fetch Stall,0.005966042
173946487332455,0.24802348017692566,L1 Texture Cache Miss Per Pixel,0.005967136
173946487333288,29.267961502075195,% Texture L2 Miss,0.005967969
173946487333861,0.005765081383287907,% Stalled on System Memory,0.005968542
173946487334382,15389926.0,Pre-clipped Polygons/Second,0.005969063
173946487334798,31.509634017944336,% Prims Trivially Rejected,0.005969479
173946487335267,1.502563238143921,% Prims Clipped,0.005969948
173946487335684,1.0334982872009277,Average Vertices / Polygon,0.005970365
173946487336309,30313284.0,Reused Vertices / Second,0.00597099
173946487336725,313.6537170410156,Average Polygon Area,0.005971406
173946487337194,0.0,% Shaders Busy,0.005971875
173946487337715,15905462.0,Vertices Shaded / Second,0.005972396
173946487338236,3215653888.0,Fragments Shaded / Second,0.005972917
173946487338757,2805950464.0,Vertex Instructions / Second,0.005973438
173946487339173,-1.0,Fragment Instructions / Second,0.005973854
173946487339590,151246880768.0,Fragment ALU Instructions / Sec (Full),0.005974271
173946487340059,187458699264.0,Fragment ALU Instructions / Sec (Half),0.00597474
173946487340684,-1.0,Fragment EFU Instructions / Second,0.005975365
173946487341153,1.115881323814392,Textures / Vertex,0.005975834
173946487341621,1.0490220785140991,Textures / Fragment,0.005976302
173946487342038,169.0024871826172,ALU / Vertex,0.005976719
173946487342611,66.24227905273438,ALU / Fragment,0.005977292
173946487352715,-1.0,EFU / Fragment,0.005987396
173946487353236,7.411784648895264,EFU / Vertex,0.005987917
173946487353861,0.0,% Time Shading Fragments,0.005988542
173946487354330,0.0,% Time Shading Vertices,0.005989011
173946487354798,0.0,% Time Compute,0.005989479
173946487355267,76.83153533935547,% Shader ALU Capacity Utilized,0.005989948
173946487355736,79.81070709228516,% Time ALUs Working,0.005990417
173946487356153,22.880470275878906,% Time EFUs Working,0.005990834
173946487356673,45.93959045410156,% Nearest Filtered,0.005991354
173946487357090,54.06040954589844,% Linear Filtered,0.005991771
173946487357559,0.0,% Anisotropic Filtered,0.00599224
173946487358028,0.0,% Non-Base Level Textures,0.005992709
173946487358496,1595481216.0,Read Total (Bytes/sec),0.005993177
173946487358965,2433877248.0,Write Total (Bytes/sec),0.005993646
173946487359486,1362126720.0,Texture Memory Read BW (Bytes/Second),0.005994167
173946487359903,106774584.0,Vertex Memory Read (Bytes/Second),0.005994584
173946487360371,2176408.0,SP Memory Read (Bytes/Second),0.005995052
