ts,value,counter_name,t_s
174714870172437,545103552.0,Clocks / Second,0.0
174714870178010,100.0,GPU % Bus Busy,5.573e-06
174714870181239,0.0,% Vertex Fetch Stall,8.802e-06
174714870184156,0.0,% Texture Fetch Stall,1.1719e-05
174714870187333,-1.0,L1 Texture Cache Miss Per Pixel,1.4896e-05
174714870189260,0.0,% Texture L2 Miss,1.6823e-05
174714870192802,0.0,% Stalled on System Memory,2.0365e-05
174714870194781,0.0,Pre-clipped Polygons/Second,2.2344e-05
174714870196604,0.0,% Prims Trivially Rejected,2.4167e-05
174714870198687,0.0,% Prims Clipped,2.625e-05
174714870200614,0.0,Average Vertices / Polygon,2.8177e-05
174714870203062,0.0,Reused Vertices / Second,3.0625e-05
174714870205198,-1.0,Average Polygon Area,3.2761e-05
174714870207177,0.0,% Shaders Busy,3.474e-05
174714870210198,0.0,Vertices Shaded / Second,3.7761e-05
174714870212333,-1.0,Fragments Shaded / Second,3.9896e-05
174714870214729,-1.0,Vertex Instructions / Second,4.2292e-05
174714870216969,-1.0,Fragment Instructions / Second,4.4532e-05
174714870218896,-1.0,Fragment ALU Instructions / Sec (Full),4.6459e-05
174714870220875,-1.0,Fragment ALU Instructions / Sec (Half),4.8438e-05
174714870222750,-1.0,Fragment EFU Instructions / Second,5.0313e-05
174714870224729,-1.0,Textures / Vertex,5.2292e-05
174714870226656,-1.0,Textures / Fragment,5.4219e-05
174714870228635,-1.0,ALU / Vertex,5.6198e-05
174714870230666,-1.0,ALU / Fragment,5.8229e-05
174714870232437,-1.0,EFU / Fragment,6e-05
174714870243271,-1.0,EFU / Vertex,7.0834e-05
174714870245823,0.0,% Time Shading Fragments,7.3386e-05
174714870248166,0.0,% Time Shading Vertices,7.5729e-05
174714870249989,0.0,% Time Compute,7.7552e-05
174714870252073,0.0,% Shader ALU Capacity Utilized,7.9636e-05
174714870254052,0.0,% Time ALUs Working,8.1615e-05
174714870255771,0.0,% Time EFUs Working,8.3334e-05
174714870259208,0.0,% Nearest Filtered,8.6771e-05
174714870260979,0.0,% Linear Filtered,8.8542e-05
174714870263062,0.0,% Anisotropic Filtered,9.0625e-05
174714870265979,0.0,% Non-Base Level Textures,9.3542e-05
174714870267958,0.0,Read Total (Bytes/sec),9.5521e-05
174714870270354,131466.65625,Write Total (Bytes/sec),9.7917e-05
174714870272489,0.0,Texture Memory Read BW (Bytes/Second),0.000100052
174714870274625,0.0,Vertex Memory Read (Bytes/Second),0.000102188
174714870277229,0.0,SP Memory Read (Bytes/Second),0.000104792
174714870278948,-1.0,Avg Bytes / Fragment,0.000106511
174714870280719,0.0,Avg Bytes / Vertex,0.000108282
174714870282802,0.0,Preemptions / second,0.000110365
174714870284781,0.0,Avg Preemption Delay,0.000112344
174714870286552,545000000.0,GPU Frequency,0.000114115
174714871739625,545012288.0,Clocks / Second,0.001567188
174714871744469,100.0,GPU % Bus Busy,0.001572032
174714871745094,0.0,% Vertex Fetch Stall,0.001572657
174714871745562,0.0,% Texture Fetch Stall,0.001573125
174714871746396,-1.0,L1 Texture Cache Miss Per Pixel,0.001573959
174714871746865,0.0,% Texture L2 Miss,0.001574428
174714871747229,0.0,% Stalled on System Memory,0.001574792
174714871747750,0.0,Pre-clipped Polygons/Second,0.001575313
174714871748219,0.0,% Prims Trivially Rejected,0.001575782
174714871748635,0.0,% Prims Clipped,0.001576198
174714871749104,0.0,Average Vertices / Polygon,0.001576667
174714871749781,0.0,Reused Vertices / Second,0.001577344
174714871750354,-1.0,Average Polygon Area,0.001577917
174714871750823,0.0,% Shaders Busy,0.001578386
174714871751292,0.0,Vertices Shaded / Second,0.001578855
174714871751969,-1.0,Fragments Shaded / Second,0.001579532
174714871752490,-1.0,Vertex Instructions / Second,0.001580053
174714871752958,-1.0,Fragment Instructions / Second,0.001580521
174714871753375,-1.0,Fragment ALU Instructions / Sec (Full),0.001580938
174714871753792,-1.0,Fragment ALU Instructions / Sec (Half),0.001581355
174714871754260,-1.0,Fragment EFU Instructions / Second,0.001581823
174714871754677,-1.0,Textures / Vertex,0.00158224
174714871755146,-1.0,Textures / Fragment,0.001582709
174714871755510,-1.0,ALU / Vertex,0.001583073
174714871756031,-1.0,ALU / Fragment,0.001583594
174714871756500,-1.0,EFU / Fragment,0.001584063
174714871756917,-1.0,EFU / Vertex,0.00158448
174714871757594,0.0,% Time Shading Fragments,0.001585157
174714871758062,0.0,% Time Shading Vertices,0.001585625
174714871758479,0.0,% Time Compute,0.001586042
174714871758896,0.0,% Shader ALU Capacity Utilized,0.001586459
174714871759312,0.0,% Time ALUs Working,0.001586875
174714871759729,0.0,% Time EFUs Working,0.001587292
174714871760302,0.0,% Nearest Filtered,0.001587865
174714871760719,0.0,% Linear Filtered,0.001588282
174714871761292,0.0,% Anisotropic Filtered,0.001588855
174714871761760,0.0,% Non-Base Level Textures,0.001589323
174714871762229,0.0,Read Total (Bytes/sec),0.001589792
174714871762698,119450.078125,Write Total (Bytes/sec),0.001590261
174714871763635,0.0,Texture Memory Read BW (Bytes/Second),0.001591198
174714871764104,0.0,Vertex Memory Read (Bytes/Second),0.001591667
174714871764573,0.0,SP Memory Read (Bytes/Second),0.001592136
174714871765042,-1.0,Avg Bytes / Fragment,0.001592605
174714871765510,0.0,Avg Bytes / Vertex,0.001593073
174714871772490,0.0,Preemptions / second,0.001600053
174714871773062,0.0,Avg Preemption Delay,0.001600625
174714871773531,545000000.0,GPU Frequency,0.001601094
174714873125458,544973632.0,Clocks / Second,0.002953021
174714873129521,100.0,GPU % Bus Busy,0.002957084
174714873130511,0.0,% Vertex Fetch Stall,0.002958074
174714873131344,0.0,% Texture Fetch Stall,0.002958907
174714873132281,-1.0,L1 Texture Cache Miss Per Pixel,0.002959844
174714873133063,0.0,% Texture L2 Miss,0.002960626
174714873133844,0.0,% Stalled on System Memory,0.002961407
174714873134677,0.0,Pre-clipped Polygons/Second,0.00296224
174714873135354,0.0,% Prims Trivially Rejected,0.002962917
174714873135875,0.0,% Prims Clipped,0.002963438
174714873136344,0.0,Average Vertices / Polygon,0.002963907
174714873136917,0.0,Reused Vertices / Second,0.00296448
174714873137386,-1.0,Average Polygon Area,0.002964949
174714873137802,0.0,% Shaders Busy,0.002965365
174714873138219,0.0,Vertices Shaded / Second,0.002965782
174714873138688,-1.0,Fragments Shaded / Second,0.002966251
174714873139261,-1.0,Vertex Instructions / Second,0.002966824
174714873139833,-1.0,Fragment Instructions / Second,0.002967396
174714873140302,-1.0,Fragment ALU Instructions / Sec (Full),0.002967865
174714873140719,-1.0,Fragment ALU Instructions / Sec (Half),0.002968282
174714873141188,-1.0,Fragment EFU Instructions / Second,0.002968751
174714873141604,-1.0,Textures / Vertex,0.002969167
