ts,value,counter_name,t_s
174110366686436,545001856.0,Clocks / Second,0.0
174110366691540,21.555999755859375,GPU % Bus Busy,5.104e-06
174110366695603,0.7442870736122131,% Vertex Fetch Stall,9.167e-06
174110366697686,0.0,% Texture Fetch Stall,1.125e-05
174110366701176,-1.0,L1 Texture Cache Miss Per Pixel,1.474e-05
174110366703363,25.211986541748047,% Texture L2 Miss,1.6927e-05
174110366707009,0.43498528003692627,% Stalled on System Memory,2.0573e-05
174110366709301,26510920.0,Pre-clipped Polygons/Second,2.2865e-05
174110366711436,41.004005432128906,% Prims Trivially Rejected,2.5e-05
174110366714145,1.9172998666763306,% Prims Clipped,2.7709e-05
174110366716488,1.0670613050460815,Average Vertices / Polygon,3.0052e-05
174110366718676,54133684.0,Reused Vertices / Second,3.224e-05
174110366720655,-1.0,Average Polygon Area,3.4219e-05
174110366722634,0.0,% Shaders Busy,3.6198e-05
174110366725603,28288778.0,Vertices Shaded / Second,3.9167e-05
174110366728363,-1.0,Fragments Shaded / Second,4.1927e-05
174110366730603,-1.0,Vertex Instructions / Second,4.4167e-05
174110366733051,-1.0,Fragment Instructions / Second,4.6615e-05
174110366735030,-1.0,Fragment ALU Instructions / Sec (Full),4.8594e-05
174110366737061,-1.0,Fragment ALU Instructions / Sec (Half),5.0625e-05
174110366739040,-1.0,Fragment EFU Instructions / Second,5.2604e-05
174110366741228,-1.0,Textures / Vertex,5.4792e-05
174110366743415,-1.0,Textures / Fragment,5.6979e-05
174110366745343,-1.0,ALU / Vertex,5.8907e-05
174110366747113,-1.0,ALU / Fragment,6.0677e-05
174110366748832,-1.0,EFU / Fragment,6.2396e-05
174110366755499,-1.0,EFU / Vertex,6.9063e-05
174110366757634,0.0,% Time Shading Fragments,7.1198e-05
174110366759926,0.0,% Time Shading Vertices,7.349e-05
174110366762061,0.0,% Time Compute,7.5625e-05
174110366764197,0.0,% Shader ALU Capacity Utilized,7.7761e-05
174110366766228,0.0,% Time ALUs Working,7.9792e-05
174110366768259,0.0,% Time EFUs Working,8.1823e-05
174110366772374,0.0,% Nearest Filtered,8.5938e-05
174110366774457,0.0,% Linear Filtered,8.8021e-05
174110366776332,0.0,% Anisotropic Filtered,8.9896e-05
174110366778363,0.0,% Non-Base Level Textures,9.1927e-05
174110366780238,2280567040.0,Read Total (Bytes/sec),9.3802e-05
174110366782738,2451428608.0,Write Total (Bytes/sec),9.6302e-05
174110366784770,1880078208.0,Texture Memory Read BW (Bytes/Second),9.8334e-05
174110366786593,189638112.0,Vertex Memory Read (Bytes/Second),0.000100157
174110366788676,5821565.0,SP Memory Read (Bytes/Second),0.00010224
174110366790551,-1.0,Avg Bytes / Fragment,0.000104115
174110366792426,6.703651428222656,Avg Bytes / Vertex,0.00010599
174110366794405,195.19732666015625,Preemptions / second,0.000107969
174110366797165,0.42935630679130554,Avg Preemption Delay,0.000110729
174110366799093,545000000.0,GPU Frequency,0.000112657
174110368347166,544918784.0,Clocks / Second,0.00166073
174110368353311,28.303558349609375,GPU % Bus Busy,0.001666875
174110368354301,0.3727363348007202,% Vertex Fetch Stall,0.001667865
174110368354718,0.0,% Texture Fetch Stall,0.001668282
174110368355551,-1.0,L1 Texture Cache Miss Per Pixel,0.001669115
174110368356176,27.265491485595703,% Texture L2 Miss,0.00166974
174110368356645,0.4437805712223053,% Stalled on System Memory,0.001670209
174110368357270,11577311.0,Pre-clipped Polygons/Second,0.001670834
174110368357947,26.950101852416992,% Prims Trivially Rejected,0.001671511
174110368358416,2.226433038711548,% Prims Clipped,0.00167198
174110368358884,0.9364440441131592,Average Vertices / Polygon,0.001672448
174110368359614,20657446.0,Reused Vertices / Second,0.001673178
174110368360030,-1.0,Average Polygon Area,0.001673594
174110368360707,0.0,% Shaders Busy,0.001674271
174110368361124,10841503.0,Vertices Shaded / Second,0.001674688
174110368361957,-1.0,Fragments Shaded / Second,0.001675521
174110368362634,-1.0,Vertex Instructions / Second,0.001676198
174110368363103,-1.0,Fragment Instructions / Second,0.001676667
174110368363572,-1.0,Fragment ALU Instructions / Sec (Full),0.001677136
174110368364041,-1.0,Fragment ALU Instructions / Sec (Half),0.001677605
174110368364509,-1.0,Fragment EFU Instructions / Second,0.001678073
174110368364926,-1.0,Textures / Vertex,0.00167849
174110368365499,-1.0,Textures / Fragment,0.001679063
174110368365916,-1.0,ALU / Vertex,0.00167948
174110368366593,-1.0,ALU / Fragment,0.001680157
174110368367061,-1.0,EFU / Fragment,0.001680625
174110368367530,-1.0,EFU / Vertex,0.001681094
174110368368103,0.0,% Time Shading Fragments,0.001681667
174110368368572,0.0,% Time Shading Vertices,0.001682136
174110368369041,0.0,% Time Compute,0.001682605
174110368369457,0.0,% Shader ALU Capacity Utilized,0.001683021
174110368369926,0.0,% Time ALUs Working,0.00168349
174110368370603,0.0,% Time EFUs Working,0.001684167
174110368371280,0.0,% Nearest Filtered,0.001684844
174110368371749,0.0,% Linear Filtered,0.001685313
174110368372218,0.0,% Anisotropic Filtered,0.001685782
174110368372686,0.0,% Non-Base Level Textures,0.00168625
174110368373259,1410146816.0,Read Total (Bytes/sec),0.001686823
174110368373728,2730556160.0,Write Total (Bytes/sec),0.001687292
174110368374197,1211820672.0,Texture Memory Read BW (Bytes/Second),0.001687761
174110368374614,73854944.0,Vertex Memory Read (Bytes/Second),0.001688178
174110368375134,2778700.75,SP Memory Read (Bytes/Second),0.001688698
174110368375551,-1.0,Avg Bytes / Fragment,0.001689115
174110368375968,6.812242031097412,Avg Bytes / Vertex,0.001689532
174110368376697,0.0,Preemptions / second,0.001690261
174110368377061,0.0,Avg Preemption Delay,0.001690625
174110368377530,545000000.0,GPU Frequency,0.001691094
174110369865551,545168384.0,Clocks / Second,0.003179115
174110369872166,100.0,GPU % Bus Busy,0.00318573
174110369873155,0.0,% Vertex Fetch Stall,0.003186719
174110369873676,0.0,% Texture Fetch Stall,0.00318724
174110369874666,-1.0,L1 Texture Cache Miss Per Pixel,0.00318823
174110369875187,0.0,% Texture L2 Miss,0.003188751
