ts,value,counter_name,t_s
260035662346748,545113856.0,Clocks / Second,0.0
260035662352685,25.451040267944336,GPU % Bus Busy,5.937e-06
260035662355237,0.5523732900619507,% Vertex Fetch Stall,8.489e-06
260035662357321,0.0,% Texture Fetch Stall,1.0573e-05
260035662360654,-1.0,L1 Texture Cache Miss Per Pixel,1.3906e-05
260035662362633,24.828462600708008,% Texture L2 Miss,1.5885e-05
260035662365446,0.012445684522390366,% Stalled on System Memory,1.8698e-05
260035662368102,28320082.0,Pre-clipped Polygons/Second,2.1354e-05
260035662369925,38.756587982177734,% Prims Trivially Rejected,2.3177e-05
260035662372425,2.4205610752105713,% Prims Clipped,2.5677e-05
260035662374196,1.0126320123672485,Average Vertices / Polygon,2.7448e-05
260035662376331,54308012.0,Reused Vertices / Second,2.9583e-05
260035662378414,-1.0,Average Polygon Area,3.1666e-05
260035662380498,0.0,% Shaders Busy,3.375e-05
260035662382998,28677822.0,Vertices Shaded / Second,3.625e-05
260035662385237,-1.0,Fragments Shaded / Second,3.8489e-05
260035662387633,-1.0,Vertex Instructions / Second,4.0885e-05
260035662389664,-1.0,Fragment Instructions / Second,4.2916e-05
260035662391487,-1.0,Fragment ALU Instructions / Sec (Full),4.4739e-05
260035662393362,-1.0,Fragment ALU Instructions / Sec (Half),4.6614e-05
260035662395081,-1.0,Fragment EFU Instructions / Second,4.8333e-05
260035662396852,-1.0,Textures / Vertex,5.0104e-05
260035662399300,-1.0,Textures / Fragment,5.2552e-05
260035662401435,-1.0,ALU / Vertex,5.4687e-05
260035662403414,-1.0,ALU / Fragment,5.6666e-05
260035662405289,-1.0,EFU / Fragment,5.8541e-05
260035662412581,-1.0,EFU / Vertex,6.5833e-05
260035662557685,0.0,% Time Shading Fragments,0.000210937
260035662562685,0.0,% Time Shading Vertices,0.000215937
260035662566800,0.0,% Time Compute,0.000220052
260035662569821,0.0,% Shader ALU Capacity Utilized,0.000223073
260035662572060,0.0,% Time ALUs Working,0.000225312
260035662573935,0.0,% Time EFUs Working,0.000227187
260035662579925,0.0,% Nearest Filtered,0.000233177
260035662582269,0.0,% Linear Filtered,0.000235521
260035662584196,0.0,% Anisotropic Filtered,0.000237448
260035662586800,0.0,% Non-Base Level Textures,0.000240052
260035662588883,2580167168.0,Read Total (Bytes/sec),0.000242135
260035662591331,4324362752.0,Write Total (Bytes/sec),0.000244583
260035662594352,2132477824.0,Texture Memory Read BW (Bytes/Second),0.000247604
260035662596331,194881472.0,Vertex Memory Read (Bytes/Second),0.000249583
260035662598362,7256446.5,SP Memory Read (Bytes/Second),0.000251614
260035662600446,-1.0,Avg Bytes / Fragment,0.000253698
260035662602373,6.795546531677246,Avg Bytes / Vertex,0.000255625
260035662604404,0.0,Preemptions / second,0.000257656
260035662606175,0.0,Avg Preemption Delay,0.000259427
260035662608206,545000000.0,GPU Frequency,0.000261458
260035664110967,545048064.0,Clocks / Second,0.001764219
260035664118362,24.76932144165039,GPU % Bus Busy,0.001771614
260035664119300,0.6740854978561401,% Vertex Fetch Stall,0.001772552
260035664119717,0.0,% Texture Fetch Stall,0.001772969
260035664120758,-1.0,L1 Texture Cache Miss Per Pixel,0.00177401
260035664121227,25.44917869567871,% Texture L2 Miss,0.001774479
260035664121644,0.007154812105000019,% Stalled on System Memory,0.001774896
260035664122269,12070448.0,Pre-clipped Polygons/Second,0.001775521
260035664122685,27.294923782348633,% Prims Trivially Rejected,0.001775937
260035664123258,2.3730990886688232,% Prims Clipped,0.00177651
260035664123727,1.0328121185302734,Average Vertices / Polygon,0.001776979
260035664124300,23782064.0,Reused Vertices / Second,0.001777552
260035664124717,-1.0,Average Polygon Area,0.001777969
260035664125237,0.0,% Shaders Busy,0.001778489
260035664125706,12466505.0,Vertices Shaded / Second,0.001778958
260035664126383,-1.0,Fragments Shaded / Second,0.001779635
