Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.8588;12.69646;14.8324;173;106;5;1;1;4158.51297187805;13.86171;13.58573;14.15709;300;1;1;1;300;1;12.69646;14.8324;106;5;13.84823
"EarlyUpdate.XRUpdate";10.68797;9.672085;11.81823;160;106;5;2;2;3204.12968158722;10.68043;10.46401;10.87995;300;1;1;1;300;1;9.672085;11.81823;106;5;10.72547
"PostLateUpdate.FinishFrameRendering";1.55401;1.050105;2.2075;142;4;170;2;2;470.491047620773;1.568303;1.477448;1.675469;300;1;1;1;300;1;1.050105;2.2075;4;170;1.51974
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.460625;0.989687;2.112604;78;4;170;3;3;442.204159200191;1.474014;1.385886;1.56776;300;1;1;1;300;1;0.989687;2.112604;4;170;1.392812
"Inl_UniversalRenderTotal";1.427292;0.96599;2.072969;166;4;170;4;4;431.279525458813;1.437598;1.352188;1.527865;300;1;1;1;300;1;0.96599;2.072969;4;170;1.35625
"Inl_RenderCameraStack";1.389427;0.937083;2.037188;164;4;170;5;5;419.068832933903;1.396896;1.313385;1.47974;300;1;1;1;300;1;0.937083;2.037188;4;170;1.314063
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.924063;0.642552;1.595729;118;4;170;6;6;282.783888101578;0.9426129;0.861614;1.005105;300;1;1;1;300;1;0.642552;1.595729;4;170;0.814844
"Update.ScriptRunBehaviourUpdate";0.480208;0.323907;0.966771;232;4;105;2;2;147.755439758301;0.4925181;0.437188;0.541823;300;1;1;1;300;1;0.323907;0.966771;4;105;0.421406
"BehaviourUpdate";0.479166;0.3225;0.965625;232;4;105;3;3;147.371055305004;0.4912369;0.435625;0.540938;300;1;1;1;300;1;0.3225;0.965625;4;105;0.420469
"PostLateUpdate.PlayerSendFrameStarted";0.33552;0.221979;0.625;142;32;297;2;2;103.733652636409;0.3457789;0.306354;0.372864;300;1;1;1;300;1;0.221979;0.625;32;297;0.334375
"Inl_ExecuteRenderGraph";0.311511;0.212447;0.827031;204;23;86;7;7;97.9771963208914;0.3265907;0.287708;0.354948;300;1;1;1;300;1;0.212447;0.827031;23;86;0.271041
"FrameEvents.XRBeginFrame";0.28099;0.184583;0.516927;18;32;297;3;3;87.2050636857748;0.2906835;0.256094;0.310105;300;1;1;1;300;1;0.184583;0.516927;32;297;0.278958
"Inl_RecordRenderGraph";0.235625;0.166302;0.860417;276;17;170;7;7;75.4073107242584;0.2513577;0.21901;0.263698;300;1;1;1;300;1;0.166302;0.860417;17;170;0.207865
"Inl_ScriptableRenderContext.Submit";0.223959;0.144427;0.434167;158;4;5;6;6;69.2091249674559;0.2306971;0.204843;0.246094;300;1;1;1;300;1;0.144427;0.434167;4;5;0.220781
"Inl_On Record Render Graph";0.222187;0.156771;0.843646;67;17;170;8;8;71.2579289674759;0.2375264;0.205781;0.248854;300;1;1;1;300;1;0.156771;0.843646;17;170;0.195782
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.216198;0.149375;0.41875;246;4;36;4;4;66.4341218918562;0.2214471;0.202031;0.230834;300;1;1;1;300;1;0.149375;0.41875;4;36;0.203907
"PostLateUpdate.ProfilerEndFrame";0.21125;0.145312;0.644739;155;205;100;2;2;68.3413399755955;0.2278045;0.191354;0.245365;300;1;1;1;300;1;0.145312;0.644739;205;100;0.246458
"Profiler.FlushCounters";0.209635;0.144531;0.641979;34;205;100;3;3;67.7239689677954;0.2257466;0.189427;0.243125;300;1;1;1;300;1;0.144531;0.641979;205;100;0.244011
"Profiler.FlushMemoryCounters";0.168073;0.106719;0.425938;34;205;81;4;4;54.5815667882562;0.1819386;0.153125;0.196719;300;1;1;1;300;1;0.106719;0.425938;205;81;0.197292
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.153177;0.098958;0.582396;70;8;67;4;4;49.612766854465;0.1653759;0.139167;0.176042;300;1;1;1;300;1;0.098958;0.582396;8;67;0.135052
"Gfx.WaitForRenderThread";0.150678;0.104844;0.336354;176;32;95;4;4;47.7782408818603;0.1592608;0.136146;0.171094;300;1;1;1;300;1;0.104844;0.336354;32;95;0.136666
"Semaphore.WaitForSignal";0.14901;0.104063;0.335312;190;32;95;5;5;47.4228769540787;0.1580763;0.135;0.169636;300;1;1;1;300;1;0.104063;0.335312;32;95;0.135625
"CullScriptable";0.137031;0.092605;0.427135;10;15;282;7;7;43.0993738844991;0.1436646;0.123385;0.154063;300;1;1;1;300;1;0.092605;0.427135;15;282;0.118907
"Inl_Setup Forward Lights";0.120521;0.078542;0.29375;269;23;207;8;8;38.5016879439354;0.128339;0.110834;0.139115;300;1;1;1;300;1;0.078542;0.29375;23;207;0.099479
"ExecuteRenderGraph";0.119739;0.079375;0.305573;51;4;172;7;7;37.7122928798199;0.1257076;0.108698;0.134271;300;1;1;1;300;1;0.079375;0.305573;4;172;0.122916
"Inl_Setup Light Constants";0.118333;0.076563;0.291354;160;23;207;9;9;37.8013529106975;0.1260045;0.108698;0.13625;300;1;1;1;300;1;0.076563;0.291354;23;207;0.097447
"SceneCulling";0.06901;0.047917;0.353282;31;47;282;8;8;22.4161909557879;0.07472064;0.062812;0.07823;300;1;1;1;300;1;0.047917;0.353282;47;282;0.057865
"PreUpdate.NewInputUpdate";0.060521;0.036927;0.268126;50;8;173;2;2;19.4317699298263;0.06477257;0.050729;0.069843;300;1;1;1;300;1;0.036927;0.268126;8;173;0.048385
"Inl_Forward+ Upload";0.058594;0.033698;0.161407;73;23;207;10;10;18.600003939122;0.06200001;0.051927;0.065677;300;1;1;1;300;1;0.033698;0.161407;23;207;0.043385
