Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.86948;11.7762;16.43193;212;63;61;1;1;4157.88291358948;13.85961;13.53146;14.16245;300;1;1;1;300;1;11.7762;16.43193;63;61;13.87271
"EarlyUpdate.XRUpdate";10.36802;8.514792;11.15719;178;62;67;2;2;3103.76515007019;10.34588;10.11219;10.60453;300;1;1;1;300;1;8.514792;11.15719;62;67;10.17885
"PostLateUpdate.FinishFrameRendering";1.600105;1.214375;2.811198;195;250;210;2;2;489.147342085838;1.630491;1.508125;1.725313;300;1;1;1;300;1;1.214375;2.811198;250;210;1.596302
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.503959;1.128021;2.699584;298;250;210;3;3;459.455987095833;1.53152;1.414532;1.617865;300;1;1;1;300;1;1.128021;2.699584;250;210;1.497709
"Inl_UniversalRenderTotal";1.468907;1.09401;2.611355;82;250;210;4;4;448.636439681053;1.495455;1.382708;1.587135;300;1;1;1;300;1;1.09401;2.611355;250;210;1.458958
"Inl_RenderCameraStack";1.423386;1.049531;2.545208;56;250;210;5;5;434.887694597244;1.449626;1.337812;1.53026;300;1;1;1;300;1;1.049531;2.545208;250;210;1.408021
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.935104;0.691771;1.502605;195;262;61;6;6;283.950925350189;0.9465031;0.87224;1.003073;300;1;1;1;300;1;0.691771;1.502605;262;61;0.929219
"Update.ScriptRunBehaviourUpdate";0.690313;0.489896;1.214114;60;10;62;2;2;210.822257339954;0.7027408;0.635989;0.754479;300;1;1;1;300;1;0.489896;1.214114;10;62;0.676302
"BehaviourUpdate";0.688698;0.488594;1.212552;60;10;62;3;3;210.410646378994;0.7013688;0.634635;0.753438;300;1;1;1;300;1;0.488594;1.212552;10;62;0.674636
"PostLateUpdate.PlayerSendFrameStarted";0.368229;0.256875;0.795468;135;192;141;2;2;113.964865803719;0.3798829;0.330937;0.415313;300;1;1;1;300;1;0.256875;0.795468;192;141;0.386667
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.326198;0.212239;0.665365;197;10;62;4;4;101.564171805978;0.3385472;0.290104;0.376614;300;1;1;1;300;1;0.212239;0.665365;10;62;0.302864
"Inl_ExecuteRenderGraph";0.303802;0.212188;0.664531;186;262;282;7;7;94.8280198276043;0.3160934;0.278229;0.337864;300;1;1;1;300;1;0.212188;0.664531;262;282;0.330677
"FrameEvents.XRBeginFrame";0.300937;0.209375;0.716563;9;207;141;3;3;93.7843329459429;0.3126144;0.273958;0.339479;300;1;1;1;300;1;0.209375;0.716563;207;141;0.311302
"Inl_ScriptableRenderContext.Submit";0.254948;0.155572;1.121146;245;204;210;6;6;82.900463566184;0.2763349;0.225781;0.295157;300;1;1;1;300;1;0.155572;1.121146;204;210;0.23776
"Inl_RecordRenderGraph";0.233177;0.177812;0.436354;284;238;83;7;7;72.8725025057793;0.2429083;0.218594;0.259739;300;1;1;1;300;1;0.177812;0.436354;238;83;0.213282
"PostLateUpdate.ProfilerEndFrame";0.230104;0.141719;0.693646;112;263;69;2;2;73.8901068419218;0.2463004;0.197709;0.271615;300;1;1;1;300;1;0.141719;0.693646;263;69;0.362084
"Profiler.FlushCounters";0.22776;0.14026;0.684167;112;263;69;3;3;73.2495458573103;0.2441652;0.19625;0.269115;300;1;1;1;300;1;0.14026;0.684167;263;69;0.358802
