ts,value,counter_name,t_s
4304749889926,545193728.0,Clocks / Second,0.0
4304749895812,27.03300666809082,GPU % Bus Busy,5.886e-06
4304749899197,0.8110887408256531,% Vertex Fetch Stall,9.271e-06
4304749901541,22.435609817504883,% Texture Fetch Stall,1.1615e-05
4304749905239,0.26037824153900146,L1 Texture Cache Miss Per Pixel,1.5313e-05
4304749908260,28.111268997192383,% Texture L2 Miss,1.8334e-05
4304749911176,0.010331584140658379,% Stalled on System Memory,2.125e-05
4304749913989,13809073.0,Pre-clipped Polygons/Second,2.4063e-05
4304749916124,30.31842613220215,% Prims Trivially Rejected,2.6198e-05
4304749919406,1.953484296798706,% Prims Clipped,2.948e-05
4304749921437,1.0338574647903442,Average Vertices / Polygon,3.1511e-05
4304749923833,27215928.0,Reused Vertices / Second,3.3907e-05
4304749925864,319.3001403808594,Average Polygon Area,3.5938e-05
4304749928781,76.73922729492188,% Shaders Busy,3.8855e-05
4304749932114,14276613.0,Vertices Shaded / Second,4.2188e-05
4304749934770,3001163776.0,Fragments Shaded / Second,4.4844e-05
4304749937062,2546591232.0,Vertex Instructions / Second,4.7136e-05
4304749939562,238007320576.0,Fragment Instructions / Second,4.9636e-05
4304749941801,139986386944.0,Fragment ALU Instructions / Sec (Full),5.1875e-05
4304749944041,171040702464.0,Fragment ALU Instructions / Sec (Half),5.4115e-05
4304749946072,12500583424.0,Fragment EFU Instructions / Second,5.6146e-05
4304749948156,1.1067615747451782,Textures / Vertex,5.823e-05
4304749950187,1.0723509788513184,Textures / Fragment,6.0261e-05
4304749952010,170.87171936035156,ALU / Vertex,6.2084e-05
4304749953728,67.02340698242188,ALU / Fragment,6.3802e-05
4304749955499,3.7153289318084717,EFU / Fragment,6.5573e-05
4304750008728,7.503304481506348,EFU / Vertex,0.000118802
4304750012374,95.99079132080078,% Time Shading Fragments,0.000122448
4304750014510,4.0092058181762695,% Time Shading Vertices,0.000124584
4304750016645,0.0,% Time Compute,0.000126719
4304750018885,75.93846893310547,% Shader ALU Capacity Utilized,0.000128959
4304750021072,78.80009460449219,% Time ALUs Working,0.000131146
4304750022791,22.057424545288086,% Time EFUs Working,0.000132865
4304750028572,42.8326416015625,% Nearest Filtered,0.000138646
4304750030551,57.1673583984375,% Linear Filtered,0.000140625
4304750032531,0.0,% Anisotropic Filtered,0.000142605
4304750034562,0.0,% Non-Base Level Textures,0.000144636
4304750036697,1451574144.0,Read Total (Bytes/sec),0.000146771
4304750039093,2952658176.0,Write Total (Bytes/sec),0.000149167
4304750041489,1225625856.0,Texture Memory Read BW (Bytes/Second),0.000151563
4304750043833,96270968.0,Vertex Memory Read (Bytes/Second),0.000153907
4304750045812,3251613.0,SP Memory Read (Bytes/Second),0.000155886
4304750047687,0.38868793845176697,Avg Bytes / Fragment,0.000157761
4304750049458,6.7432637214660645,Avg Bytes / Vertex,0.000159532
4304750051489,0.0,Preemptions / second,0.000161563
4304750053885,0.0,Avg Preemption Delay,0.000163959
4304750055656,545000000.0,GPU Frequency,0.00016573
4304751479614,544770432.0,Clocks / Second,0.001589688
4304751484249,2.2271854877471924,GPU % Bus Busy,0.001594323
4304751485135,0.47534674406051636,% Vertex Fetch Stall,0.001595209
4304751485864,0.0,% Texture Fetch Stall,0.001595938
4304751486854,0.0,L1 Texture Cache Miss Per Pixel,0.001596928
4304751487583,0.0,% Texture L2 Miss,0.001597657
4304751488312,0.009575442411005497,% Stalled on System Memory,0.001598386
4304751489041,15212232.0,Pre-clipped Polygons/Second,0.001599115
4304751489718,99.99639892578125,% Prims Trivially Rejected,0.001599792
4304751490343,0.018001800402998924,% Prims Clipped,0.001600417
4304751490968,0.7159315943717957,Average Vertices / Polygon,0.001601042
4304751491697,12024099.0,Reused Vertices / Second,0.001601771
4304751492166,0.0,Average Polygon Area,0.00160224
4304751492635,5.181352138519287,% Shaders Busy,0.001602709
4304751493052,10890917.0,Vertices Shaded / Second,0.001603126
4304751493520,0.0,Fragments Shaded / Second,0.001603594
4304751494302,1215537024.0,Vertex Instructions / Second,0.001604376
4304751494822,0.0,Fragment Instructions / Second,0.001604896
4304751495291,0.0,Fragment ALU Instructions / Sec (Full),0.001605365
4304751495708,0.0,Fragment ALU Instructions / Sec (Half),0.001605782
4304751496281,0.0,Fragment EFU Instructions / Second,0.001606355
4304751496697,0.0,Textures / Vertex,0.001606771
4304751497218,0.0,Textures / Fragment,0.001607292
4304751497635,111.27804565429688,ALU / Vertex,0.001607709
4304751498156,0.0,ALU / Fragment,0.00160823
4304751498624,0.0,EFU / Fragment,0.001608698
4304751499041,0.33210963010787964,EFU / Vertex,0.001609115
