Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.8513;12.53573;15.45865;92;79;78;1;1;4159.11858558655;13.86373;13.50828;14.20344;300;1;1;1;300;1;12.53573;15.45865;79;78;13.84448
"EarlyUpdate.XRUpdate";10.22646;8.991772;11.46875;65;79;2;2;2;3069.41909885406;10.2314;9.952918;10.47151;300;1;1;1;300;1;8.991772;11.46875;79;2;10.28557
"PostLateUpdate.FinishFrameRendering";1.702605;1.155365;2.677864;123;1;78;2;2;518.579890608788;1.7286;1.608073;1.847553;300;1;1;1;300;1;1.155365;2.677864;1;78;1.770469
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.600521;1.091563;2.474063;294;1;78;3;3;486.924626111984;1.623082;1.50849;1.730208;300;1;1;1;300;1;1.091563;2.474063;1;78;1.650469
"Inl_UniversalRenderTotal";1.566614;1.06724;2.417708;75;1;78;4;4;475.492554783821;1.584975;1.473282;1.682344;300;1;1;1;300;1;1.06724;2.417708;1;78;1.61849
"Inl_RenderCameraStack";1.522291;1.037656;2.332761;118;1;78;5;5;461.357237815857;1.537857;1.428542;1.633959;300;1;1;1;300;1;1.037656;2.332761;1;78;1.573959
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.010834;0.703073;1.708125;197;1;263;6;6;307.285752236843;1.024286;0.93026;1.083073;300;1;1;1;300;1;0.703073;1.708125;1;263;0.989792
"Update.ScriptRunBehaviourUpdate";0.642084;0.41448;0.961771;228;1;119;2;2;194.959407955408;0.6498647;0.579375;0.7125;300;1;1;1;300;1;0.41448;0.961771;1;119;0.559323
"BehaviourUpdate";0.640156;0.41302;0.956615;178;1;119;3;3;194.512409746647;0.6483747;0.578386;0.710416;300;1;1;1;300;1;0.41302;0.956615;1;119;0.558333
"PostLateUpdate.PlayerSendFrameStarted";0.388541;0.233125;0.788385;111;39;217;2;2;118.554552808404;0.3951818;0.346303;0.43948;300;1;1;1;300;1;0.233125;0.788385;39;217;0.343177
"Inl_ExecuteRenderGraph";0.33802;0.230677;1.045417;60;33;78;7;7;104.379789665341;0.3479326;0.301198;0.374948;300;1;1;1;300;1;0.230677;1.045417;33;78;0.29375
"FrameEvents.XRBeginFrame";0.321146;0.195573;0.694427;13;39;217;3;3;97.8050160109997;0.3260167;0.288802;0.36026;300;1;1;1;300;1;0.195573;0.694427;39;217;0.283906
"Inl_ScriptableRenderContext.Submit";0.260625;0.165834;0.609375;111;6;193;6;6;81.131007745862;0.2704367;0.230157;0.292032;300;1;1;1;300;1;0.165834;0.609375;6;193;0.319063
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.257084;0.158021;0.433229;196;1;193;4;4;79.8194888085127;0.266065;0.225417;0.309584;300;1;1;1;300;1;0.158021;0.433229;1;193;0.225157
"Inl_RecordRenderGraph";0.254636;0.180156;0.936615;182;12;263;7;7;80.8270917236805;0.2694236;0.231771;0.290885;300;1;1;1;300;1;0.180156;0.936615;12;263;0.226615
