Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.85719;11.98391;15.87;209;19;18;1;1;4160.23853778839;13.86746;13.53823;14.15057;300;1;1;1;300;1;11.98391;15.87;19;18;13.85719
"EarlyUpdate.XRUpdate";10.40984;8.893126;11.54235;120;129;83;2;2;3127.72067070007;10.42574;10.10495;10.80052;300;1;1;1;300;1;8.893126;11.54235;129;83;10.35162
"PostLateUpdate.FinishFrameRendering";1.693126;1.158854;2.747761;2;22;225;2;2;507.342393517494;1.691141;1.453073;1.853698;300;1;1;1;300;1;1.158854;2.747761;22;225;1.802552
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.595313;1.094167;2.579219;154;22;239;3;3;476.342968225479;1.58781;1.366094;1.740782;300;1;1;1;300;1;1.094167;2.579219;22;239;1.709635
"Inl_UniversalRenderTotal";1.55599;1.068333;2.540261;280;22;225;4;4;465.528497576714;1.551762;1.33323;1.70125;300;1;1;1;300;1;1.068333;2.540261;22;225;1.629375
"Inl_RenderCameraStack";1.512916;1.035052;2.494532;211;22;225;5;5;451.770301580429;1.505901;1.293021;1.654479;300;1;1;1;300;1;1.035052;2.494532;22;225;1.572708
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.997865;0.694167;1.668229;155;5;239;6;6;300.048203289509;1.000161;0.865365;1.106198;300;1;1;1;300;1;0.694167;1.668229;5;239;1.088541
"Update.ScriptRunBehaviourUpdate";0.571042;0.405052;1.277031;106;82;222;2;2;173.856046617031;0.5795202;0.51651;0.626198;300;1;1;1;300;1;0.405052;1.277031;82;222;0.583021
"BehaviourUpdate";0.569427;0.403645;1.275417;158;82;222;3;3;173.471678525209;0.5782389;0.515469;0.625;300;1;1;1;300;1;0.403645;1.275417;82;222;0.581979
"PostLateUpdate.PlayerSendFrameStarted";0.344948;0.242447;0.728437;293;82;201;2;2;106.388184770942;0.3546273;0.315677;0.383802;300;1;1;1;300;1;0.242447;0.728437;82;201;0.395209
"Inl_ExecuteRenderGraph";0.323489;0.224375;0.579791;230;29;169;7;7;99.609324619174;0.3320311;0.285677;0.36802;300;1;1;1;300;1;0.224375;0.579791;29;169;0.394063
"FrameEvents.XRBeginFrame";0.289271;0.202657;0.626979;116;82;201;3;3;88.8156319111586;0.2960521;0.265677;0.320261;300;1;1;1;300;1;0.202657;0.626979;82;201;0.330417
