Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.87349;10.10203;17.71443;273;9;8;1;1;4157.49425888062;13.85831;13.52167;14.18474;300;1;1;1;300;1;10.10203;17.71443;9;8;13.86917
"EarlyUpdate.XRUpdate";10.40568;6.958073;11.66417;207;9;80;2;2;3126.51952886581;10.42173;10.04912;10.8337;300;1;1;1;300;1;6.958073;11.66417;9;80;10.2149
"PostLateUpdate.FinishFrameRendering";1.686354;1.101719;3.755886;290;24;176;2;2;503.390469670296;1.677968;1.456407;1.84125;300;1;1;1;300;1;1.101719;3.755886;24;176;1.811615
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.58823;1.033542;3.648178;161;24;176;3;3;472.331036806107;1.574437;1.353125;1.725365;300;1;1;1;300;1;1.033542;3.648178;24;176;1.700782
"Inl_UniversalRenderTotal";1.549375;1.008282;3.606042;118;24;176;4;4;461.850873589516;1.539503;1.324323;1.689792;300;1;1;1;300;1;1.008282;3.606042;24;176;1.669844
"Inl_RenderCameraStack";1.499115;0.975833;3.055938;129;24;8;5;5;447.48972684145;1.491632;1.284167;1.637552;300;1;1;1;300;1;0.975833;3.055938;24;8;1.62776
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.006302;0.662084;1.91026;179;24;8;6;6;299.248885393143;0.9974963;0.860156;1.103021;300;1;1;1;300;1;0.662084;1.91026;24;8;1.175261
"Update.ScriptRunBehaviourUpdate";0.5625;0.411302;1.076927;172;19;231;2;2;170.933898061514;0.5697796;0.485052;0.626407;300;1;1;1;300;1;0.411302;1.076927;19;231;0.623125
"BehaviourUpdate";0.561563;0.410209;1.07573;172;19;231;3;3;170.535486370325;0.5684516;0.484218;0.625156;300;1;1;1;300;1;0.410209;1.07573;19;231;0.62177
"PostLateUpdate.PlayerSendFrameStarted";0.346719;0.243542;0.602552;268;19;240;2;2;106.29360948503;0.354312;0.305052;0.390781;300;1;1;1;300;1;0.243542;0.602552;19;240;0.33
"Inl_ExecuteRenderGraph";0.323959;0.217291;1.148907;143;19;176;7;7;99.2988627105951;0.3309962;0.278854;0.359843;300;1;1;1;300;1;0.217291;1.148907;19;176;0.355365
"FrameEvents.XRBeginFrame";0.286927;0.203959;0.532657;295;19;240;3;3;88.4023496210575;0.2946745;0.250105;0.322083;300;1;1;1;300;1;0.203959;0.532657;19;240;0.275365
"Inl_RecordRenderGraph";0.257188;0.179948;0.615573;145;10;243;7;7;81.6015227884054;0.2720051;0.225625;0.301042;300;1;1;1;300;1;0.179948;0.615573;10;243;0.373386
"Inl_ScriptableRenderContext.Submit";0.249479;0.151406;1.346615;112;86;195;6;6;79.2942346334457;0.2643141;0.212864;0.287083;300;1;1;1;300;1;0.151406;1.346615;86;195;0.232969
"PostLateUpdate.ProfilerEndFrame";0.246406;0.14974;0.859687;39;295;8;2;2;78.5974956154823;0.2619916;0.203594;0.306458;300;1;1;1;300;1;0.14974;0.859687;295;8;0.268906
"Profiler.FlushCounters";0.242709;0.148907;0.855521;153;295;8;3;3;77.8167818784714;0.2593893;0.200833;0.303854;300;1;1;1;300;1;0.148907;0.855521;295;8;0.266563
"Inl_On Record Render Graph";0.242135;0.168542;0.595052;223;10;243;8;8;76.7683998793364;0.2558947;0.213281;0.283282;300;1;1;1;300;1;0.168542;0.595052;10;243;0.343907
