Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.87386;11.61766;15.93271;157;80;78;1;1;4160.3002910614;13.86767;13.65672;14.0838;300;1;1;1;300;1;11.61766;15.93271;80;78;13.88219
"EarlyUpdate.XRUpdate";10.35979;8.678074;11.12589;131;80;90;2;2;3106.54689121246;10.35516;10.1163;10.62745;300;1;1;1;300;1;8.678074;11.12589;80;90;10.16193
"PostLateUpdate.FinishFrameRendering";1.695208;1.342396;2.550105;214;89;78;2;2;512.85858631134;1.709529;1.558542;1.821459;300;1;1;1;300;1;1.342396;2.550105;89;78;1.663906
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.588386;1.268021;2.418073;296;89;78;3;3;480.841192603111;1.602804;1.4675;1.701094;300;1;1;1;300;1;1.268021;2.418073;89;78;1.579948
"Inl_UniversalRenderTotal";1.5525;1.242292;2.372708;2;89;78;4;4;469.4546251297;1.564849;1.429792;1.657552;300;1;1;1;300;1;1.242292;2.372708;89;78;1.539219
"Inl_RenderCameraStack";1.498438;1.209062;2.311719;172;89;78;5;5;455.08983528614;1.516966;1.386875;1.607656;300;1;1;1;300;1;1.209062;2.311719;89;78;1.455469
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.98323;0.794375;1.579063;203;89;294;6;6;299.331891715527;0.997773;0.914792;1.050625;300;1;1;1;300;1;0.794375;1.579063;89;294;0.999427
"Update.ScriptRunBehaviourUpdate";0.605;0.439114;1.36;95;112;79;2;2;186.207412272692;0.6206914;0.574584;0.652031;300;1;1;1;300;1;0.439114;1.36;112;79;0.894948
"BehaviourUpdate";0.603906;0.437813;1.355729;35;112;79;3;3;185.795174509287;0.6193172;0.573541;0.650625;300;1;1;1;300;1;0.437813;1.355729;112;79;0.893333
"PostLateUpdate.PlayerSendFrameStarted";0.356719;0.268333;0.7275;121;45;78;2;2;113.21813288331;0.3773938;0.323802;0.408281;300;1;1;1;300;1;0.268333;0.7275;45;78;0.432448
"Inl_ExecuteRenderGraph";0.332656;0.228907;0.843542;142;112;246;7;7;102.975640699267;0.3432521;0.298437;0.361406;300;1;1;1;300;1;0.228907;0.843542;112;246;0.359115
"FrameEvents.XRBeginFrame";0.293281;0.222396;0.668125;228;45;145;3;3;94.0718758255243;0.3135729;0.268802;0.335365;300;1;1;1;300;1;0.222396;0.668125;45;145;0.365989
"Inl_ScriptableRenderContext.Submit";0.257865;0.178959;1.159531;16;106;29;6;6;83.7008928209543;0.279003;0.23151;0.303073;300;1;1;1;300;1;0.178959;1.159531;106;29;0.24
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.246563;0.172083;0.432917;224;112;261;4;4;77.2878646254539;0.2576262;0.234375;0.271562;300;1;1;1;300;1;0.172083;0.432917;112;261;0.347396
