Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.86052;10.91047;16.03885;50;96;95;1;1;4145.69071865082;13.86519;13.61948;14.11203;299;1;1;1;299;1;10.91047;16.03885;96;95;13.87313
"EarlyUpdate.XRUpdate";10.26036;8.155573;11.47401;40;96;98;2;2;3065.05044555664;10.25101;9.940365;10.60485;299;1;1;1;299;1;8.155573;11.47401;96;98;10.65026
"PostLateUpdate.FinishFrameRendering";1.718281;1.291927;2.653126;246;86;142;2;2;514.705137968063;1.721422;1.54875;1.828438;299;1;1;1;299;1;1.291927;2.653126;86;142;1.597031
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.611093;1.225312;2.49125;136;86;142;3;3;483.850197315216;1.618228;1.453073;1.716563;299;1;1;1;299;1;1.225312;2.49125;86;142;1.490782
"Inl_UniversalRenderTotal";1.57375;1.198593;2.445989;185;86;142;4;4;472.56790971756;1.580495;1.422552;1.675782;299;1;1;1;299;1;1.198593;2.445989;86;142;1.460209
"Inl_RenderCameraStack";1.526146;1.163594;2.403907;292;86;142;5;5;458.382537603378;1.533052;1.379219;1.630678;299;1;1;1;299;1;1.163594;2.403907;86;142;1.422084
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.999115;0.791667;1.530417;232;86;240;6;6;305.588472008705;1.022035;0.91224;1.109636;299;1;1;1;299;1;0.791667;1.530417;86;240;1.002605
"Update.ScriptRunBehaviourUpdate";0.683698;0.536875;1.088594;227;96;173;2;2;210.202722728252;0.7030191;0.644687;0.733959;299;1;1;1;299;1;0.536875;1.088594;96;173;0.627292
"BehaviourUpdate";0.682396;0.535989;1.083125;227;96;173;3;3;209.760453224182;0.70154;0.642917;0.731927;299;1;1;1;299;1;0.535989;1.083125;96;173;0.626094
"PostLateUpdate.PlayerSendFrameStarted";0.359531;0.246823;0.89026;166;30;262;2;2;113.61193574965;0.379973;0.314791;0.418802;299;1;1;1;299;1;0.246823;0.89026;30;262;0.315312
"Inl_ExecuteRenderGraph";0.328177;0.234271;0.800886;50;71;240;7;7;103.279130682349;0.3454151;0.299167;0.375312;299;1;1;1;299;1;0.234271;0.800886;71;240;0.389791
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.324531;0.253958;0.631355;148;96;238;4;4;100.689809709787;0.3367552;0.305105;0.346875;299;1;1;1;299;1;0.253958;0.631355;96;238;0.299635
"FrameEvents.XRBeginFrame";0.292448;0.20698;0.559584;56;30;233;3;3;93.0696397274733;0.3112697;0.259531;0.34224;299;1;1;1;299;1;0.20698;0.559584;30;233;0.260677
"Inl_ScriptableRenderContext.Submit";0.250729;0.181823;0.872292;213;21;142;6;6;81.3756936937571;0.2721595;0.229896;0.291875;299;1;1;1;299;1;0.181823;0.872292;21;142;0.225417
"Inl_RecordRenderGraph";0.248594;0.189219;0.654271;77;96;287;7;7;80.7133878469467;0.2699444;0.227657;0.289323;299;1;1;1;299;1;0.189219;0.654271;96;287;0.222917
"Inl_On Record Render Graph";0.235157;0.178073;0.637396;74;96;287;8;8;76.1723867505789;0.2547571;0.214271;0.274427;299;1;1;1;299;1;0.178073;0.637396;96;287;0.211667
"PostLateUpdate.ProfilerEndFrame";0.225521;0.160885;0.480729;83;278;101;2;2;73.0633428990841;0.244359;0.205313;0.260208;299;1;1;1;299;1;0.160885;0.480729;278;101;0.210469
"Profiler.FlushCounters";0.22375;0.159011;0.478282;273;278;101;3;3;72.4145979136229;0.2421893;0.203177;0.258281;299;1;1;1;299;1;0.159011;0.478282;278;101;0.20849
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.216458;0.182031;0.584688;149;96;173;4;4;69.0192137509584;0.2308335;0.210729;0.237188;299;1;1;1;299;1;0.182031;0.584688;96;173;0.212136
"Profiler.FlushMemoryCounters";0.179219;0.129792;0.443854;212;278;101;4;4;58.4614578187466;0.1955233;0.166354;0.206563;299;1;1;1;299;1;0.129792;0.443854;278;101;0.167709
"CullScriptable";0.162708;0.11573;0.323958;56;9;158;7;7;51.1983887627721;0.1712321;0.145104;0.191718;299;1;1;1;299;1;0.11573;0.323958;9;158;0.184063
"Gfx.WaitForRenderThread";0.153958;0.074323;0.395729;76;222;226;4;4;50.5980789214373;0.1692244;0.13776;0.187344;299;1;1;1;299;1;0.074323;0.395729;222;226;0.145104
"Semaphore.WaitForSignal";0.153021;0.073125;0.394323;120;222;226;5;5;50.2454768270254;0.1680451;0.136771;0.185937;299;1;1;1;299;1;0.073125;0.394323;222;226;0.144063
"Inl_Setup Forward Lights";0.125625;0.084843;0.561927;212;71;240;8;8;40.4515558183193;0.1352895;0.114583;0.14302;299;1;1;1;299;1;0.084843;0.561927;71;240;0.131407
"Inl_Setup Light Constants";0.123073;0.083125;0.557187;66;71;240;9;9;39.664794921875;0.1326582;0.112448;0.140469;299;1;1;1;299;1;0.083125;0.557187;71;240;0.117708
"ExecuteRenderGraph";0.121719;0.088542;0.710261;51;21;142;7;7;40.5187598317862;0.1355142;0.108802;0.141146;299;1;1;1;299;1;0.088542;0.710261;21;142;0.116667
"SceneCulling";0.074844;0.056823;0.224323;62;30;158;8;8;24.6436989344656;0.0824204;0.066823;0.089583;299;1;1;1;299;1;0.056823;0.224323;30;158;0.101094
"EndRenderQueueExtraction";0.074428;0.041926;0.247187;82;81;216;8;9;23.5952499248087;0.07891388;0.06625;0.085261;598;2;2;2;299;1;0.004271;0.189687;100;216;0.072812
"PreUpdate.NewInputUpdate";0.059792;0.042656;0.174271;64;69;179;2;2;18.748756904155;0.06270488;0.050261;0.068854;299;1;1;1;299;1;0.042656;0.174271;69;179;0.049167
"Inl_Forward+ Upload";0.059531;0.036511;0.462448;112;71;240;10;10;19.2002779729664;0.06421497;0.054115;0.066146;299;1;1;1;299;1;0.036511;0.462448;71;240;0.05224
"WaitForJobGroupID";0.059115;0.02125;0.577864;230;136;142;8;12;19.3905768909026;0.06485143;0.050572;0.069167;768;2;1;8;299;1;0.001094;0.529062;246;142;0.09145901
"CullResults.CreateSharedRendererScene";0.057552;0.037761;0.125261;245;9;288;8;8;18.449377939105;0.0617036;0.053386;0.066042;299;1;1;1;299;1;0.037761;0.125261;9;288;0.06099
"Shadows.PrepareDrawShadows";0.054895;0.027188;0.229897;250;100;216;7;7;17.992189951241;0.06017455;0.045782;0.065885;598;2;2;2;299;1;0.005834;0.195469;100;216;0.044166
"Inl_Forward+ Setup";0.045468;0.034791;0.165938;198;96;157;9;9;15.4838049523532;0.0517853;0.042292;0.055416;299;1;1;1;299;1;0.034791;0.165938;96;157;0.040573
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.039115;0.02724;0.260261;259;96;262;3;4;12.7398959575221;0.04260835;0.033281;0.04672;598;2;2;2;299;1;0.01073;0.240938;30;262;0.031979
"InputUpdate";0.035885;0.024531;0.253489;157;96;262;4;5;11.7110339738429;0.03916734;0.030312;0.043177;598;2;2;2;299;1;0.009427;0.236198;30;262;0.029167
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.03526;0.027083;0.14875;108;6;179;3;4;11.5493789822794;0.03862669;0.031875;0.042605;598;2;2;2;299;1;0.003073;0.143229;107;179;0.037917
"Inl_RenderPipeline.BeginCameraRendering";0.032448;0.023385;0.141354;195;96;294;6;6;10.7377539798617;0.03591222;0.02901;0.039323;299;1;1;1;299;1;0.023385;0.141354;96;294;0.028489
"EngineJob";0.031979;0.000468;0.109063;249;188;229;9;12;7.06641098221007;0.03699692;0.02875;0.03974;370;1;1;15;191;1;0.000156;0.097031;66;288;0.052291
"Inl_UniversalRenderPipeline.CreateCameraData";0.031823;0.025313;0.110833;257;96;78;6;6;10.7007789555937;0.03578856;0.029427;0.03948;299;1;1;1;299;1;0.025313;0.110833;96;78;0.029062
"Oculus.VR.dll!::OVRCameraRig.Update() [Invoke]";0.030834;0.024739;0.173333;298;30;284;4;4;9.90005594678223;0.03311056;0.028906;0.034532;299;1;1;1;299;1;0.024739;0.173333;30;284;0.027968
"FrameEvents.OnBeforeRenderCallback";0.030625;0.020313;0.159844;271;30;134;3;3;10.2029339596629;0.03412353;0.025781;0.036771;299;1;1;1;299;1;0.020313;0.159844;30;134;0.024583
"ExecuteRenderQueueJob";0.029843;0.017084;0.101718;146;169;229;11;12;6.31885000132024;0.03415595;0.027032;0.036354;200;1;1;2;185;1;0.016198;0.094948;48;288;0.031667
"UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke]";0.02927;0.019167;0.158281;285;30;134;4;4;9.7216679584235;0.03251394;0.024531;0.034896;299;1;1;1;299;1;0.019167;0.158281;30;134;0.023125
"FrameEvents.NewInputBeforeRenderUpdate";0.028906;0.018021;0.275573;283;30;262;3;3;9.63557798974216;0.03222601;0.024167;0.036302;299;1;1;1;299;1;0.018021;0.275573;30;262;0.028437
"Draw Main Light Shadowmap";0.027448;0.017709;0.183593;236;299;89;8;8;9.15312600880861;0.03061246;0.024271;0.032969;299;1;1;1;299;1;0.017709;0.183593;299;89;0.039688
"Inl_Setup Camera Properties";0.026928;0.019531;0.163698;261;86;121;8;8;8.80698798550293;0.02945481;0.024791;0.029114;598;2;2;2;299;1;0.003438;0.157812;2;121;0.028334
"Inl_NRPRGComp_ExecuteBeginRenderpassCommand";0.02599;0.020209;0.089686;159;71;224;8;8;8.56616295874119;0.02864937;0.024062;0.031198;598;2;2;2;299;1;0.00401;0.08052;86;224;0.028178
"MainLightShadow";0.02599;0.016198;0.181511;236;299;89;9;9;8.69204596616328;0.02907039;0.022917;0.031458;299;1;1;1;299;1;0.016198;0.181511;299;89;0.038385
"Inl_UniversalRenderPipeline.ComputeShadowCasterCullingInfos";0.025885;0.021406;0.11276;268;30;121;7;7;8.4029779843986;0.0281036;0.024532;0.028177;299;1;1;1;299;1;0.021406;0.11276;30;121;0.025782
"EndGraphicsJobs";0.025781;0.019167;0.098021;227;184;210;3;4;8.42768697280189;0.02818624;0.023335;0.02974;1196;4;4;4;299;1;5.2E-05;0.0975;1;210;0.031251
"PreLateUpdate.EndGraphicsJobsAfterScriptUpdate";0.025677;0.019063;0.097969;249;184;210;2;2;8.3929179739207;0.02806996;0.023177;0.029688;299;1;1;1;299;1;0.019063;0.097969;184;210;0.031042
"RenderLoop.ScheduleDraw";0.025626;0.014115;0.655678;164;284;142;9;10;11.5488389029779;0.03862488;0.023491;0.029321;1501;5;5;8;299;1;0.000208;0.591823;260;142;0.018959
"Setup Camera Properties";0.025625;0.018021;0.174687;11;2;30;8;8;8.53072497365065;0.02853085;0.022448;0.031093;598;2;2;2;299;1;0.003437;0.1675;2;30;0.025418
"Inl_UniversalRenderPipeline.CreateRenderingData";0.025364;0.021042;0.096927;240;24;202;7;7;8.3243749961257;0.02784072;0.024167;0.028593;299;1;1;1;299;1;0.021042;0.096927;24;202;0.024271
"PostLateUpdate.UpdateResolution";0.024532;0.016823;0.219948;291;131;229;2;2;8.18281696736813;0.02736728;0.022656;0.027604;299;1;1;1;299;1;0.016823;0.219948;131;229;0.021875
"PreLateUpdate.ScriptRunBehaviourLateUpdate";0.023594;0.017187;0.185261;39;30;198;2;2;7.95432697795331;0.0266031;0.021458;0.026927;299;1;1;1;299;1;0.017187;0.185261;30;198;0.019583
"Gfx.EndAsyncJobFrame";0.02349;0.013438;0.09474;279;80;210;4;4;7.69208699371666;0.02572604;0.02125;0.02698;299;1;1;1;299;1;0.013438;0.09474;80;210;0.013438
"LateBehaviourUpdate";0.023073;0.016667;0.184479;292;30;198;3;3;7.62645799294114;0.02550655;0.020937;0.026094;299;1;1;1;299;1;0.016667;0.184479;30;198;0.019271
"WaitForRenderJobs";0.022917;0.013177;0.09375;158;80;210;5;5;7.51379900239408;0.02512976;0.020729;0.026354;299;1;1;1;299;1;0.013177;0.09375;80;210;0.013177
"Inl_Initialize Frame";0.022709;0.018281;0.086615;211;96;157;8;8;7.49712397716939;0.02507399;0.021563;0.025729;299;1;1;1;299;1;0.018281;0.086615;96;157;0.027344
"Shadows.ExecuteDrawShadows";0.022552;0.013594;0.177188;256;299;89;10;10;7.51608897931874;0.02513742;0.01974;0.027344;299;1;1;1;299;1;0.013594;0.177188;299;89;0.035052
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUKAnchor.Update() [Invoke]";0.021144;0.016665;0.06588999;103;241;117;4;4;6.86664897110313;0.02296538;0.019996;0.02327999;10764;36;36;36;299;1;0.000312;0.04198;1;117;0.02172
"Profiler.FlushCountersWithFlushOnEndOfFrame";0.02099;0.013073;0.159218;80;69;203;4;4;7.00843800138682;0.02343959;0.015729;0.025937;299;1;1;1;299;1;0.013073;0.159218;69;203;0.02099
"PostLateUpdate.UpdateAudio";0.020886;0.012396;0.189688;218;165;298;2;2;7.4428179692477;0.02489237;0.017917;0.027864;299;1;1;1;299;1;0.012396;0.189688;165;298;0.017448
"CullAllVisibleLights";0.020729;0.015572;0.106302;148;96;129;9;9;7.21655298955739;0.02413563;0.019167;0.025313;299;1;1;1;299;1;0.015572;0.106302;96;129;0.017969
"Inl_Draw Main Light Shadowmap";0.01974;0.014739;0.076666;115;86;117;8;8;6.45515098422766;0.02158913;0.018594;0.022604;299;1;1;1;299;1;0.014739;0.076666;86;117;0.03302
"Inl_ScriptableRenderer.SetPerCameraShaderVariables";0.019271;0.013072;0.155781;278;86;121;9;9;6.35453898040578;0.02125264;0.017604;0.021093;598;2;2;2;299;1;0.002083;0.152187;2;121;0.019635
"Profiler.CollectLegacyStats";0.018489;0.013334;0.171198;226;96;116;4;4;6.18395798560232;0.02068213;0.016823;0.020573;299;1;1;1;299;1;0.013334;0.171198;96;116;0.017864
"Oculus.VR.dll!::OVRManager.LateUpdate() [Invoke]";0.018438;0.013229;0.171927;251;30;198;4;4;6.13572597783059;0.02052082;0.016718;0.02099;299;1;1;1;299;1;0.013229;0.171927;30;198;0.015573
"Inl_UniversalRenderPipeline.InitializeStackedCameraData";0.018385;0.014375;0.095208;106;9;78;7;7;6.17301197629422;0.02064553;0.016927;0.022709;299;1;1;1;299;1;0.014375;0.095208;9;78;0.016823
"AudioManager.Update";0.0175;0.010104;0.182813;157;100;298;3;3;6.21708697080612;0.02079293;0.015104;0.023177;299;1;1;1;299;1;0.010104;0.182813;100;298;0.01474
"PrepareSceneNodes";0.017188;0.009271;0.109375;101;142;26;9;9;6.15708200354129;0.02059225;0.016198;0.019323;299;1;1;1;299;1;0.009271;0.109375;142;26;0.016615
"Inl_ScriptableRenderer.ClearRenderingState";0.017187;0.013489;0.080469;197;71;157;9;9;5.61015198286623;0.01876305;0.01625;0.019322;299;1;1;1;299;1;0.013489;0.080469;71;157;0.019584
"Inl_CompileRenderGraph";0.016614;0.013489;0.114687;191;71;49;7;7;5.59989399090409;0.01872874;0.015625;0.019219;299;1;1;1;299;1;0.013489;0.114687;71;49;0.01526
"Inl_MainLightShadow";0.015209;0.011406;0.07198;157;86;117;9;9;4.99714199267328;0.01671285;0.014323;0.017344;299;1;1;1;299;1;0.011406;0.07198;86;117;0.026979
"BeginRenderQueueExtraction";0.015208;0.010885;0.064062;252;86;175;8;9;4.91400997759774;0.01643482;0.013645;0.017083;598;2;2;2;299;1;0.004062;0.057343;81;175;0.012656
"Create GfxDeviceClient";0.015;0.015;0.015;70;70;70;11;11;0.0149999996647239;0.015;0.015;0.015;1;1;1;1;1;70;0.015;0.015;70;70;0
"Setup Forward Lights";0.015;0.010677;0.091666;251;71;295;8;8;5.0281329927966;0.0168165;0.013542;0.018073;299;1;1;1;299;1;0.010677;0.091666;71;295;0.012448
"FixedUpdate.ScriptRunBehaviourFixedUpdate";0.014896;0.01198;0.039739;56;24;159;2;2;3.42155299615115;0.01644977;0.01375;0.018802;208;1;1;1;208;1;0.01198;0.039739;24;159;0.013282
"Inl_NRPRGComp_ExecuteDestroyResources";0.014793;0.011458;0.06171899;160;262;132;8;8;4.84806997772466;0.01621428;0.013647;0.017658;3289;11;11;11;299;1;5.2E-05;0.053438;3;137;0.016301
"Inl_NRPRGComp_ExecuteCreateResources";0.014478;0.01125;0.122136;200;262;173;8;8;4.91915998427794;0.01645204;0.013334;0.017293;3289;11;11;11;299;1;5.2E-05;0.117135;1;173;0.018387
"TileRangeExpansionJob (Burst)";0.014375;0.014375;0.014375;7;7;7;13;13;0.0143750002607703;0.014375;0.014375;0.014375;1;1;1;1;1;7;0.014375;0.014375;7;7;0
"EarlyUpdate.PhysicsResetInterpolatedTransformPosition";0.014375;5.2E-05;0.034583;102;157;171;2;2;3.53588299487092;0.0118257;0.000156;0.01724;299;1;1;1;299;1;5.2E-05;0.034583;157;171;0.013698
"PostLateUpdate.UpdateCustomRenderTextures";0.014323;0.005364;0.06099;273;76;9;2;2;4.51150699006394;0.01508865;0.012916;0.015729;299;1;1;1;299;1;0.005364;0.06099;76;9;0.011458
"Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::DebugUpdater.Update() [Invoke]";0.013698;0.010365;0.066146;89;247;172;4;4;4.53948297910392;0.01518222;0.01276;0.015313;299;1;1;1;299;1;0.010365;0.066146;247;172;0.01224
"FixedUpdate.PhysicsFixedUpdate";0.013646;0.011094;0.061458;122;295;103;2;2;3.19827898964286;0.01537634;0.012708;0.017135;208;1;1;1;208;1;0.011094;0.061458;295;103;0.0125
"FixedBehaviourUpdate";0.013594;0.010885;0.036145;128;69;159;3;3;3.1252129971981;0.01502506;0.012448;0.017083;208;1;1;1;208;1;0.010885;0.036145;69;159;0.012239
"Shadows.ScheduleRenderJobs";0.013594;0.008958;0.051614;295;96;288;11;11;4.55348799005151;0.01522906;0.01125;0.017396;299;1;1;1;299;1;0.008958;0.051614;96;288;0.025989
"Audio.FMODSystemUpdate";0.013542;0.007552;0.173594;66;100;298;4;4;4.75932197831571;0.01591747;0.011771;0.017812;299;1;1;1;299;1;0.007552;0.173594;100;298;0.011146
"DrawTransparentObjects";0.013541;0.006719;0.595;204;299;142;8;8;6.26775195077062;0.02096238;0.012396;0.015521;299;1;1;1;299;1;0.006719;0.595;299;142;0.010104
"Inl_UniversalRenderPipeline.InitializeAdditionalCameraData";0.013281;0.010104;0.082709;291;30;205;6;6;4.49598596710712;0.01503674;0.01224;0.015573;299;1;1;1;299;1;0.010104;0.082709;30;205;0.011875
"CustomRenderTextures.Update";0.012657;0.004166;0.05974;208;76;9;3;3;4.01437698910013;0.01342601;0.011563;0.013802;299;1;1;1;299;1;0.004166;0.05974;76;9;0.01
"Inl_ComputeHashRenderGraph";0.0125;0.009948;0.076302;287;71;270;7;7;4.07963798940182;0.01364427;0.011771;0.014375;299;1;1;1;299;1;0.009948;0.076302;71;270;0.012865
"FixedUpdate.NewInputFixedUpdate";0.012031;0.009636;0.032135;123;65;290;2;2;2.78604898788035;0.01339447;0.011146;0.015729;208;1;1;1;208;1;0.009636;0.032135;65;290;0.010938
"Profiler.CollectPhysicsStats";0.011927;0.009375;0.03;172;92;201;3;3;2.7366110002622;0.01315678;0.01125;0.014687;208;1;1;1;208;1;0.009375;0.03;92;201;0.011042
"Initialization.XREarlyUpdate";0.011614;0.008229;0.092239;161;11;168;2;2;4.03970098402351;0.01351071;0.010625;0.012761;299;1;1;1;299;1;0.008229;0.092239;11;168;0.010573
"Inl_UniversalRenderPipeline.CreateShadowData";0.011406;0.009063;0.067708;221;30;123;8;8;3.68176099471748;0.01231358;0.010729;0.0125;299;1;1;1;299;1;0.009063;0.067708;30;123;0.01073
"PlayerConnection.Poll";0.011198;0.008646;0.385365;5;97;64;3;4;4.98708898806944;0.01667923;0.010416;0.012083;598;2;2;2;299;1;0.004166;0.192865;97;64;0.012448
"RenderLoop.Prepare";0.010677;0.010677;0.038436;299;299;70;12;13;0.0491129998117685;0.0245565;0.010677;0.010677;12;4;4;8;2;70;0.001771;0.008646;70;70;0
"UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes() [Invoke]";0.010625;0.004323;0.07073;74;86;284;3;3;3.39771499531344;0.0113636;0.009531;0.01198;299;1;1;1;299;1;0.004323;0.07073;86;284;0.010104
"Inl_UpdateVolumeFramework";0.010521;0.007708;0.072917;264;30;135;6;6;3.55145699344575;0.01187778;0.009635;0.013229;299;1;1;1;299;1;0.007708;0.072917;30;135;0.010104
"Physics.PrepareSimulationStage";0.010364;0.008281;0.057865;122;59;103;3;3;2.46593798696995;0.01185547;0.009531;0.013229;208;1;1;1;208;1;0.008281;0.057865;59;103;0.009323
"Inl_UniversalRenderPipeline.SetupPerFrameShaderConstants";0.010261;0.006823;0.036875;233;30;106;5;5;3.39615099690855;0.01135836;0.00901;0.012657;299;1;1;1;299;1;0.006823;0.036875;30;106;0.009636
"UpdateReflectionProbeAtlas";0.01026;0.007239;0.083906;274;71;295;9;9;3.46844099182636;0.01160014;0.009115;0.012448;299;1;1;1;299;1;0.007239;0.083906;71;295;0.00875
"UIEvents.IMGUIRenderOverlays";0.009739;0.007605;0.116042;89;4;242;3;3;3.33562998473644;0.01115595;0.00901;0.010938;299;1;1;1;299;1;0.007605;0.116042;4;242;0.008959
"afterCullingOutputReady.Invoke";0.009635;0.006562;0.03526;116;86;162;8;10;3.06557799130678;0.01025277;0.00849;0.010834;598;2;2;2;299;1;0.001979;0.032968;86;162;0.009427
"Physics.SyncTransforms";0.009531;0.007396;0.057083;106;295;103;4;4;2.28952999506146;0.01100736;0.008802;0.01224;208;1;1;1;208;1;0.007396;0.057083;295;103;0.008646
"Profiler.CollectAudioStats";0.009218;0.006771;0.160468;298;93;116;5;5;3.2008939886;0.01070533;0.008332999;0.010313;598;2;2;2;299;1;0.002447;0.155;99;116;0.008594
"CullSendEvents";0.009062;0.005729;0.157031;240;3;155;9;9;3.56015100423247;0.01190686;0.007083;0.013594;299;1;1;1;299;1;0.005729;0.157031;3;155;0.031198
"TimeUpdate.WaitForLastPresentationAndUpdateTime";0.009011;0.006771;0.099114;64;96;202;2;2;3.06104399869218;0.01023761;0.008437;0.009844;299;1;1;1;299;1;0.006771;0.099114;96;202;0.008646
"Inl_UniversalRenderPipeline.SetupPerCameraShaderConstants";0.008907;0.006979;0.04323;115;19;172;7;7;2.9176589907147;0.009758057;0.008178;0.010573;299;1;1;1;299;1;0.006979;0.04323;19;172;0.008385
"CullShadowCastersScriptable";0.008906;0.006771;0.070937;107;71;39;7;7;2.88546698959544;0.009650392;0.008541;0.009687;299;1;1;1;299;1;0.006771;0.070937;71;39;0.009531
"Inl_DrawOpaqueObjects";0.008386;0.005677;0.035938;193;86;216;8;8;2.60661498038098;0.008717776;0.00776;0.009114;299;1;1;1;299;1;0.005677;0.035938;86;216;0.008229
"PrepareSceneCullingParameters";0.008385;0.006615;0.056354;203;96;233;8;8;2.7659349841997;0.009250619;0.007865;0.009323;299;1;1;1;299;1;0.006615;0.056354;96;233;0.007812
"GUI.Repaint";0.008333;0.006511;0.114271;249;71;242;4;4;2.87238699384034;0.009606645;0.007708;0.009479;299;1;1;1;299;1;0.006511;0.114271;71;242;0.007604
"ReflectionProbes.Update";0.008229;0.00224;0.030052;43;109;218;4;4;2.56957799289376;0.008593907;0.007396;0.009063;299;1;1;1;299;1;0.00224;0.030052;109;218;0.007917
"Update.ScriptRunDelayedTasks";0.008125;0.006146;0.063698;110;55;286;2;2;2.62525599403307;0.00878012;0.00724;0.00901;299;1;1;1;299;1;0.006146;0.063698;55;286;0.009219
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate() [Invoke]";0.007917;0.005625;0.055885;108;45;5;3;4;2.63376299131778;0.008808572;0.007032;0.009896;806;3;2;3;299;1;0.00026;0.054219;37;5;0.006824
"ScheduleShadowSplitMasksComputation";0.0075;0.005417;0.069323;127;71;39;8;8;2.45270699309185;0.008203033;0.007187;0.008073;299;1;1;1;299;1;0.005417;0.069323;71;39;0.007448
"NativeArrayDisposeJob";0.007292;0.007292;0.007292;7;7;7;13;13;0.00729200011119246;0.007292;0.007292;0.007292;1;1;1;1;1;7;0.007292;0.007292;7;7;0
"PostLateUpdate.PlayerUpdateCanvases";0.007239;0.005104;0.068697;272;21;158;2;2;2.4434399898164;0.00817204;0.006198;0.008594;299;1;1;1;299;1;0.005104;0.068697;21;158;0.006354
"UnityEngine.CoreModule.dll!UnityEngine::UnitySynchronizationContext.ExecuteTasks() [Invoke]";0.007032;0.005156;0.062031;48;55;286;3;3;2.28073499491438;0.007627876;0.006146;0.007864;299;1;1;1;299;1;0.005156;0.062031;55;286;0.007864
"Inl_UniversalRenderPipeline.CreateLightData";0.00698;0.005364;0.013334;190;241;157;8;8;2.21100999275222;0.007394682;0.006511;0.00776;299;1;1;1;299;1;0.005364;0.013334;241;157;0.005938
"Shadows.CullDirectionalShadowCasters";0.006979;0.005156;0.072083;110;96;50;10;10;2.51942698843777;0.008426177;0.006459;0.008177;299;1;1;1;299;1;0.005156;0.072083;96;50;0.006198
"RenderLoop.CleanupNodeQueue";0.006978;0.001251;0.024636;283;78;99;4;8;1.97990999241301;0.006621772;0.002083;0.008334;1450;5;4;7;299;1;0.000156;0.012917;2;95;0.005989
"Inl_UpdateReflectionProbeAtlas";0.006823;0.005208;0.25599;7;71;272;10;10;2.50770099181682;0.00838696;0.006146;0.008073;299;1;1;1;299;1;0.005208;0.25599;71;272;0.006146
