Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.84615;11.16;15.96031;9;86;51;1;1;4144.3289308548;13.86063;13.56411;14.18063;299;1;1;1;299;1;11.16;15.96031;86;51;13.84401
"EarlyUpdate.XRUpdate";10.64766;8.064219;11.33828;116;86;287;2;2;3166.04858970642;10.58879;10.41016;10.78646;299;1;1;1;299;1;8.064219;11.33828;86;287;10.67443
"PostLateUpdate.FinishFrameRendering";1.581615;1.303178;2.571719;231;281;51;2;2;488.246603131294;1.632932;1.516927;1.715729;299;1;1;1;299;1;1.303178;2.571719;281;51;1.486198
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.485938;1.180313;2.458229;163;297;51;3;3;459.07811653614;1.535378;1.42599;1.609271;299;1;1;1;299;1;1.180313;2.458229;297;51;1.405104
"Inl_UniversalRenderTotal";1.450625;1.154323;2.420417;228;297;51;4;4;449.255554556847;1.502527;1.397916;1.577761;299;1;1;1;299;1;1.154323;2.420417;297;51;1.376146
"Inl_RenderCameraStack";1.410886;1.122291;2.368333;129;297;51;5;5;436.721599578857;1.460607;1.358594;1.519323;299;1;1;1;299;1;1.122291;2.368333;297;51;1.340364
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.964583;0.767761;1.709479;232;297;150;6;6;297.799771845341;0.9959859;0.911615;1.027865;299;1;1;1;299;1;0.767761;1.709479;297;150;0.937605
"Update.ScriptRunBehaviourUpdate";0.502135;0.382083;0.952291;218;19;84;2;2;152.454326957464;0.5098807;0.465;0.540416;299;1;1;1;299;1;0.382083;0.952291;19;84;0.618125
"BehaviourUpdate";0.499792;0.380573;0.950625;237;19;84;3;3;151.981471419334;0.5082992;0.463386;0.539115;299;1;1;1;299;1;0.380573;0.950625;19;84;0.615573
"PostLateUpdate.PlayerSendFrameStarted";0.352656;0.237188;0.761146;206;266;85;2;2;109.595538809896;0.3665403;0.328593;0.389323;299;1;1;1;299;1;0.237188;0.761146;266;85;0.354271
"Inl_ExecuteRenderGraph";0.324219;0.218177;0.749219;177;281;104;7;7;100.045494943857;0.3346003;0.302656;0.353073;299;1;1;1;299;1;0.218177;0.749219;281;104;0.326667
"FrameEvents.XRBeginFrame";0.295312;0.199948;0.670052;72;266;284;3;3;91.9290734827518;0.3074551;0.277396;0.325209;299;1;1;1;299;1;0.199948;0.670052;266;284;0.296718
"Inl_RecordRenderGraph";0.259948;0.19724;0.683125;166;267;80;7;7;81.4522527456284;0.2724155;0.235833;0.289583;299;1;1;1;299;1;0.19724;0.683125;267;80;0.273386
"Inl_On Record Render Graph";0.24401;0.186198;0.670781;93;267;80;8;8;77.0958317816257;0.2578456;0.22349;0.274271;299;1;1;1;299;1;0.186198;0.670781;267;80;0.258229
"Inl_ScriptableRenderContext.Submit";0.225;0.153437;0.488229;128;281;1;6;6;70.2096038460732;0.2348147;0.210937;0.248126;299;1;1;1;299;1;0.153437;0.488229;281;1;0.209688
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.216511;0.157135;0.41276;189;266;85;4;4;65.7370408624411;0.2198563;0.205625;0.228125;299;1;1;1;299;1;0.157135;0.41276;266;85;0.226354
"PostLateUpdate.ProfilerEndFrame";0.205989;0.114792;0.373438;164;281;76;2;2;64.8284399136901;0.2168175;0.191667;0.236927;299;1;1;1;299;1;0.114792;0.373438;281;76;0.215104
"Profiler.FlushCounters";0.204271;0.113541;0.370625;67;281;76;3;3;64.2792758867145;0.2149809;0.189427;0.234843;299;1;1;1;299;1;0.113541;0.370625;281;76;0.212813
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.176719;0.120105;0.501094;207;19;84;4;4;54.9714118540287;0.1838509;0.156042;0.20125;299;1;1;1;299;1;0.120105;0.501094;19;84;0.259427
"Profiler.FlushMemoryCounters";0.165625;0.088593;0.317292;2;281;21;4;4;52.1689688712358;0.1744782;0.153333;0.19151;299;1;1;1;299;1;0.088593;0.317292;281;21;0.178334
"Gfx.WaitForRenderThread";0.155104;0.107292;0.518125;195;266;284;4;4;48.146375797689;0.1610247;0.139636;0.172448;299;1;1;1;299;1;0.107292;0.518125;266;284;0.150729
"Semaphore.WaitForSignal";0.153959;0.106407;0.517188;74;266;284;5;5;47.7996459156275;0.159865;0.13849;0.17125;299;1;1;1;299;1;0.106407;0.517188;266;284;0.149323
"CullScriptable";0.137656;0.11375;0.540573;142;297;164;7;7;45.8748980015516;0.1534277;0.128541;0.157187;299;1;1;1;299;1;0.11375;0.540573;297;164;0.127657
"Inl_Setup Forward Lights";0.124896;0.08125;0.218594;171;281;83;8;8;38.4578639268875;0.1286216;0.115416;0.136771;299;1;1;1;299;1;0.08125;0.218594;281;83;0.129635
"Inl_Setup Light Constants";0.122031;0.079688;0.215104;226;281;83;9;9;37.6757748574018;0.1260059;0.113177;0.134479;299;1;1;1;299;1;0.079688;0.215104;281;83;0.12677
"ExecuteRenderGraph";0.12026;0.079375;0.28802;174;281;79;7;7;37.3181168213487;0.1248098;0.111146;0.131302;299;1;1;1;299;1;0.079375;0.28802;281;79;0.108073
"SceneCulling";0.070677;0.054427;0.323281;203;154;164;8;8;23.6052569523454;0.07894735;0.064636;0.081458;299;1;1;1;299;1;0.054427;0.323281;154;164;0.067031
"PreUpdate.NewInputUpdate";0.062552;0.043646;0.259844;163;123;280;2;2;19.7561889626086;0.06607421;0.053437;0.069844;299;1;1;1;299;1;0.043646;0.259844;123;280;0.077552
"Inl_Forward+ Upload";0.058802;0.035;0.124583;141;268;150;10;10;18.1061429157853;0.06055566;0.053593;0.06552;299;1;1;1;299;1;0.035;0.124583;268;150;0.061667
