Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.89005;11.78891;15.34271;196;87;33;1;1;4159.20686244965;13.86402;13.58198;14.13807;300;1;1;1;300;1;11.78891;15.34271;87;33;13.89313
"EarlyUpdate.XRUpdate";10.42396;8.515417;11.44953;124;87;26;2;2;3124.41755485535;10.41473;10.22714;10.61542;300;1;1;1;300;1;8.515417;11.44953;87;26;10.10099
"PostLateUpdate.FinishFrameRendering";1.68849;1.218229;2.655157;103;3;33;2;2;512.830627441406;1.709435;1.601667;1.811875;300;1;1;1;300;1;1.218229;2.655157;3;33;2.015052
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.595677;1.150781;2.545574;231;3;33;3;3;483.918435692787;1.613061;1.512604;1.712396;300;1;1;1;300;1;1.150781;2.545574;3;33;1.916302
"Inl_UniversalRenderTotal";1.56375;1.124688;2.510573;111;18;33;4;4;473.058484077454;1.576862;1.477917;1.675729;300;1;1;1;300;1;1.124688;2.510573;18;33;1.812448
"Inl_RenderCameraStack";1.510521;1.085677;2.46849;113;18;33;5;5;458.845776796341;1.529486;1.438177;1.622917;300;1;1;1;300;1;1.085677;2.46849;18;33;1.76724
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.026198;0.708281;1.504323;252;18;127;6;6;311.264809250832;1.037549;0.961823;1.105573;300;1;1;1;300;1;0.708281;1.504323;18;127;1.11
"Update.ScriptRunBehaviourUpdate";0.54224;0.352291;1.529948;188;20;86;2;2;167.331118524075;0.5577704;0.496355;0.589688;300;1;1;1;300;1;0.352291;1.529948;20;86;0.52724
"BehaviourUpdate";0.540729;0.351406;1.503594;74;20;86;3;3;166.833818644285;0.5561127;0.494583;0.588177;300;1;1;1;300;1;0.351406;1.503594;20;86;0.526145
"PostLateUpdate.PlayerSendFrameStarted";0.392031;0.239323;0.75849;177;6;64;2;2;119.888660728931;0.3996289;0.362344;0.428698;300;1;1;1;300;1;0.239323;0.75849;6;64;0.405208
"FrameEvents.XRBeginFrame";0.325261;0.197292;0.644583;204;15;142;3;3;99.2845390439034;0.3309485;0.298021;0.358438;300;1;1;1;300;1;0.197292;0.644583;15;142;0.333959
"Inl_ExecuteRenderGraph";0.313906;0.237917;0.734531;247;18;91;7;7;99.1809574514627;0.3306032;0.29125;0.349791;300;1;1;1;300;1;0.237917;0.734531;18;91;0.373646
"Inl_RecordRenderGraph";0.271042;0.183698;0.571511;59;11;189;7;7;84.9171788692474;0.2830573;0.242916;0.303802;300;1;1;1;300;1;0.183698;0.571511;11;189;0.274063
"Inl_On Record Render Graph";0.255677;0.172656;0.551823;173;11;189;8;8;79.8584908545017;0.266195;0.229948;0.285521;300;1;1;1;300;1;0.172656;0.551823;11;189;0.260313
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.227865;0.155834;0.555104;104;22;110;4;4;71.5085459053516;0.2383618;0.213438;0.243333;300;1;1;1;300;1;0.155834;0.555104;22;110;0.211511
"Inl_ScriptableRenderContext.Submit";0.224584;0.165782;0.832604;244;6;33;6;6;72.1704246401787;0.2405681;0.210521;0.248333;300;1;1;1;300;1;0.165782;0.832604;6;33;0.440365
"PostLateUpdate.ProfilerEndFrame";0.20224;0.128802;0.509791;80;298;97;2;2;64.6109267622232;0.2153698;0.187656;0.227083;300;1;1;1;300;1;0.128802;0.509791;298;97;0.204271
"Profiler.FlushCounters";0.200521;0.127552;0.507656;141;298;97;3;3;64.0705887824297;0.2135686;0.185729;0.225052;300;1;1;1;300;1;0.127552;0.507656;298;97;0.202083
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.19276;0.11276;0.573385;140;20;83;4;4;59.4867868050933;0.1982893;0.168021;0.213646;300;1;1;1;300;1;0.11276;0.573385;20;83;0.199948
"Gfx.WaitForRenderThread";0.165104;0.089635;0.29948;135;224;94;4;4;50.4044249281287;0.1680147;0.145052;0.18276;300;1;1;1;300;1;0.089635;0.29948;224;94;0.175625
"Semaphore.WaitForSignal";0.163594;0.088594;0.297291;135;224;94;5;5;49.9933328181505;0.1666444;0.143646;0.181042;300;1;1;1;300;1;0.088594;0.297291;224;94;0.174323
"Profiler.FlushMemoryCounters";0.161666;0.099219;0.456875;94;298;97;4;4;51.9735978767276;0.1732453;0.150156;0.180365;300;1;1;1;300;1;0.099219;0.456875;298;97;0.166771
"CullScriptable";0.159948;0.103073;0.395885;286;8;142;7;7;50.4600039571524;0.1682;0.141458;0.182135;300;1;1;1;300;1;0.103073;0.395885;8;142;0.13052
"Inl_Setup Forward Lights";0.122917;0.095573;0.454062;207;9;127;8;8;39.6882448941469;0.1322941;0.112084;0.140313;300;1;1;1;300;1;0.095573;0.454062;9;127;0.146614
"ExecuteRenderGraph";0.120625;0.087188;0.656771;170;6;33;7;7;39.7324578911066;0.1324415;0.111458;0.133073;300;1;1;1;300;1;0.087188;0.656771;6;33;0.304532
"Inl_Setup Light Constants";0.120416;0.09375;0.45;144;9;127;9;9;38.9216708391905;0.1297389;0.11;0.137604;300;1;1;1;300;1;0.09375;0.45;9;127;0.14448
"Create GfxDeviceClient";0.114896;0.114896;0.114896;99;99;99;11;11;0.114895998500288;0.114896;0.114896;0.114896;2;2;2;2;1;99;0.010104;0.104792;99;99;0
"SceneCulling";0.081407;0.050157;0.321875;103;37;142;8;8;26.6423429511487;0.08880781;0.071302;0.097083;300;1;1;1;300;1;0.050157;0.321875;37;142;0.063229
"PreUpdate.NewInputUpdate";0.066198;0.041667;0.195833;282;27;255;2;2;20.5160399898887;0.0683868;0.055052;0.07427;300;1;1;1;300;1;0.041667;0.195833;27;255;0.057083
"Inl_Forward+ Upload";0.057865;0.041406;0.29651;245;20;127;10;10;19.3006640039384;0.06433555;0.052396;0.066614;300;1;1;1;300;1;0.041406;0.29651;20;127;0.073333
