Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.88177;9.168647;16.82177;193;61;58;1;1;4159.9126958847;13.86638;13.5862;14.12797;300;1;1;1;300;1;9.168647;16.82177;61;58;13.88177
"EarlyUpdate.XRUpdate";10.56042;6.44198;12.06313;235;61;64;2;2;3175.61300373077;10.58538;10.30802;10.90261;300;1;1;1;300;1;6.44198;12.06313;61;64;10.54261
"PostLateUpdate.FinishFrameRendering";1.601979;1.066667;4.159428;141;3;59;2;2;479.646199822426;1.598821;1.449792;1.72651;300;1;1;1;300;1;1.066667;4.159428;3;59;1.621406
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.494739;1.004323;3.990261;177;3;59;3;3;450.559157013893;1.501864;1.357135;1.636406;300;1;1;1;300;1;1.004323;3.990261;3;59;1.52349
"Inl_UniversalRenderTotal";1.452552;0.981719;3.922604;162;3;59;4;4;439.948848307133;1.466496;1.31776;1.601303;300;1;1;1;300;1;0.981719;3.922604;3;59;1.49474
"Inl_RenderCameraStack";1.415834;0.951355;3.850261;274;3;59;5;5;427.20790708065;1.424026;1.275678;1.562188;300;1;1;1;300;1;0.951355;3.850261;3;59;1.458594
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.936771;0.643958;2.407083;147;9;59;6;6;287.790249526501;0.9593008;0.850573;1.053646;300;1;1;1;300;1;0.643958;2.407083;9;59;1.010573
"Update.ScriptRunBehaviourUpdate";0.53375;0.33224;1.010781;146;40;58;2;2;157.74528247118;0.5258176;0.46849;0.576563;300;1;1;1;300;1;0.33224;1.010781;40;58;0.601927
"BehaviourUpdate";0.531667;0.331562;1.008907;152;40;58;3;3;157.358083844185;0.524527;0.4675;0.575209;300;1;1;1;300;1;0.331562;1.008907;40;58;0.600833
"PostLateUpdate.PlayerSendFrameStarted";0.339531;0.223959;0.877136;200;3;115;2;2;106.985166460276;0.3566172;0.313437;0.384062;300;1;1;1;300;1;0.223959;0.877136;3;115;0.386823
"Inl_ExecuteRenderGraph";0.313802;0.204792;0.849479;195;90;182;7;7;98.9984557777643;0.3299949;0.279948;0.357656;300;1;1;1;300;1;0.204792;0.849479;90;182;0.33224
"FrameEvents.XRBeginFrame";0.286458;0.190417;0.792708;274;3;115;3;3;89.9825185239315;0.2999417;0.263646;0.326198;300;1;1;1;300;1;0.190417;0.792708;3;115;0.335312
"Inl_RecordRenderGraph";0.243855;0.169218;1.045053;29;42;59;7;7;77.4376107901335;0.2581254;0.212343;0.278802;300;1;1;1;300;1;0.169218;1.045053;42;59;0.230729
"Inl_On Record Render Graph";0.22875;0.158906;1.023386;132;42;59;8;8;72.8460547477007;0.2428202;0.20125;0.264896;300;1;1;1;300;1;0.158906;1.023386;42;59;0.217657
"Inl_ScriptableRenderContext.Submit";0.225729;0.139792;1.000573;122;3;59;6;6;74.4859966933727;0.2482866;0.204114;0.264271;300;1;1;1;300;1;0.139792;1.000573;3;59;0.257604
