Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.83813;9.789637;17.36922;3;101;98;1;1;4159.41364574432;13.86471;13.60761;14.15568;300;1;1;1;300;1;9.789637;17.36922;101;98;13.83594
"EarlyUpdate.XRUpdate";10.61495;7.236199;11.86417;189;101;105;2;2;3182.92207193375;10.60974;10.27474;10.97484;300;1;1;1;300;1;7.236199;11.86417;101;105;10.69151
"PostLateUpdate.FinishFrameRendering";1.589115;1.065469;3.15224;193;52;98;2;2;481.870829224586;1.606236;1.412604;1.781094;300;1;1;1;300;1;1.065469;3.15224;52;98;1.532552
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.488958;1.001302;2.988333;145;52;98;3;3;453.191353321075;1.510638;1.338177;1.680729;300;1;1;1;300;1;1.001302;2.988333;52;98;1.4175
"Inl_UniversalRenderTotal";1.458333;0.978906;2.934844;280;52;98;4;4;442.939205467701;1.476464;1.312292;1.636979;300;1;1;1;300;1;0.978906;2.934844;52;98;1.382761
"Inl_RenderCameraStack";1.413073;0.952604;2.758073;233;52;98;5;5;429.386606395245;1.431289;1.266823;1.577031;300;1;1;1;300;1;0.952604;2.758073;52;98;1.338385
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.943698;0.648646;1.878594;186;52;98;6;6;285.962043344975;0.9532068;0.84349;1.040364;300;1;1;1;300;1;0.648646;1.878594;52;98;0.894844
"Update.ScriptRunBehaviourUpdate";0.524635;0.355521;0.832605;145;58;271;2;2;158.021896004677;0.5267397;0.477084;0.576354;300;1;1;1;300;1;0.355521;0.832605;58;271;0.508386
"BehaviourUpdate";0.523646;0.354688;0.83125;2;58;271;3;3;157.633505940437;0.525445;0.475365;0.575417;300;1;1;1;300;1;0.354688;0.83125;58;271;0.507501
"PostLateUpdate.PlayerSendFrameStarted";0.352604;0.224687;1.328802;255;23;132;2;2;108.681011721492;0.36227;0.308177;0.397865;300;1;1;1;300;1;0.224687;1.328802;23;132;0.35224
"Inl_ExecuteRenderGraph";0.314687;0.205;0.865261;248;52;223;7;7;97.7192829996347;0.3257309;0.273073;0.353073;300;1;1;1;300;1;0.205;0.865261;52;223;0.3175
"FrameEvents.XRBeginFrame";0.297813;0.190052;1.175052;168;14;132;3;3;91.0631937086582;0.303544;0.256979;0.334532;300;1;1;1;300;1;0.190052;1.175052;14;132;0.29125
"Inl_RecordRenderGraph";0.246979;0.173646;0.699218;257;61;98;7;7;78.2997439056635;0.2609991;0.220729;0.290156;300;1;1;1;300;1;0.173646;0.699218;61;98;0.223646
"Inl_ScriptableRenderContext.Submit";0.234323;0.142136;0.691511;211;49;235;6;6;75.1554358750582;0.2505181;0.204219;0.275365;300;1;1;1;300;1;0.142136;0.691511;49;235;0.216093
"Inl_On Record Render Graph";0.229843;0.160364;0.642396;246;61;98;8;8;72.699589818716;0.242332;0.204895;0.269844;300;1;1;1;300;1;0.160364;0.642396;61;98;0.206771
"PostLateUpdate.ProfilerEndFrame";0.209167;0.130782;0.474896;265;52;165;2;2;67.2942597270012;0.2243142;0.189427;0.245989;300;1;1;1;300;1;0.130782;0.474896;52;165;0.228333
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.208125;0.145677;0.409948;234;58;94;4;4;62.659059882164;0.2088635;0.201198;0.222969;300;1;1;1;300;1;0.145677;0.409948;58;94;0.205104
"Profiler.FlushCounters";0.207656;0.130052;0.471198;179;52;165;3;3;66.766467705369;0.2225549;0.187864;0.243021;300;1;1;1;300;1;0.130052;0.471198;52;165;0.226094
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.199844;0.127552;0.380417;193;14;158;4;4;61.668073952198;0.2055603;0.174896;0.227656;300;1;1;1;300;1;0.127552;0.380417;14;158;0.19901
"Profiler.FlushMemoryCounters";0.167239;0.10651;0.432865;50;52;165;4;4;54.4111569747329;0.1813705;0.15323;0.195313;300;1;1;1;300;1;0.10651;0.432865;52;165;0.188281
"Gfx.WaitForRenderThread";0.149271;0.100521;0.909427;135;14;132;4;4;47.5490077584982;0.1584967;0.130312;0.175104;300;1;1;1;300;1;0.100521;0.909427;14;132;0.139584
"Semaphore.WaitForSignal";0.147969;0.099531;0.906719;248;14;132;5;5;47.1669858917594;0.1572233;0.129323;0.173698;300;1;1;1;300;1;0.099531;0.906719;14;132;0.138125
"CullScriptable";0.141146;0.09901;0.354218;211;12;149;7;7;43.9895729571581;0.1466319;0.126197;0.16151;300;1;1;1;300;1;0.09901;0.354218;12;149;0.150469
"ExecuteRenderGraph";0.122552;0.077136;0.488177;105;49;122;7;7;40.7952117994428;0.135984;0.107448;0.144844;300;1;1;1;300;1;0.077136;0.488177;49;122;0.115782
"Inl_Setup Forward Lights";0.120208;0.080729;0.426615;177;15;290;8;8;38.3212538510561;0.1277375;0.105625;0.138958;300;1;1;1;300;1;0.080729;0.426615;15;290;0.132969
"Inl_Setup Light Constants";0.117396;0.078958;0.422396;217;15;290;9;9;37.6061428934336;0.1253538;0.103594;0.135886;300;1;1;1;300;1;0.078958;0.422396;15;290;0.13073
"SceneCulling";0.068229;0.046094;0.219843;289;33;154;8;8;21.677655979991;0.07225885;0.060989;0.07901;300;1;1;1;300;1;0.046094;0.219843;33;154;0.064896
"Inl_Forward+ Upload";0.057239;0.034583;0.340886;177;57;290;10;10;18.3458319492638;0.06115277;0.04927;0.065156;300;1;1;1;300;1;0.034583;0.340886;57;290;0.062136
"PreUpdate.NewInputUpdate";0.054531;0.039323;0.205729;190;38;298;2;2;18.0419859662652;0.06013995;0.049583;0.065261;300;1;1;1;300;1;0.039323;0.205729;38;298;0.050365
"EndRenderQueueExtraction";0.049167;0.030938;0.3425;269;31;235;8;9;15.5982239742298;0.05199408;0.041926;0.055989;600;2;2;2;300;1;0.003646;0.304271;77;235;0.062343
"CullResults.CreateSharedRendererScene";0.046198;0.031771;0.10375;71;57;243;8;8;14.7928799651563;0.0493096;0.040886;0.054479;300;1;1;1;300;1;0.031771;0.10375;57;243;0.061823
"Inl_Forward+ Setup";0.044635;0.030156;0.188594;201;61;98;9;9;14.6855169292539;0.04895172;0.040052;0.053645;300;1;1;1;300;1;0.030156;0.188594;61;98;0.042812
"Shadows.PrepareDrawShadows";0.038125;0.021511;0.336094;239;61;235;7;7;13.4535449696705;0.04484515;0.031614;0.047344;600;2;2;2;300;1;0.005104;0.314219;77;215;0.037031
