Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.86318;9.203959;16.40094;2;82;80;1;1;4159.70018959045;13.86567;13.58271;14.14557;300;1;1;1;300;1;9.203959;16.40094;82;80;13.86287
"EarlyUpdate.XRUpdate";10.54636;6.367345;11.84844;184;82;19;2;2;3169.74932575226;10.56583;10.24323;10.96933;300;1;1;1;300;1;6.367345;11.84844;82;19;10.42766
"PostLateUpdate.FinishFrameRendering";1.565885;1.039219;3.624271;207;18;81;2;2;474.645981311798;1.582153;1.378073;1.727813;300;1;1;1;300;1;1.039219;3.624271;18;81;1.59849
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.468438;0.979948;3.324428;111;18;81;3;3;445.333374679089;1.484445;1.295833;1.629427;300;1;1;1;300;1;0.979948;3.324428;18;81;1.504948
"Inl_UniversalRenderTotal";1.431875;0.960208;3.26974;111;18;81;4;4;434.945513129234;1.449818;1.268178;1.588646;300;1;1;1;300;1;0.960208;3.26974;18;81;1.463646
"Inl_RenderCameraStack";1.39;0.932969;3.194792;25;18;81;5;5;421.364889919758;1.40455;1.22974;1.539063;300;1;1;1;300;1;0.932969;3.194792;18;81;1.422812
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.913906;0.628229;2.13276;44;18;81;6;6;282.004403650761;0.9400147;0.816146;1.029063;300;1;1;1;300;1;0.628229;2.13276;18;81;0.981875
"Update.ScriptRunBehaviourUpdate";0.528854;0.343698;1.301667;163;4;261;2;2;162.662205934525;0.5422074;0.479271;0.587344;300;1;1;1;300;1;0.343698;1.301667;4;261;0.563177
"BehaviourUpdate";0.527344;0.343125;1.300729;131;4;261;3;3;162.28907418251;0.5409636;0.477917;0.586094;300;1;1;1;300;1;0.343125;1.300729;4;261;0.561927
"PostLateUpdate.PlayerSendFrameStarted";0.368906;0.225313;0.979532;238;3;81;2;2;115.184175625443;0.3839473;0.320521;0.423646;300;1;1;1;300;1;0.225313;0.979532;3;81;0.377604
"Inl_ExecuteRenderGraph";0.308646;0.209063;0.749479;165;18;81;7;7;98.8579689115286;0.3295266;0.272396;0.363489;300;1;1;1;300;1;0.209063;0.749479;18;81;0.304219
"FrameEvents.XRBeginFrame";0.307448;0.191927;0.858437;254;3;213;3;3;97.2662605643272;0.3242209;0.268959;0.352812;300;1;1;1;300;1;0.191927;0.858437;3;213;0.306198
"Inl_ScriptableRenderContext.Submit";0.230416;0.139271;0.639635;295;59;81;6;6;73.3428177684546;0.2444761;0.198906;0.270521;300;1;1;1;300;1;0.139271;0.639635;59;81;0.208385
"Inl_RecordRenderGraph";0.229063;0.168073;0.654584;217;55;275;7;7;73.3775157183409;0.2445917;0.208855;0.26474;300;1;1;1;300;1;0.168073;0.654584;55;275;0.229948
"PostLateUpdate.ProfilerEndFrame";0.222657;0.119219;1.151823;201;18;119;2;2;72.4829297438264;0.2416098;0.192032;0.26448;300;1;1;1;300;1;0.119219;1.151823;18;119;0.32724
"Profiler.FlushCounters";0.220937;0.118334;1.149792;201;18;119;3;3;71.9243196621537;0.2397477;0.190469;0.262448;300;1;1;1;300;1;0.118334;1.149792;18;119;0.324687
"Inl_On Record Render Graph";0.215417;0.157916;0.642031;212;62;275;8;8;69.1200596988201;0.2304002;0.196875;0.249948;300;1;1;1;300;1;0.157916;0.642031;62;275;0.217136
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.212708;0.148958;0.566354;257;18;294;4;4;64.105797842145;0.213686;0.205104;0.22573;300;1;1;1;300;1;0.148958;0.566354;18;294;0.223646
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.1975;0.122708;0.575052;204;4;299;4;4;63.2629707530141;0.2108766;0.174063;0.228125;300;1;1;1;300;1;0.122708;0.575052;4;299;0.229635
"Profiler.FlushMemoryCounters";0.175104;0.094896;1.09776;137;18;119;4;4;59.1751956939697;0.1972506;0.154687;0.215469;300;1;1;1;300;1;0.094896;1.09776;18;119;0.276666
"Gfx.WaitForRenderThread";0.160625;0.102396;0.652395;147;3;213;4;4;51.5744269415736;0.1719148;0.134636;0.186875;300;1;1;1;300;1;0.102396;0.652395;3;213;0.170989
"Semaphore.WaitForSignal";0.158855;0.070573;0.650677;131;96;213;5;5;51.1054249107838;0.1703514;0.133385;0.185469;300;1;1;1;300;1;0.070573;0.650677;96;213;0.169583
"CullScriptable";0.135573;0.098854;0.380052;160;3;155;7;7;43.5152258872986;0.1450507;0.126094;0.156354;300;1;1;1;300;1;0.098854;0.380052;3;155;0.181198
"ExecuteRenderGraph";0.121146;0.074114;0.412343;142;59;238;7;7;40.1092159152031;0.1336974;0.104948;0.140052;300;1;1;1;300;1;0.074114;0.412343;59;238;0.116198
"Inl_Setup Forward Lights";0.116666;0.075416;0.52599;221;214;268;8;8;38.5285948887467;0.1284287;0.103073;0.138281;300;1;1;1;300;1;0.075416;0.52599;214;268;0.131459
"Inl_Setup Light Constants";0.114062;0.074219;0.52224;188;214;268;9;9;37.8117289319634;0.1260391;0.101302;0.135052;300;1;1;1;300;1;0.074219;0.52224;214;268;0.129323
"SceneCulling";0.066562;0.04724;0.305573;104;56;155;8;8;22.1669759638608;0.07388992;0.061771;0.077448;300;1;1;1;300;1;0.04724;0.305573;56;155;0.099532
"Inl_Forward+ Upload";0.055573;0.031614;0.290469;239;66;298;10;10;18.3768309690058;0.0612561;0.048802;0.06474;300;1;1;1;300;1;0.031614;0.290469;66;298;0.071979
"PreUpdate.NewInputUpdate";0.055416;0.036823;0.27651;180;18;298;2;2;18.2281219922006;0.0607604;0.050468;0.064844;300;1;1;1;300;1;0.036823;0.27651;18;298;0.062916
"EndRenderQueueExtraction";0.049323;0.029584;0.166562;187;20;240;8;9;15.7802859875374;0.05260095;0.042083;0.057083;600;2;2;2;300;1;0.005209;0.136094;27;240;0.047031
"CullResults.CreateSharedRendererScene";0.044271;0.031042;0.097083;56;18;149;8;8;14.0408879052848;0.04680296;0.040416;0.049948;300;1;1;1;300;1;0.031042;0.097083;18;149;0.051875
"Inl_Forward+ Setup";0.042969;0.030781;0.141667;110;55;275;9;9;14.3903079740703;0.04796769;0.03901;0.0525;300;1;1;1;300;1;0.030781;0.141667;55;275;0.042865
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.039428;0.025053;0.175573;6;18;222;3;4;12.3352749561891;0.04111758;0.033959;0.042864;600;2;2;2;300;1;0.009636;0.158334;30;298;0.041094
"Shadows.PrepareDrawShadows";0.038542;0.02078;0.161771;101;50;240;7;7;12.6346299787983;0.04211544;0.030677;0.047187;600;2;2;2;300;1;0.006406;0.13849;27;240;0.030156
"InputUpdate";0.036406;0.022916;0.172708;250;18;222;4;5;11.2942329589278;0.03764744;0.031301;0.039428;600;2;2;2;300;1;0.008906;0.156823;30;222;0.038074
"WaitForJobGroupID";0.036095;0.014583;0.156824;36;45;146;9;10;12.1536049665883;0.04051202;0.030364;0.044375;711;2;1;5;300;1;0.001146;0.124375;22;146;0.060312
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.033854;0.023177;0.099531;143;18;224;3;4;10.6988819511607;0.03566294;0.031302;0.036875;600;2;2;2;300;1;0.002083;0.094792;3;224;0.0375
"Oculus.VR.dll!::OVRCameraRig.Update() [Invoke]";0.031563;0.022552;0.725417;281;18;261;4;4;11.0864529944956;0.03695484;0.029114;0.035156;300;1;1;1;300;1;0.022552;0.725417;18;261;0.039739
"Inl_RenderPipeline.BeginCameraRendering";0.030365;0.02026;0.139688;275;18;127;6;6;10.2559469528496;0.03418649;0.028229;0.035208;300;1;1;1;300;1;0.02026;0.139688;18;127;0.038542
"Draw Main Light Shadowmap";0.030052;0.016875;0.160677;142;18;206;8;8;10.0423989724368;0.03347466;0.025;0.037865;300;1;1;1;300;1;0.016875;0.160677;18;206;0.03224
"Inl_UniversalRenderPipeline.CreateCameraData";0.029896;0.019271;0.100781;279;18;34;6;6;9.84999096766114;0.0328333;0.027656;0.034271;300;1;1;1;300;1;0.019271;0.100781;18;34;0.037448
"MainLightShadow";0.028594;0.015937;0.157448;56;18;206;9;9;9.57109897956252;0.03190366;0.023802;0.036406;300;1;1;1;300;1;0.015937;0.157448;18;206;0.025313
"FrameEvents.OnBeforeRenderCallback";0.027812;0.017031;0.089323;248;3;81;3;3;8.7585889864713;0.0291953;0.024896;0.031719;300;1;1;1;300;1;0.017031;0.089323;3;81;0.045782
