Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.8787;12.36104;15.14672;122;144;279;1;1;4159.50663471222;13.86502;13.5187;14.2012;300;1;1;1;300;1;12.36104;15.14672;144;279;13.89875
"EarlyUpdate.XRUpdate";10.25276;8.702136;11.62849;41;280;16;2;2;3093.57680988312;10.31192;9.955001;10.72;300;1;1;1;300;1;8.702136;11.62849;280;16;9.856563
"PostLateUpdate.FinishFrameRendering";1.734792;1.157812;2.715885;232;48;198;2;2;522.177090167999;1.74059;1.537083;1.909844;300;1;1;1;300;1;1.157812;2.715885;48;198;2.22
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.627604;1.094479;2.585781;209;48;198;3;3;489.63197863102;1.632107;1.447188;1.791562;300;1;1;1;300;1;1.094479;2.585781;48;198;2.111146
"Inl_UniversalRenderTotal";1.584428;1.069114;2.541094;209;48;198;4;4;478.005414485931;1.593351;1.417864;1.748958;300;1;1;1;300;1;1.069114;2.541094;48;198;2.066823
"Inl_RenderCameraStack";1.534948;1.035781;2.474687;105;48;198;5;5;462.602752447128;1.542009;1.373958;1.68724;300;1;1;1;300;1;1.035781;2.474687;48;198;2.014323
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.007657;0.679635;1.803282;249;29;279;6;6;305.773883223534;1.019246;0.912448;1.114427;300;1;1;1;300;1;0.679635;1.803282;29;279;1.201563
"Update.ScriptRunBehaviourUpdate";0.582969;0.380885;0.916615;88;29;169;2;2;177.877053588629;0.5929235;0.533958;0.653437;300;1;1;1;300;1;0.380885;0.916615;29;169;0.581979
"BehaviourUpdate";0.581615;0.380365;0.915417;189;29;169;3;3;177.446324378252;0.5914878;0.532813;0.65198;300;1;1;1;300;1;0.380365;0.915417;29;169;0.580938
"PostLateUpdate.PlayerSendFrameStarted";0.375365;0.231094;1.140781;174;5;282;2;2;117.103137820959;0.3903438;0.332083;0.434687;300;1;1;1;300;1;0.231094;1.140781;5;282;0.451146
"Inl_ExecuteRenderGraph";0.325365;0.218021;0.650834;217;11;253;7;7;101.537823811173;0.3384594;0.295312;0.371823;300;1;1;1;300;1;0.218021;0.650834;11;253;0.405261
"FrameEvents.XRBeginFrame";0.310573;0.195989;1.073958;216;5;282;3;3;97.1368797421455;0.3237896;0.273855;0.35349;300;1;1;1;300;1;0.195989;1.073958;5;282;0.364375
"Inl_RecordRenderGraph";0.256251;0.183281;0.935104;267;19;279;7;7;80.5441887676716;0.2684806;0.233906;0.291197;300;1;1;1;300;1;0.183281;0.935104;19;279;0.287396
"Inl_ScriptableRenderContext.Submit";0.253073;0.160937;0.64849;54;48;117;6;6;80.4314527511597;0.2681049;0.220261;0.291094;300;1;1;1;300;1;0.160937;0.64849;48;117;0.298855
"Inl_On Record Render Graph";0.240729;0.171771;0.917864;157;19;279;8;8;75.9236058741808;0.2530787;0.22;0.276198;300;1;1;1;300;1;0.171771;0.917864;19;279;0.273333
"PostLateUpdate.ProfilerEndFrame";0.235001;0.136719;0.643386;45;29;162;2;2;74.6445317864418;0.2488151;0.206093;0.270782;300;1;1;1;300;1;0.136719;0.643386;29;162;0.208438
"Profiler.FlushCounters";0.233125;0.135521;0.634219;148;29;162;3;3;73.9745888411999;0.246582;0.203958;0.268229;300;1;1;1;300;1;0.135521;0.634219;29;162;0.206302
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.224635;0.141719;0.42276;285;29;176;4;4;70.048291862011;0.2334943;0.204375;0.256562;300;1;1;1;300;1;0.141719;0.42276;29;176;0.23651
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.215156;0.152239;0.440678;79;45;169;4;4;66.7025657743216;0.2223419;0.206458;0.239688;300;1;1;1;300;1;0.152239;0.440678;45;169;0.211511
"Profiler.FlushMemoryCounters";0.183177;0.106198;0.559844;121;29;162;4;4;59.8246416971087;0.1994155;0.165052;0.222136;300;1;1;1;300;1;0.106198;0.559844;29;162;0.168906
"CullScriptable";0.161875;0.106823;0.302864;237;48;30;7;7;51.0208858177066;0.1700696;0.141459;0.192188;300;1;1;1;300;1;0.106823;0.302864;48;30;0.170833
"Gfx.WaitForRenderThread";0.156928;0.105521;0.81901;79;5;282;4;4;50.2429698854685;0.1674766;0.140469;0.179896;300;1;1;1;300;1;0.105521;0.81901;5;282;0.191719
"Semaphore.WaitForSignal";0.155833;0.10474;0.812709;137;5;282;5;5;49.9036598876119;0.1663455;0.139479;0.178802;300;1;1;1;300;1;0.10474;0.812709;5;282;0.190469
