Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.86448;12.27104;15.43688;232;81;80;1;1;4158.41759777069;13.86139;13.50599;14.21136;300;1;1;1;300;1;12.27104;15.43688;81;80;13.86599
"EarlyUpdate.XRUpdate";10.18417;8.290417;11.44901;131;81;32;2;2;3065.82213497162;10.21941;9.870313;10.49443;300;1;1;1;300;1;8.290417;11.44901;81;32;10.99833
"PostLateUpdate.FinishFrameRendering";1.74125;1.163073;3.041511;137;31;80;2;2;526.477710843086;1.754926;1.62375;1.899792;300;1;1;1;300;1;1.163073;3.041511;31;80;1.301979
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.630834;1.09823;2.760104;113;31;80;3;3;492.022756814957;1.640076;1.522656;1.761719;300;1;1;1;300;1;1.09823;2.760104;31;80;1.232917
"Inl_UniversalRenderTotal";1.593229;1.075052;2.679896;139;43;80;4;4;479.902865886688;1.599676;1.48375;1.711094;300;1;1;1;300;1;1.075052;2.679896;43;80;1.207604
"Inl_RenderCameraStack";1.540625;1.040833;2.58625;258;43;80;5;5;464.31035733223;1.547701;1.433542;1.649792;300;1;1;1;300;1;1.040833;2.58625;43;80;1.173594
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.014219;0.684584;1.751302;124;41;86;6;6;305.112317800522;1.017041;0.937031;1.084948;300;1;1;1;300;1;0.684584;1.751302;41;86;0.808333
"Update.ScriptRunBehaviourUpdate";0.61224;0.411718;1.02526;255;17;114;2;2;186.211680531502;0.6207056;0.572031;0.665729;300;1;1;1;300;1;0.411718;1.02526;17;114;0.560364
"BehaviourUpdate";0.610885;0.410886;1.023229;255;17;114;3;3;185.79309168458;0.6193103;0.570833;0.66474;300;1;1;1;300;1;0.410886;1.023229;17;114;0.558646
"PostLateUpdate.PlayerSendFrameStarted";0.3875;0.23802;0.800937;258;27;241;2;2;117.784368693829;0.3926146;0.345833;0.425417;300;1;1;1;300;1;0.23802;0.800937;27;241;0.382344
