Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.06,1.1345402013510466,41.78370704650879,0.07222932652221058,31.77333641052246,0.5224311351776123,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,7.302200794219971,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8813119.0,1717926389.459375,0.3430587351322174,1045.0,448.0,12257.0,1.0,28.711332321166992,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,15.0,3.3713786602020264
7.16,1.1345402013510466,41.78370704650879,0.07222932652221058,32.52801513671875,0.5391315221786499,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,7.201704978942871,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8830113.0,1717926389.459375,0.3430587351322174,1045.0,448.0,12257.0,1.0,28.711332321166992,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,15.0,3.3713786602020264
7.26,1.1345402013510466,41.78370704650879,0.07222932652221058,31.825714111328125,0.5284200310707092,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,6.5721435546875,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8795860.0,1717926389.459375,0.3430587351322174,1045.0,448.0,12257.0,1.0,28.711332321166992,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,15.0,3.3713786602020264
7.36,1.1345402013510466,41.78370704650879,0.07222932652221058,32.5444221496582,0.5590362548828125,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,7.771336078643799,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8828776.0,1717926389.459375,0.3430587351322174,1045.0,448.0,12257.0,1.0,28.711332321166992,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,15.0,3.3713786602020264
7.46,1.1345402013510466,41.78370704650879,0.07222932652221058,31.807085037231445,0.5698999762535095,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,6.931358337402344,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8823787.0,1717926389.459375,0.3430587351322174,1045.0,448.0,12257.0,1.0,28.711332321166992,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,15.0,3.3713786602020264
7.56,1.1345402013510466,41.78370704650879,0.07222932652221058,31.785430908203125,0.545078456401825,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,1.0612751245498655,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8819862.0,1717926389.459375,0.3430587351322174,1045.0,448.0,12257.0,1.0,28.711332321166992,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,15.0,3.3713786602020264
7.57,1.1345402013510466,41.78370704650879,0.07222932652221058,31.785430908203125,0.545078456401825,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,1.0612751245498655,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8819862.0,1717926389.459375,7.010707378387451,212.0,41.0,7798.0,1.0,21.9887809753418,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,1.0,3.3713786602020264
7.59,1.1345402013510466,41.78370704650879,0.07222932652221058,31.785430908203125,0.545078456401825,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,1.0612751245498655,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8819862.0,1717926389.459375,0.2399606555700302,105.0,2.0,6691.0,1.0,21.9887809753418,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,2.0,3.3713786602020264
7.66,1.1345402013510466,41.78370704650879,0.07222932652221058,32.55591583251953,0.5216940641403198,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,0.6596531271934509,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8817981.0,1717926389.459375,0.2399606555700302,105.0,2.0,6691.0,1.0,21.9887809753418,2937.0,1920.0,4.0,75.0,72.0,78.0,63.0,75.0,67.0,90.0,545.0,2.0,37.38710880279541,3196.0,1.0,2.0,3.3713786602020264
7.71,1.1345402013510466,41.78370704650879,0.07222932652221058,32.55591583251953,0.5216940641403198,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,0.6596531271934509,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8817981.0,1717926389.459375,0.4026398956775665,1045.0,448.0,12257.0,2.0,26.14751243591309,2937.0,1920.0,4.0,80.0,77.0,76.0,76.0,67.0,83.0,90.0,545.0,2.0,37.13340163230896,3196.0,1.0,2.0,3.362602710723877
7.76,1.1345402013510466,41.78370704650879,0.07222932652221058,31.75955390930176,0.50554358959198,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,0.6479504704475403,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8818597.0,1717926389.459375,0.4026398956775665,1045.0,448.0,12257.0,2.0,26.14751243591309,2937.0,1920.0,4.0,80.0,77.0,76.0,76.0,67.0,83.0,90.0,545.0,2.0,37.13340163230896,3196.0,1.0,2.0,3.362602710723877
7.86,1.1345402013510466,41.78370704650879,0.07222932652221058,32.51052474975586,0.5299269556999207,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,3.6758084297180176,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8819174.0,1717926389.459375,0.4026398956775665,1045.0,448.0,12257.0,2.0,26.14751243591309,2937.0,1920.0,4.0,80.0,77.0,76.0,76.0,67.0,83.0,90.0,545.0,2.0,37.13340163230896,3196.0,1.0,2.0,3.362602710723877
7.96,1.1345402013510466,41.78370704650879,0.07222932652221058,31.76055145263672,0.5496097207069397,-1.0,-1.0,-1.0,0.7616289615631103,-1.0,5.248417568206787,4.733494758605957,544976051.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.870161819458005,545000000.0,-1.0,16841584.2,134.3802490234375,1326588550.4,28783474.0,4217569.8,1068670310.4,-1.0,-1.0,-1.0,107118892.8,8824037.0,1717926389.459375,0.4026398956775665,1045.0,448.0,12257.0,2.0,26.14751243591309,2937.0,1920.0,4.0,80.0,77.0,76.0,76.0,67.0,83.0,90.0,545.0,2.0,37.13340163230896,3196.0,1.0,2.0,3.362602710723877
