Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.01,0.7950234611829122,23.619828542073567,0.11505832926680643,32.54216766357422,0.5523724555969238,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,0.6392752528190613,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7228155.0,898195113.0494791,0.3799217045307159,104.0,2.0,6330.0,1.0,25.305883407592773,2592.0,1920.0,3.0,63.0,60.0,62.0,42.0,58.0,32.0,72.0,545.0,2.0,18.798495829105377,2736.0,1.0,64.0,2.1837761402130127
7.04,0.7950234611829122,23.619828542073567,0.11505832926680643,31.78197860717773,0.578424334526062,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,7.578810214996338,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7225658.5,898195113.0494791,0.3799217045307159,104.0,2.0,6330.0,1.0,25.305883407592773,2592.0,1920.0,3.0,63.0,60.0,62.0,42.0,58.0,32.0,72.0,545.0,2.0,18.798495829105377,2736.0,1.0,64.0,2.1837761402130127
7.14,0.7950234611829122,23.619828542073567,0.11505832926680643,31.78498268127441,0.5516179203987122,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,3.4261791706085205,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7327481.0,898195113.0494791,0.3799217045307159,104.0,2.0,6330.0,1.0,25.305883407592773,2592.0,1920.0,3.0,63.0,60.0,62.0,42.0,58.0,32.0,72.0,545.0,2.0,18.798495829105377,2736.0,1.0,64.0,2.1837761402130127
7.24,0.7950234611829122,23.619828542073567,0.11505832926680643,32.50248336791992,0.540191113948822,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,0.6271986365318298,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7196644.5,898195113.0494791,0.3799217045307159,104.0,2.0,6330.0,1.0,25.305883407592773,2592.0,1920.0,3.0,63.0,60.0,62.0,42.0,58.0,32.0,72.0,545.0,2.0,18.798495829105377,2736.0,1.0,64.0,2.1837761402130127
7.3,0.7950234611829122,23.619828542073567,0.11505832926680643,32.50248336791992,0.540191113948822,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,0.6271986365318298,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7196644.5,898195113.0494791,0.3799217045307159,1110.0,460.0,12245.0,1.0,27.64813232421875,2592.0,2361.0,4.0,63.0,60.0,62.0,42.0,58.0,32.0,90.0,545.0,2.0,18.798495829105377,2736.0,1.0,65.0,2.1837761402130127
7.31,0.7950234611829122,23.619828542073567,0.11505832926680643,32.50248336791992,0.540191113948822,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,0.6271986365318298,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7196644.5,898195113.0494791,0.3799217045307159,1110.0,460.0,12245.0,1.0,27.64813232421875,2592.0,2361.0,4.0,87.0,87.0,87.0,78.0,87.0,88.0,90.0,456.0,2.0,25.37813186645508,3196.0,1.0,65.0,3.3611650466918945
7.34,0.7950234611829122,23.619828542073567,0.11505832926680643,31.71133804321289,0.5489991307258606,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,6.279443740844727,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7154009.5,898195113.0494791,0.3799217045307159,1110.0,460.0,12245.0,1.0,27.64813232421875,2592.0,2361.0,4.0,87.0,87.0,87.0,78.0,87.0,88.0,90.0,456.0,2.0,25.37813186645508,3196.0,1.0,65.0,3.3611650466918945
7.44,0.7950234611829122,23.619828542073567,0.11505832926680643,32.50762176513672,0.5322818160057068,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,0.6469427943229675,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7345685.5,898195113.0494791,0.3799217045307159,1110.0,460.0,12245.0,1.0,27.64813232421875,2592.0,2361.0,4.0,87.0,87.0,87.0,78.0,87.0,88.0,90.0,456.0,2.0,25.37813186645508,3196.0,1.0,65.0,3.3611650466918945
7.49,0.7950234611829122,23.619828542073567,0.11505832926680643,32.50762176513672,0.5322818160057068,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,0.6469427943229675,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7345685.5,898195113.0494791,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2592.0,2361.0,4.0,87.0,87.0,87.0,78.0,87.0,88.0,90.0,456.0,2.0,25.37813186645508,3196.0,1.0,65.0,3.3611650466918945
7.55,0.7950234611829122,23.619828542073567,0.11505832926680643,31.794286727905277,0.5297173857688904,-1.0,-1.0,-1.0,0.5330480337142944,-1.0,2.897439479827881,0.6535205245018005,545022762.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.37005297342936,545000000.0,-1.0,10155276.833333334,47.026319231305806,746715829.3333334,20620310.0,1193159.6666666667,623010789.3333334,-1.0,-1.0,-1.0,62074960.0,7275617.5,898195113.0494791,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2592.0,2361.0,4.0,87.0,87.0,87.0,78.0,87.0,88.0,90.0,456.0,2.0,25.37813186645508,3196.0,1.0,65.0,3.3611650466918945
