Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.87245;11.46323;15.64698;207;3;1;1;1;4158.8658208847;13.86289;13.55469;14.16266;300;1;1;1;300;1;11.46323;15.64698;3;1;13.87245
"EarlyUpdate.XRUpdate";10.35146;8.42573;11.77229;237;3;83;2;2;3104.06599140167;10.34689;10.0876;10.58875;300;1;1;1;300;1;8.42573;11.77229;3;83;10.15323
"PostLateUpdate.FinishFrameRendering";1.702968;1.176771;2.573021;97;82;2;2;2;511.448535323143;1.704829;1.577031;1.80724;300;1;1;1;300;1;1.176771;2.573021;82;2;1.615833
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.599427;1.095521;2.460313;17;82;2;3;3;479.495414018631;1.598318;1.485156;1.698438;300;1;1;1;300;1;1.095521;2.460313;82;2;1.50974
"Inl_UniversalRenderTotal";1.55599;1.069791;2.409583;150;82;2;4;4;467.883533477783;1.559612;1.44823;1.653959;300;1;1;1;300;1;1.069791;2.409583;82;2;1.46875
"Inl_RenderCameraStack";1.511511;1.032344;2.341979;132;82;2;5;5;453.617329359055;1.512058;1.39849;1.604792;300;1;1;1;300;1;1.032344;2.341979;82;2;1.415468
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.002292;0.684687;1.68026;154;120;2;6;6;303.505247533321;1.011684;0.930157;1.093958;300;1;1;1;300;1;0.684687;1.68026;120;2;0.913021
"Update.ScriptRunBehaviourUpdate";0.62302;0.407552;0.994636;42;9;160;2;2;188.82319432497;0.6294106;0.573542;0.677656;300;1;1;1;300;1;0.407552;0.994636;9;160;0.629896
"BehaviourUpdate";0.621927;0.406875;0.99349;298;9;160;3;3;188.376873791218;0.6279229;0.572292;0.675781;300;1;1;1;300;1;0.406875;0.99349;9;160;0.627865
"PostLateUpdate.PlayerSendFrameStarted";0.356094;0.232031;0.803385;108;32;170;2;2;110.615635633469;0.3687188;0.317031;0.410886;300;1;1;1;300;1;0.232031;0.803385;32;170;0.477083
"Inl_ExecuteRenderGraph";0.343855;0.227344;0.657709;282;8;2;7;7;104.547782748938;0.3484926;0.301719;0.378958;300;1;1;1;300;1;0.227344;0.657709;8;2;0.297344
"FrameEvents.XRBeginFrame";0.291146;0.192605;0.701771;149;13;170;3;3;90.8652616888285;0.3028842;0.260157;0.330677;300;1;1;1;300;1;0.192605;0.701771;13;170;0.41401
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.260208;0.159479;0.503438;155;11;146;4;4;79.0092307031155;0.2633641;0.220261;0.289584;300;1;1;1;300;1;0.159479;0.503438;11;146;0.253958
"Inl_RecordRenderGraph";0.252344;0.1825;0.63625;173;11;261;7;7;80.0869367271662;0.2669564;0.230469;0.290157;300;1;1;1;300;1;0.1825;0.63625;11;261;0.226563
"Inl_ScriptableRenderContext.Submit";0.246614;0.165781;0.740885;187;10;285;6;6;78.4391077309847;0.2614637;0.223645;0.2775;300;1;1;1;300;1;0.165781;0.740885;10;285;0.254166
"Inl_On Record Render Graph";0.238594;0.171979;0.622864;289;11;261;8;8;75.4609979093075;0.2515367;0.217448;0.273281;300;1;1;1;300;1;0.171979;0.622864;11;261;0.21401
"PostLateUpdate.ProfilerEndFrame";0.224687;0.159948;0.700521;281;13;1;2;2;73.6825687587261;0.2456086;0.204636;0.267396;300;1;1;1;300;1;0.159948;0.700521;13;1;0.277083
"Profiler.FlushCounters";0.223333;0.158281;0.697656;281;13;1;3;3;73.096782669425;0.2436559;0.202916;0.265573;300;1;1;1;300;1;0.158281;0.697656;13;1;0.274531
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.217709;0.15448;0.428073;6;11;179;4;4;67.4140219986439;0.2247134;0.211198;0.237188;300;1;1;1;300;1;0.15448;0.428073;11;179;0.241615
"Profiler.FlushMemoryCounters";0.180365;0.130677;0.631511;52;65;1;4;4;59.8099658340216;0.1993666;0.16427;0.213438;300;1;1;1;300;1;0.130677;0.631511;65;1;0.233281
