Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.83833;12.54844;15.06334;204;159;158;1;1;4158.63093662262;13.8621;13.55427;14.1974;300;1;1;1;300;1;12.54844;15.06334;159;158;13.84797
"EarlyUpdate.XRUpdate";10.31979;9.198126;11.71151;234;159;79;2;2;3098.20499515533;10.32735;10.03443;10.60901;300;1;1;1;300;1;9.198126;11.71151;159;79;10.1099
"PostLateUpdate.FinishFrameRendering";1.68099;1.15625;2.577448;87;8;254;2;2;509.122658848763;1.697075;1.561927;1.814896;300;1;1;1;300;1;1.15625;2.577448;8;254;1.708959
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.575001;1.085781;2.468906;106;8;254;3;3;477.417793869972;1.591393;1.458229;1.70224;300;1;1;1;300;1;1.085781;2.468906;8;254;1.586563
"Inl_UniversalRenderTotal";1.536198;1.059635;2.415469;106;8;254;4;4;465.946618080139;1.553155;1.420104;1.660574;300;1;1;1;300;1;1.059635;2.415469;8;254;1.540729
"Inl_RenderCameraStack";1.486823;1.027813;2.31599;106;8;254;5;5;451.981404304504;1.506605;1.373646;1.61224;300;1;1;1;300;1;1.027813;2.31599;8;254;1.485833
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.975782;0.688646;1.699583;185;8;254;6;6;300.041020154953;1.000137;0.897604;1.079635;300;1;1;1;300;1;0.688646;1.699583;8;254;0.911563
"Update.ScriptRunBehaviourUpdate";0.61349;0.425208;0.941146;282;30;209;2;2;190.225800186396;0.634086;0.574896;0.683594;300;1;1;1;300;1;0.425208;0.941146;30;209;0.751094
"BehaviourUpdate";0.612552;0.423854;0.939792;282;30;209;3;3;189.821166723967;0.6327372;0.574011;0.681979;300;1;1;1;300;1;0.423854;0.939792;30;209;0.749063
"PostLateUpdate.PlayerSendFrameStarted";0.361094;0.239583;0.810312;215;59;256;2;2;114.092834815383;0.3803095;0.319479;0.416146;300;1;1;1;300;1;0.239583;0.810312;59;256;0.447604
"Inl_ExecuteRenderGraph";0.328542;0.223437;0.920208;291;8;254;7;7;102.960171833634;0.3432006;0.29375;0.372135;300;1;1;1;300;1;0.223437;0.920208;8;254;0.315416
"FrameEvents.XRBeginFrame";0.297396;0.200364;0.698959;274;59;115;3;3;94.3923588842154;0.3146412;0.265938;0.339531;300;1;1;1;300;1;0.200364;0.698959;59;115;0.365052
"Inl_ScriptableRenderContext.Submit";0.257083;0.173698;0.686146;268;207;112;6;6;82.4181838482618;0.2747273;0.229583;0.29349;300;1;1;1;300;1;0.173698;0.686146;207;112;0.291666
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.255781;0.164219;0.571094;284;32;256;4;4;79.6778119504452;0.2655927;0.227344;0.285105;300;1;1;1;300;1;0.164219;0.571094;32;256;0.275417
"Inl_RecordRenderGraph";0.245365;0.182604;0.625365;248;11;184;7;7;78.2249558866024;0.2607498;0.223802;0.278021;300;1;1;1;300;1;0.182604;0.625365;11;184;0.223594
"PostLateUpdate.ProfilerEndFrame";0.235678;0.177292;0.519532;225;31;172;2;2;74.7578128427267;0.2491927;0.212084;0.274635;300;1;1;1;300;1;0.177292;0.519532;31;172;0.263021
"Profiler.FlushCounters";0.233489;0.174844;0.515938;225;31;172;3;3;74.0889049470425;0.246963;0.209843;0.272188;300;1;1;1;300;1;0.174844;0.515938;31;172;0.26052
"Inl_On Record Render Graph";0.232136;0.171354;0.609114;62;11;184;8;8;74.0230787992477;0.2467436;0.211458;0.263333;300;1;1;1;300;1;0.171354;0.609114;11;184;0.211042
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.215886;0.155364;0.396875;63;30;246;4;4;66.8914569616318;0.2229715;0.211354;0.232917;300;1;1;1;300;1;0.155364;0.396875;30;246;0.217396
"Profiler.FlushMemoryCounters";0.187916;0.137813;0.430677;61;282;70;4;4;59.8220818787813;0.1994069;0.170104;0.219271;300;1;1;1;300;1;0.137813;0.430677;282;70;0.207396
"Gfx.WaitForRenderThread";0.1625;0.00125;0.487553;139;258;124;4;4;51.1508368973155;0.1705028;0.138229;0.183594;300;1;1;1;300;1;0.00125;0.487553;258;124;0.202552
"Semaphore.WaitForSignal";0.161146;0.000209;0.486302;139;258;124;5;5;50.578275810476;0.1691581;0.137083;0.182188;300;1;1;2;299;1;0.000157;0.486302;255;124;0.201302
"CullScriptable";0.1525;0.109011;0.318906;128;11;124;7;7;48.6918749138713;0.1623062;0.140625;0.175625;300;1;1;1;300;1;0.109011;0.318906;11;124;0.161094
"ExecuteRenderGraph";0.129636;0.083594;0.483281;236;35;56;7;7;42.2015119418502;0.1406717;0.111771;0.14875;300;1;1;1;300;1;0.083594;0.483281;35;56;0.151718
"Inl_Setup Forward Lights";0.12224;0.080625;0.261927;9;8;123;8;8;38.9434879794717;0.1298116;0.110521;0.141198;300;1;1;1;300;1;0.080625;0.261927;8;123;0.108177
"Inl_Setup Light Constants";0.119947;0.078854;0.258959;291;8;123;9;9;38.1059397831559;0.1270198;0.107917;0.137708;300;1;1;1;300;1;0.078854;0.258959;8;123;0.105886
"SceneCulling";0.071146;0.0475;0.235938;283;15;124;8;8;23.4068259485066;0.07802276;0.064219;0.081667;300;1;1;1;300;1;0.0475;0.235938;15;124;0.061302
"EndRenderQueueExtraction";0.070676;0.043905;0.192292;113;135;263;8;9;22.5710369418375;0.07523679;0.062657;0.082916;600;2;2;2;300;1;0.006718;0.129687;127;53;0.088802
"Inl_Forward+ Upload";0.057708;0.035886;0.19224;177;8;152;10;10;18.7447849698365;0.06248262;0.05177;0.065937;300;1;1;1;300;1;0.035886;0.19224;8;152;0.052969
"PreUpdate.NewInputUpdate";0.055416;0.039948;0.210625;57;28;247;2;2;17.973487958312;0.05991163;0.049583;0.065781;300;1;1;1;300;1;0.039948;0.210625;28;247;0.082448
"WaitForJobGroupID";0.054741;0.011094;0.274167;82;22;124;9;10;18.1672729318379;0.06055758;0.046615;0.066197;812;2;1;8;300;1;0.000625;0.160365;149;124;0.050833
"CullResults.CreateSharedRendererScene";0.054532;0.038333;0.141355;143;10;53;8;8;17.6570480056107;0.05885683;0.050573;0.063229;300;1;1;1;300;1;0.038333;0.141355;10;53;0.07849
"Shadows.PrepareDrawShadows";0.052344;0.029479;0.41052;115;207;136;7;7;17.4892619820312;0.05829754;0.04448;0.064584;600;2;2;2;300;1;0.008959;0.283906;127;136;0.051355
"RenderLoop.Prepare";0.048125;0.048125;0.063801;124;124;60;12;13;0.111925999866799;0.055963;0.048125;0.048125;16;8;8;8;2;60;0.001771;0.01349;124;124;0
"Inl_Forward+ Setup";0.044375;0.03125;0.194532;247;207;148;9;9;15.2087589465082;0.05069586;0.040729;0.054219;300;1;1;1;300;1;0.03125;0.194532;207;148;0.042343
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.037552;0.025781;0.148126;254;15;247;3;4;12.20024696365;0.04066749;0.033594;0.043282;600;2;2;2;300;1;0.009583;0.123646;30;247;0.049531
"InputUpdate";0.034479;0.023697;0.144219;270;30;247;4;5;11.2235939661041;0.03741198;0.030677;0.039583;600;2;2;2;300;1;0.008802;0.121302;30;247;0.045677
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.03401;0.025208;0.095312;164;28;223;3;4;10.9102339625824;0.03636745;0.031198;0.039167;600;2;2;2;300;1;0.002292;0.067187;30;249;0.044272
"Oculus.VR.dll!::OVRCameraRig.Update() [Invoke]";0.031563;0.023437;0.18349;50;15;259;4;4;10.3480589650571;0.03449353;0.029792;0.03401;300;1;1;1;300;1;0.023437;0.18349;15;259;0.03401
"Inl_UniversalRenderPipeline.CreateCameraData";0.031511;0.024115;0.086667;145;255;136;6;6;10.6179789826274;0.03539326;0.029427;0.037656;300;1;1;1;300;1;0.024115;0.086667;255;136;0.054115
"Inl_RenderPipeline.BeginCameraRendering";0.031302;0.024115;0.168177;190;30;206;6;6;10.3907219376415;0.03463574;0.029063;0.036823;300;1;1;1;300;1;0.024115;0.168177;30;206;0.047968
"Draw Main Light Shadowmap";0.030416;0.015;0.219584;210;56;112;8;8;10.251402980648;0.03417134;0.02526;0.034896;300;1;1;1;300;1;0.015;0.219584;56;112;0.031875
"FrameEvents.OnBeforeRenderCallback";0.030365;0.018698;0.174375;294;30;220;3;3;9.94400597922504;0.03314669;0.02625;0.03526;300;1;1;1;300;1;0.018698;0.174375;30;220;0.041927
"EngineJob";0.02974;0.004062;0.147864;31;156;124;10;12;7.17712099566415;0.03353795;0.026979;0.035573;372;1;1;11;214;1;0.000156;0.078541;70;287;0
"UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke]";0.028803;0.017552;0.172552;96;30;220;4;4;9.47519597969949;0.03158399;0.024896;0.03349;300;1;1;1;300;1;0.017552;0.172552;30;220;0.04
"MainLightShadow";0.028698;0.014011;0.206614;11;56;112;9;9;9.71254696976393;0.03237516;0.02375;0.033334;300;1;1;1;300;1;0.014011;0.206614;56;112;0.030052
"Inl_NRPRGComp_ExecuteBeginRenderpassCommand";0.027448;0.018958;0.255364;34;207;254;8;8;9.11047198018059;0.03036824;0.024011;0.032709;600;2;2;2;300;1;0.003698;0.248229;32;254;0.024531
"FrameEvents.NewInputBeforeRenderUpdate";0.027292;0.015156;0.104219;64;30;223;3;3;9.10515295062214;0.03035051;0.023542;0.033489;300;1;1;1;300;1;0.015156;0.104219;30;223;0.038386
"EndGraphicsJobs";0.026978;0.017499;0.174218;149;89;210;3;4;9.04920998615853;0.03016403;0.024585;0.03099;1200;4;4;4;300;1;5.2E-05;0.17375;8;210;0.028334
"PreLateUpdate.EndGraphicsJobsAfterScriptUpdate";0.026875;0.0175;0.174323;209;89;210;2;2;9.00963595509529;0.03003212;0.024479;0.030989;300;1;1;1;300;1;0.0175;0.174323;89;210;0.02849
"ExecuteRenderQueueJob";0.026719;0.014584;0.076042;291;36;287;11;12;6.37333297170699;0.03020537;0.024792;0.031875;219;1;1;2;211;1;0.013125;0.076042;24;287;0
"Setup Camera Properties";0.026719;0.015;0.171719;299;63;110;8;8;8.85858398396522;0.02952861;0.022811;0.03349;600;2;2;2;300;1;0.002864;0.165469;8;110;0.037239
"Mesh.CreateMesh";0.026563;0.026563;0.026563;61;61;61;10;10;0.0265629999339581;0.026563;0.026563;0.026563;1;1;1;1;1;61;0.026563;0.026563;61;61;0
"RenderLoop.ScheduleDraw";0.026248;0.014585;0.7854159;107;22;56;9;10;10.7976249531639;0.03599208;0.023958;0.029844;1506;5;5;8;300;1;0.000208;0.392656;10;56;0.032603
"Inl_Setup Camera Properties";0.026041;0.018073;0.08244801;91;206;139;8;8;8.51760398247279;0.02839201;0.024063;0.029739;600;2;2;2;300;1;0.003073;0.075312;10;139;0.024532
"Inl_UniversalRenderPipeline.ComputeShadowCasterCullingInfos";0.025625;0.019375;0.092657;282;32;172;7;7;8.57771297357976;0.02859238;0.024583;0.027605;300;1;1;1;300;1;0.019375;0.092657;32;172;0.025365
"Inl_UniversalRenderPipeline.CreateRenderingData";0.025052;0.019062;0.194323;162;56;158;7;7;8.3303679805249;0.02776789;0.023542;0.02776;300;1;1;1;300;1;0.019062;0.194323;56;158;0.023333
"PostLateUpdate.UpdateResolution";0.025052;0.015365;0.96125;184;135;42;2;2;9.47604598384351;0.03158682;0.022969;0.031615;300;1;1;1;300;1;0.015365;0.96125;135;42;0.036927
"Gfx.EndAsyncJobFrame";0.024427;0.014896;0.172135;217;89;210;4;4;8.23151996918023;0.0274384;0.022032;0.028385;300;1;1;1;300;1;0.014896;0.172135;89;210;0.025468
"Shadows.ExecuteDrawShadows";0.024114;0.01151;0.196614;204;56;253;10;10;8.35563096497208;0.0278521;0.019896;0.029271;300;1;1;1;300;1;0.01151;0.196614;56;253;0.025729
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUKAnchor.Update() [Invoke]";0.023702;0.014274;0.197549;202;29;240;4;4;8.85947996683535;0.0295316;0.02072899;0.029013;10800;36;36;36;300;1;0.00026;0.160104;12;240;0.03025799
"WaitForRenderJobs";0.023646;0.014271;0.171458;262;89;210;5;5;8.01458000950515;0.02671527;0.021407;0.027657;300;1;1;1;300;1;0.014271;0.171458;89;210;0.024739
"PreLateUpdate.ScriptRunBehaviourLateUpdate";0.023281;0.016094;0.178333;38;28;249;2;2;7.78395398706198;0.02594651;0.021302;0.026979;300;1;1;1;300;1;0.016094;0.178333;28;249;0.03474
"LateBehaviourUpdate";0.022708;0.015781;0.175104;270;28;249;3;3;7.58520597405732;0.02528402;0.020781;0.026198;300;1;1;1;300;1;0.015781;0.175104;28;249;0.033386
"Inl_Initialize Frame";0.021927;0.01625;0.164219;199;32;113;8;8;7.19265598244965;0.02397552;0.020521;0.024948;300;1;1;1;300;1;0.01625;0.164219;32;113;0.020833
"PostLateUpdate.UpdateAudio";0.021771;0.012292;0.079062;41;16;182;2;2;7.19061699230224;0.02396872;0.01901;0.027344;300;1;1;1;300;1;0.012292;0.079062;16;182;0.029531
"Inl_Draw Main Light Shadowmap";0.019792;0.013906;0.156198;257;207;103;8;8;6.7339509697631;0.0224465;0.017657;0.022448;300;1;1;1;300;1;0.013906;0.156198;207;103;0.025104
"Profiler.FlushCountersWithFlushOnEndOfFrame";0.019688;0.011927;0.259792;114;205;172;4;4;7.10994297266006;0.02369981;0.016198;0.026093;300;1;1;1;300;1;0.011927;0.259792;205;172;0.015209
"CullAllVisibleLights";0.019271;0.014427;0.166146;216;11;169;9;9;6.67895998153836;0.0222632;0.018125;0.022344;300;1;1;1;300;1;0.014427;0.166146;11;169;0.018698
"Inl_ScriptableRenderer.SetPerCameraShaderVariables";0.018541;0.012344;0.070938;49;206;139;9;9;6.07077197765466;0.02023591;0.016927;0.021146;600;2;2;2;300;1;0.001875;0.06724;206;139;0.017811
"Inl_UniversalRenderPipeline.InitializeStackedCameraData";0.018334;0.013698;0.066354;221;91;273;7;7;6.12568499613553;0.02041895;0.017031;0.02125;300;1;1;1;300;1;0.013698;0.066354;91;273;0.020782
"Profiler.CollectLegacyStats";0.018282;0.013021;0.167343;223;63;210;4;4;6.44786197319627;0.02149287;0.016198;0.021666;300;1;1;1;300;1;0.013021;0.167343;63;210;0.035885
"Oculus.VR.dll!::OVRManager.LateUpdate() [Invoke]";0.018281;0.012916;0.148386;270;28;249;4;4;6.15646398440003;0.02052155;0.016666;0.021146;300;1;1;1;300;1;0.012916;0.148386;28;249;0.028229
"AudioManager.Update";0.018073;0.009636;0.070781;167;30;182;3;3;6.02386597730219;0.02007955;0.016041;0.023021;300;1;1;1;300;1;0.009636;0.070781;30;182;0.023958
"Inl_CompileRenderGraph";0.017604;0.01349;0.157292;282;28;133;7;7;5.90932495892048;0.01969775;0.01625;0.020312;300;1;1;1;300;1;0.01349;0.157292;28;133;0.016302
"Inl_ScriptableRenderer.ClearRenderingState";0.016511;0.011823;0.158177;191;32;113;9;9;5.48407197184861;0.01828024;0.015521;0.018646;300;1;1;1;300;1;0.011823;0.158177;32;113;0.015678
"Inl_NRPRGComp_ExecuteDestroyResources";0.015989;0.009688;0.137604;138;91;66;8;8;5.50075798507532;0.01833586;0.01375;0.018541;3300;11;11;11;300;1;5.2E-05;0.135677;1;66;0.017551
"PrepareSceneNodes";0.015886;0.009583;0.087604;9;297;171;9;9;5.49801497720182;0.01832672;0.014427;0.017812;300;1;1;1;300;1;0.009583;0.087604;297;171;0.015
"Setup Forward Lights";0.01573;0.009687;0.089219;273;207;285;8;8;5.25188097450882;0.01750627;0.013489;0.019219;300;1;1;1;300;1;0.009687;0.089219;207;285;0.021355
"Shadows.ScheduleRenderJobs";0.015573;0.008229;0.186614;262;30;253;11;11;5.59972898475826;0.01866576;0.011563;0.019844;300;1;1;1;300;1;0.008229;0.186614;30;253;0.015729
"Inl_MainLightShadow";0.015417;0.010938;0.149948;137;32;103;9;9;5.27344499900937;0.01757815;0.013802;0.017396;300;1;1;1;300;1;0.010938;0.149948;32;103;0.019636
"Inl_NRPRGComp_ExecuteCreateResources";0.015157;0.009741;0.15375;236;85;254;8;8;5.17823198679616;0.01726077;0.01375;0.018749;3300;11;11;11;300;1;0;0.146927;32;254;0.026719
