Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.81417;12.15729;15.30766;392;360;292;1;1;4159.23582172394;13.86412;13.51333;14.23245;300;1;1;1;300;193;12.15729;15.30766;360;292;13.81354
"EarlyUpdate.XRUpdate";10.27089;8.547552;11.24458;467;360;224;2;2;3080.27940750122;10.2676;10.03703;10.54948;300;1;1;1;300;193;8.547552;11.24458;360;224;10.57995
"PostLateUpdate.FinishFrameRendering";1.65375;1.291303;2.675677;240;197;359;2;2;506.71083176136;1.689036;1.567968;1.77974;300;1;1;1;300;193;1.291303;2.675677;197;359;1.511042
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.551563;1.224114;2.498229;362;197;359;3;3;476.141394257545;1.587138;1.471615;1.671354;300;1;1;1;300;193;1.224114;2.498229;197;359;1.425729
"Inl_UniversalRenderTotal";1.513646;1.198282;2.463594;324;197;359;4;4;465.487175941467;1.551624;1.437031;1.632864;300;1;1;1;300;193;1.198282;2.463594;197;359;1.398229
"Inl_RenderCameraStack";1.470833;1.161615;2.419167;324;197;359;5;5;452.301555037498;1.507672;1.394791;1.581927;300;1;1;1;300;193;1.161615;2.419167;197;359;1.3625
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.97375;0.737553;1.805157;416;197;359;6;6;299.191849887371;0.9973062;0.910833;1.040729;300;1;1;1;300;193;0.737553;1.805157;197;359;0.91625
"Update.ScriptRunBehaviourUpdate";0.695729;0.503802;1.212552;478;214;436;2;2;214.755951046944;0.7158532;0.655989;0.759011;300;1;1;1;300;193;0.503802;1.212552;214;436;0.638021
"BehaviourUpdate";0.694375;0.503073;1.210833;478;214;436;3;3;214.334962069988;0.7144499;0.654635;0.757916;300;1;1;1;300;193;0.503073;1.210833;214;436;0.63698
"PostLateUpdate.PlayerSendFrameStarted";0.378073;0.266875;0.793855;373;196;405;2;2;117.840227544308;0.3928007;0.345729;0.421979;300;1;1;1;300;193;0.266875;0.793855;196;405;0.319688
"Inl_ExecuteRenderGraph";0.324844;0.232135;0.661667;465;197;261;7;7;101.258300602436;0.3375277;0.298021;0.357917;300;1;1;1;300;193;0.232135;0.661667;197;261;0.299896
