Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.81948;12.41057;15.28479;303;401;400;1;1;4145.59389591217;13.86486;13.48026;14.20703;299;1;1;1;299;146;12.41057;15.28479;401;400;13.83438
"EarlyUpdate.XRUpdate";10.29953;8.590886;11.26943;200;401;172;2;2;3066.68451881409;10.25647;9.97323;10.54901;299;1;1;1;299;146;8.590886;11.26943;401;172;9.860522
"PostLateUpdate.FinishFrameRendering";1.61875;1.193437;2.713698;165;171;266;2;2;494.348124265671;1.653338;1.515833;1.770886;299;1;1;1;299;146;1.193437;2.713698;171;266;1.875261
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.516458;1.125;2.596511;255;171;266;3;3;463.940050959587;1.551639;1.413281;1.665416;299;1;1;1;299;146;1.125;2.596511;171;266;1.621875
"Inl_UniversalRenderTotal";1.485156;1.105261;2.555156;261;171;266;4;4;453.328916072845;1.51615;1.384584;1.624375;299;1;1;1;299;146;1.105261;2.555156;171;266;1.583594
"Inl_RenderCameraStack";1.441771;1.076406;2.505313;312;171;266;5;5;439.79534637928;1.470887;1.341979;1.568281;299;1;1;1;299;146;1.076406;2.505313;171;266;1.532605
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.942031;0.721563;1.921198;326;171;266;6;6;290.179874777794;0.9705012;0.878437;1.022968;299;1;1;1;299;146;0.721563;1.921198;171;266;0.906407
"Update.ScriptRunBehaviourUpdate";0.765782;0.560885;1.237031;167;172;434;2;2;233.00846940279;0.7792925;0.710937;0.828802;299;1;1;1;299;146;0.560885;1.237031;172;434;0.941042
"BehaviourUpdate";0.764531;0.56;1.236146;359;172;434;3;3;232.602052271366;0.7779333;0.709948;0.828021;299;1;1;1;299;146;0.56;1.236146;172;434;0.939219
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.379739;0.263386;0.784896;245;214;439;4;4;118.426578640938;0.3960755;0.357708;0.421198;299;1;1;1;299;146;0.263386;0.784896;214;439;0.532135
"PostLateUpdate.PlayerSendFrameStarted";0.361198;0.24974;0.888594;407;207;386;2;2;112.588398396969;0.3765498;0.332968;0.403333;299;1;1;1;299;146;0.24974;0.888594;207;386;0.382917
"Inl_ExecuteRenderGraph";0.309427;0.235678;0.684636;396;171;268;7;7;97.4393756240606;0.3258842;0.286927;0.344323;299;1;1;1;299;146;0.235678;0.684636;171;268;0.295729
"FrameEvents.XRBeginFrame";0.296979;0.209219;0.829792;394;207;386;3;3;92.5838070064783;0.3096448;0.276354;0.331823;299;1;1;1;299;146;0.209219;0.829792;207;386;0.315833
"Inl_ScriptableRenderContext.Submit";0.252448;0.166771;0.613542;267;200;158;6;6;81.0700010061264;0.2711371;0.231875;0.293594;299;1;1;1;299;146;0.166771;0.613542;200;158;0.28651
"Inl_RecordRenderGraph";0.234584;0.189427;0.537813;194;172;292;7;7;74.5357960313559;0.2492836;0.218489;0.26875;299;1;1;1;299;146;0.189427;0.537813;172;292;0.247604
"PostLateUpdate.ProfilerEndFrame";0.227605;0.137396;0.70375;279;253;256;2;2;72.1167826801538;0.2411932;0.19875;0.272448;299;1;1;1;299;146;0.137396;0.70375;253;256;0.223646
"Profiler.FlushCounters";0.225468;0.135677;0.700781;334;253;256;3;3;71.4057918041945;0.2388154;0.196511;0.269896;299;1;1;1;299;146;0.135677;0.700781;253;256;0.220053
"Inl_On Record Render Graph";0.221302;0.179063;0.522396;409;172;292;8;8;70.4959918856621;0.2357726;0.20698;0.251615;299;1;1;1;299;146;0.179063;0.522396;172;292;0.236146
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.219271;0.153697;0.402344;332;214;345;4;4;68.1377157121897;0.2278853;0.210105;0.237135;299;1;1;1;299;146;0.153697;0.402344;214;345;0.244792
