Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.85469;12.05021;15.46719;191;202;201;1;1;4158.88899993896;13.86296;13.57677;14.12787;300;1;1;1;300;1;12.05021;15.46719;202;201;13.8525
"EarlyUpdate.XRUpdate";10.70823;8.772918;11.58151;170;202;5;2;2;3209.75609588623;10.69919;10.50318;10.90646;300;1;1;1;300;1;8.772918;11.58151;202;5;10.62094
"PostLateUpdate.FinishFrameRendering";1.557916;1.12;2.278073;29;96;63;2;2;471.240563869476;1.570802;1.464062;1.673125;300;1;1;1;300;1;1.12;2.278073;96;63;1.711354
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.466562;1.03974;2.1725;274;96;63;3;3;444.102964639664;1.480343;1.380886;1.581823;300;1;1;1;300;1;1.03974;2.1725;96;63;1.624323
"Inl_UniversalRenderTotal";1.431198;0.978699;2.126979;297;96;63;4;4;434.086606383324;1.446955;1.348073;1.547084;300;1;1;1;300;1;0.978699;2.126979;96;63;1.593698
"Inl_RenderCameraStack";1.385938;0.946771;2.063386;239;96;63;5;5;421.498787283897;1.404996;1.308646;1.504792;300;1;1;1;300;1;0.946771;2.063386;96;63;1.555
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.947292;0.63599;1.453489;73;96;109;6;6;287.949307322502;0.959831;0.875365;1.036615;300;1;1;1;300;1;0.63599;1.453489;96;109;1.087552
"Update.ScriptRunBehaviourUpdate";0.481771;0.341875;1.11099;160;9;75;2;2;146.584445595741;0.4886148;0.453854;0.51901;300;1;1;1;300;1;0.341875;1.11099;9;75;0.476459
"BehaviourUpdate";0.480052;0.340625;1.109062;160;9;75;3;3;146.228087544441;0.487427;0.452239;0.517448;300;1;1;1;300;1;0.340625;1.109062;9;75;0.474687
"PostLateUpdate.PlayerSendFrameStarted";0.339375;0.226718;0.996354;251;7;80;2;2;106.833695575595;0.3561123;0.312656;0.375677;300;1;1;1;300;1;0.226718;0.996354;7;80;0.334688
"Inl_ExecuteRenderGraph";0.302812;0.207553;0.80599;71;96;109;7;7;93.4840068668127;0.3116134;0.282083;0.328542;300;1;1;1;300;1;0.207553;0.80599;96;109;0.351614
"FrameEvents.XRBeginFrame";0.285208;0.19151;0.936355;193;7;80;3;3;89.8077256530523;0.2993591;0.26375;0.314167;300;1;1;1;300;1;0.19151;0.936355;7;80;0.28448
"Inl_RecordRenderGraph";0.255521;0.17401;0.562032;283;96;238;7;7;79.2273567467928;0.2640912;0.229166;0.289688;300;1;1;1;300;1;0.17401;0.562032;96;238;0.309739
"Inl_On Record Render Graph";0.24026;0.163333;0.535573;153;96;238;8;8;74.6629758328199;0.2488766;0.215885;0.274479;300;1;1;1;300;1;0.163333;0.535573;96;238;0.289531
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.216302;0.15375;0.381614;90;9;14;4;4;65.5230798125267;0.2184103;0.206145;0.227865;300;1;1;1;300;1;0.15375;0.381614;9;14;0.226979
"Inl_ScriptableRenderContext.Submit";0.215729;0.153073;0.601459;142;69;118;6;6;67.5412507206202;0.2251375;0.200104;0.235312;300;1;1;1;300;1;0.153073;0.601459;69;118;0.25901
"PostLateUpdate.ProfilerEndFrame";0.198698;0.131042;0.475677;225;296;88;2;2;63.4498528242111;0.2114995;0.181875;0.231928;300;1;1;1;300;1;0.131042;0.475677;296;88;0.203594
"Profiler.FlushCounters";0.196927;0.130156;0.473178;285;296;88;3;3;62.8740599155426;0.2095802;0.180052;0.229687;300;1;1;1;300;1;0.130156;0.473178;296;88;0.202031
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.162032;0.109063;0.625208;130;16;75;4;4;51.4820988997817;0.171607;0.150937;0.176458;300;1;1;1;300;1;0.109063;0.625208;16;75;0.145573
"Profiler.FlushMemoryCounters";0.15875;0.100312;0.357656;295;296;21;4;4;50.3797499909997;0.1679325;0.144323;0.181354;300;1;1;1;300;1;0.100312;0.357656;296;21;0.156406
"Gfx.WaitForRenderThread";0.143386;0.101094;0.716094;205;7;80;4;4;46.5563548207283;0.1551878;0.132136;0.159167;300;1;1;1;300;1;0.101094;0.716094;7;80;0.149635
"CullScriptable";0.143073;0.094791;0.553854;14;40;201;7;7;45.7069419100881;0.1523565;0.126822;0.158646;300;1;1;1;300;1;0.094791;0.553854;40;201;0.168385
"Semaphore.WaitForSignal";0.142136;0.100156;0.714427;60;7;80;5;5;46.1652197092772;0.1538841;0.130938;0.157708;300;1;1;1;300;1;0.100156;0.714427;7;80;0.14849
"Inl_Setup Forward Lights";0.118177;0.076146;0.412917;223;96;109;8;8;37.3146969005466;0.1243823;0.109896;0.131198;300;1;1;1;300;1;0.076146;0.412917;96;109;0.159427
"ExecuteRenderGraph";0.11625;0.085834;0.360521;213;69;87;7;7;37.0570389702916;0.1235235;0.107291;0.129531;300;1;1;1;300;1;0.085834;0.360521;69;87;0.121979
"Inl_Setup Light Constants";0.116146;0.074375;0.398907;52;96;109;9;9;36.6127638295293;0.1220425;0.107864;0.12849;300;1;1;1;300;1;0.074375;0.398907;96;109;0.156146
"SceneCulling";0.073802;0.047916;0.478594;172;40;201;8;8;24.4631769806147;0.08154392;0.064896;0.083542;300;1;1;1;300;1;0.047916;0.478594;40;201;0.091875
"PreUpdate.NewInputUpdate";0.060938;0.041198;0.265;189;263;128;2;2;19.529225975275;0.06509742;0.052708;0.071042;300;1;1;1;300;1;0.041198;0.265;263;128;0.087969
"Inl_Forward+ Upload";0.057448;0.033125;0.166458;105;96;141;10;10;18.2428119294345;0.06080937;0.052187;0.065781;300;1;1;1;300;1;0.033125;0.166458;96;141;0.063333
"Inl_Forward+ Setup";0.04698;0.029739;0.218125;186;7;138;9;9;15.7864049486816;0.05262135;0.04099;0.058333;300;1;1;1;300;1;0.029739;0.218125;7;138;0.058281
"CullResults.CreateSharedRendererScene";0.042865;0.026666;0.145313;177;26;10;8;8;13.5896779671311;0.04529893;0.037447;0.048229;300;1;1;1;300;1;0.026666;0.145313;26;10;0.053489
"EndRenderQueueExtraction";0.042239;0.021562;0.143436;289;26;10;8;9;13.4059879770502;0.04468663;0.036979;0.048751;600;2;2;2;300;1;0.003281;0.135468;26;10;0.064792
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.038073;0.026094;0.183021;110;7;59;3;4;12.3950129840523;0.04131671;0.035;0.042083;600;2;2;2;300;1;0.009687;0.157552;142;59;0.043699
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.035417;0.025833;0.126511;254;68;128;3;4;11.411979964003;0.03803993;0.031719;0.040208;600;2;2;2;300;1;0.002187;0.121302;264;128;0.042448
"InputUpdate";0.034636;0.024011;0.179115;177;7;59;4;5;11.2428919579834;0.0374763;0.03198;0.038229;600;2;2;2;300;1;0.008906;0.155938;142;59;0.039583
"Shadows.PrepareDrawShadows";0.032657;0.020625;0.097083;83;64;99;7;7;10.7857889649458;0.03595263;0.029896;0.038959;600;2;2;2;300;1;0.004739;0.072188;26;217;0.050208
"Inl_UniversalRenderPipeline.CreateCameraData";0.031928;0.022448;0.08224;70;12;272;6;6;10.0997999627143;0.033666;0.02802;0.037813;300;1;1;1;300;1;0.022448;0.08224;12;272;0.031771
"Oculus.VR.dll!::OVRCameraRig.Update() [Invoke]";0.031823;0.02375;0.073281;243;30;133;4;4;10.0831299610436;0.03361043;0.029479;0.03625;300;1;1;1;300;1;0.02375;0.073281;30;133;0.033698
"Inl_RenderPipeline.BeginCameraRendering";0.030886;0.022135;0.099844;161;4;63;6;6;10.034229984507;0.03344743;0.027396;0.037083;300;1;1;1;300;1;0.022135;0.099844;4;63;0.029323
"Draw Main Light Shadowmap";0.030573;0.017761;0.156823;90;10;118;8;8;9.84688596986234;0.03282295;0.026145;0.035261;300;1;1;1;300;1;0.017761;0.156823;10;118;0.030417
"WaitForJobGroupID";0.029219;0.010417;0.190677;82;2;253;9;10;9.7585429866449;0.03274679;0.024115;0.03552;586;2;1;6;298;1;0.000781;0.170625;73;253;0.031927
"MainLightShadow";0.029167;0.016719;0.154792;3;10;118;9;9;9.3956389632076;0.03131879;0.024583;0.03401;300;1;1;1;300;1;0.016719;0.154792;10;118;0.028958
"Inl_UniversalRenderPipeline.ComputeShadowCasterCullingInfos";0.027135;0.018906;0.13901;156;113;54;7;7;8.80530895665288;0.02935103;0.024479;0.029895;300;1;1;1;300;1;0.018906;0.13901;113;54;0.034427
"Inl_UniversalRenderPipeline.CreateRenderingData";0.02651;0.01724;0.144688;32;96;207;7;7;8.67505095154047;0.02891684;0.023177;0.029635;300;1;1;1;300;1;0.01724;0.144688;96;207;0.028907
"FrameEvents.OnBeforeRenderCallback";0.025833;0.017917;0.157239;98;142;57;3;3;8.38287198729813;0.02794291;0.023906;0.028646;300;1;1;1;300;1;0.017917;0.157239;142;57;0.025729
"Inl_Setup Camera Properties";0.025312;0.016406;0.105364;72;64;63;8;8;7.92488199146464;0.02641627;0.023593;0.026927;600;2;2;2;300;1;0.003072;0.098489;64;63;0.02724
"Shadows.ExecuteDrawShadows";0.024896;0.014115;0.127552;214;10;70;10;10;8.20254600048065;0.02734182;0.020937;0.030312;300;1;1;1;300;1;0.014115;0.127552;10;70;0.025417
"UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke]";0.024531;0.016875;0.156094;52;142;57;4;4;7.96818597987294;0.02656062;0.022656;0.027188;300;1;1;1;300;1;0.016875;0.156094;142;57;0.024427
"EndGraphicsJobs";0.024272;0.016979;0.271718;100;3;111;3;4;8.37827499458581;0.02792758;0.022135;0.026825;1200;4;4;4;300;1;5.2E-05;0.271458;1;111;0.02698
"PreLateUpdate.EndGraphicsJobsAfterScriptUpdate";0.024167;0.017031;0.271771;246;191;111;2;2;8.35515000484884;0.0278505;0.022032;0.026771;300;1;1;1;300;1;0.017031;0.271771;191;111;0.026823
"Inl_NRPRGComp_ExecuteBeginRenderpassCommand";0.024011;0.01828;0.131772;210;64;109;8;8;7.80645997426473;0.02602153;0.022865;0.026095;600;2;2;2;300;1;0.003593;0.125001;64;109;0.025
"Mesh.CreateMesh";0.023854;0.02375;0.024896;50;33;43;11;11;0.0724999997764826;0.02416667;0.02375;0.023854;3;1;1;1;3;33;0.02375;0.024896;33;43;0
"RenderLoop.ScheduleDraw";0.023647;0.014635;0.352394;147;1;87;9;10;8.39123698182811;0.02797079;0.021981;0.026355;1505;5;5;7;300;1;0.000208;0.175521;11;87;0.032084
"FrameEvents.NewInputBeforeRenderUpdate";0.023646;0.015157;0.168385;120;142;59;3;3;7.96119497343898;0.02653732;0.021614;0.026823;300;1;1;1;300;1;0.015157;0.168385;142;59;0.022604
"Setup Camera Properties";0.023282;0.015938;0.165208;128;96;20;8;8;8.0680179449264;0.02689339;0.021198;0.029687;600;2;2;2;300;1;0.002708;0.159947;19;20;0.027552
"Gfx.EndAsyncJobFrame";0.021927;0.014792;0.268334;110;191;111;4;4;7.63214100152254;0.02544047;0.019896;0.024375;300;1;1;1;300;1;0.014792;0.268334;191;111;0.024219
"Inl_Initialize Frame";0.021666;0.014739;0.091458;229;112;148;8;8;7.0641159741208;0.02354705;0.02;0.023282;300;1;1;1;300;1;0.014739;0.091458;112;148;0.02573
"PostLateUpdate.UpdateResolution";0.021615;0.016562;0.330417;141;26;95;2;2;7.34765299409628;0.02449218;0.020209;0.024167;300;1;1;1;300;1;0.016562;0.330417;26;95;0.022239
"WaitForRenderJobs";0.021406;0.014375;0.267656;199;191;111;5;5;7.34240899328142;0.0244747;0.019323;0.02375;300;1;1;1;300;1;0.014375;0.267656;191;111;0.023802
