Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.86662;12.57875;15.30401;44;146;145;1;1;4146.34436511993;13.86737;13.62948;14.12323;299;1;1;1;299;1;12.57875;15.30401;146;145;13.86245
"EarlyUpdate.XRUpdate";10.67625;9.291407;11.59109;155;146;6;2;2;3195.59719181061;10.68762;10.41672;10.88698;299;1;1;1;299;1;9.291407;11.59109;146;6;10.73563
"PostLateUpdate.FinishFrameRendering";1.555885;1.052188;2.2075;134;5;170;2;2;466.964468836784;1.561754;1.459323;1.68276;299;1;1;1;299;1;1.052188;2.2075;5;170;1.5575
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.457969;0.983594;2.111667;63;5;170;3;3;439.10275632143;1.468571;1.367344;1.589271;299;1;1;1;299;1;0.983594;2.111667;5;170;1.470937
"Inl_UniversalRenderTotal";1.427292;0.958334;2.082657;240;5;170;4;4;429.264255940914;1.435666;1.333542;1.553594;299;1;1;1;299;1;0.958334;2.082657;5;170;1.439948
"Inl_RenderCameraStack";1.388802;0.926719;2.040573;96;5;170;5;5;416.817021727562;1.394037;1.295573;1.504271;299;1;1;1;299;1;0.926719;2.040573;5;170;1.404115
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.936354;0.628646;1.525417;231;5;170;6;6;281.750128746033;0.9423081;0.849114;1.03125;299;1;1;1;299;1;0.628646;1.525417;5;170;0.981146
"Update.ScriptRunBehaviourUpdate";0.511823;0.337604;1.189376;249;25;138;2;2;154.829236268997;0.5178235;0.470677;0.554584;299;1;1;1;299;1;0.337604;1.189376;25;138;0.499375
"BehaviourUpdate";0.510365;0.336927;1.187552;280;25;138;3;3;154.435432612896;0.5165065;0.469532;0.553437;299;1;1;1;299;1;0.336927;1.187552;25;138;0.49849
"PostLateUpdate.PlayerSendFrameStarted";0.34901;0.227864;0.884896;149;49;145;2;2;106.562239572406;0.3563955;0.319844;0.381927;299;1;1;1;299;1;0.227864;0.884896;49;145;0.353906
"Inl_ExecuteRenderGraph";0.304896;0.214166;0.742968;151;5;139;7;7;94.7176108956337;0.3167813;0.283281;0.336094;299;1;1;1;299;1;0.214166;0.742968;5;139;0.295782
"FrameEvents.XRBeginFrame";0.294062;0.19224;0.811771;174;49;145;3;3;90.0126537680626;0.3010457;0.269062;0.324896;299;1;1;1;299;1;0.19224;0.811771;49;145;0.296667
"Inl_RecordRenderGraph";0.24276;0.165833;0.540781;184;5;165;7;7;75.9008946865797;0.2538491;0.219427;0.275677;299;1;1;1;299;1;0.165833;0.540781;5;165;0.219427
