Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.87594;12.52;15.33031;52;82;114;1;1;4159.49346542358;13.86498;13.6686;14.04922;300;1;1;1;300;1;12.52;15.33031;82;114;13.88328
"EarlyUpdate.XRUpdate";10.5937;9.339688;11.93448;213;111;84;2;2;3174.63509845734;10.58212;10.39922;10.8099;300;1;1;1;300;1;9.339688;11.93448;111;84;10.66094
"PostLateUpdate.FinishFrameRendering";1.591927;1.281251;2.152136;102;82;110;2;2;480.062704443932;1.600209;1.508229;1.669948;300;1;1;1;300;1;1.281251;2.152136;82;110;1.578282
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.498177;1.205469;2.063177;194;82;110;3;3;451.373464584351;1.504578;1.412292;1.565521;300;1;1;1;300;1;1.205469;2.063177;82;110;1.473594
"Inl_UniversalRenderTotal";1.461458;1.177865;2.033334;131;82;110;4;4;441.494485616684;1.471648;1.382605;1.529011;300;1;1;1;300;1;1.177865;2.033334;82;110;1.430677
"Inl_RenderCameraStack";1.420313;1.082084;1.990469;223;82;110;5;5;428.59500670433;1.42865;1.341198;1.486511;300;1;1;1;300;1;1.082084;1.990469;82;110;1.373021
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.942916;0.732865;1.464948;40;82;110;6;6;288.463826775551;0.9615461;0.899844;1.004583;300;1;1;1;300;1;0.732865;1.464948;82;110;0.918542
"Update.ScriptRunBehaviourUpdate";0.54974;0.434271;0.866563;121;38;195;2;2;169.105271548033;0.5636842;0.511146;0.601042;300;1;1;1;300;1;0.434271;0.866563;38;195;0.523541
"BehaviourUpdate";0.54849;0.433698;0.864635;121;38;195;3;3;168.722468882799;0.5624082;0.51;0.600104;300;1;1;1;300;1;0.433698;0.864635;38;195;0.522605
"PostLateUpdate.PlayerSendFrameStarted";0.34;0.257864;0.572448;177;25;119;2;2;105.073501944542;0.350245;0.308907;0.375417;300;1;1;1;300;1;0.257864;0.572448;25;119;0.378802
"Inl_ExecuteRenderGraph";0.320781;0.24474;0.846146;150;32;208;7;7;98.9060986787081;0.329687;0.293073;0.34599;300;1;1;1;300;1;0.24474;0.846146;32;208;0.343594
"FrameEvents.XRBeginFrame";0.286355;0.216303;0.523334;297;52;119;3;3;88.5177798122168;0.2950593;0.258125;0.314896;300;1;1;1;300;1;0.216303;0.523334;52;119;0.323333
"Inl_RecordRenderGraph";0.245781;0.193073;0.589636;98;82;110;7;7;76.1610458493233;0.2538702;0.225104;0.271042;300;1;1;1;300;1;0.193073;0.589636;82;110;0.24099
"Inl_On Record Render Graph";0.232448;0.181875;0.56448;211;183;110;8;8;71.9659917503595;0.2398866;0.212187;0.255886;300;1;1;1;300;1;0.181875;0.56448;183;110;0.229739
"Inl_ScriptableRenderContext.Submit";0.232448;0.157813;0.533958;278;82;45;6;6;72.3017869144678;0.241006;0.212239;0.258281;300;1;1;1;300;1;0.157813;0.533958;82;45;0.247448
"PostLateUpdate.ProfilerEndFrame";0.218126;0.139271;0.560001;118;279;162;2;2;69.1625638902187;0.2305419;0.197864;0.248021;300;1;1;1;300;1;0.139271;0.560001;279;162;0.220261
"Profiler.FlushCounters";0.215833;0.137709;0.558073;118;279;162;3;3;68.5988088399172;0.2286627;0.196146;0.24625;300;1;1;1;300;1;0.137709;0.558073;279;162;0.218385
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.215468;0.183802;0.38901;264;39;244;4;4;67.3242728114128;0.2244142;0.207396;0.228386;300;1;1;1;300;1;0.183802;0.38901;39;244;0.213593
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.212812;0.148438;0.495364;3;38;195;4;4;65.7002139389515;0.2190007;0.193334;0.23474;300;1;1;1;300;1;0.148438;0.495364;38;195;0.201511
"Profiler.FlushMemoryCounters";0.174583;0.107761;0.505938;86;279;162;4;4;56.056363850832;0.1868545;0.159584;0.201562;300;1;1;1;300;1;0.107761;0.505938;279;162;0.163698
"Gfx.WaitForRenderThread";0.157969;0.000989;0.37651;269;149;119;4;4;49.108280743123;0.1636943;0.137864;0.176511;300;1;1;1;300;1;0.000989;0.37651;149;119;0.196458
"Semaphore.WaitForSignal";0.15698;0.1175;0.375208;60;52;119;5;5;48.6729809288227;0.1627859;0.136614;0.175156;300;1;1;2;299;1;0.000364;0.375208;150;119;0.195
"CullScriptable";0.147865;0.117604;0.277084;99;32;45;7;7;45.6673958748579;0.1522247;0.132916;0.162552;300;1;1;1;300;1;0.117604;0.277084;32;45;0.136563
"ExecuteRenderGraph";0.12224;0.079688;0.304895;263;82;227;7;7;38.3454729095101;0.1278182;0.110677;0.138386;300;1;1;1;300;1;0.079688;0.304895;82;227;0.133438
"Inl_Setup Forward Lights";0.121615;0.092031;0.38099;270;84;225;8;8;38.0867159217596;0.1269557;0.112865;0.134844;300;1;1;1;300;1;0.092031;0.38099;84;225;0.139896
"Inl_Setup Light Constants";0.119271;0.089896;0.375365;24;84;225;9;9;37.3638568520546;0.1245462;0.110625;0.132292;300;1;1;1;300;1;0.089896;0.375365;84;225;0.137083
"SceneCulling";0.070781;0.054948;0.166927;111;68;45;8;8;22.3766079396009;0.07458869;0.064011;0.079635;300;1;1;1;300;1;0.054948;0.166927;68;45;0.070156
"Inl_Forward+ Upload";0.058802;0.039687;0.293229;18;84;225;10;10;18.7674469687045;0.06255816;0.053282;0.065416;300;1;1;1;300;1;0.039687;0.293229;84;225;0.06276
"PreUpdate.NewInputUpdate";0.05526;0.041719;0.269375;240;38;225;2;2;18.1221389584243;0.06040713;0.051198;0.06552;300;1;1;1;300;1;0.041719;0.269375;38;225;0.05349
"EndRenderQueueExtraction";0.052188;0.037395;0.168438;216;133;52;8;9;16.940521933604;0.0564684;0.048021;0.058646;600;2;2;2;300;1;0.00599;0.156355;259;52;0.046458
"CullResults.CreateSharedRendererScene";0.047604;0.037865;0.167916;211;49;52;8;8;15.8329729735851;0.05277658;0.044427;0.055364;300;1;1;1;300;1;0.037865;0.167916;49;52;0.044375
"Inl_Forward+ Setup";0.045104;0.036615;0.129948;265;82;16;9;9;14.8762479759753;0.04958749;0.041979;0.052552;300;1;1;1;300;1;0.036615;0.129948;82;16;0.043958
"WaitForJobGroupID";0.038906;0.020574;0.154794;45;125;117;9;10;12.8731289869174;0.04305394;0.034219;0.045885;750;2;1;7;299;1;0.000885;0.148802;215;52;0.04198
"Shadows.PrepareDrawShadows";0.038854;0.026198;0.141616;191;84;268;7;7;12.6305679436773;0.04210189;0.034689;0.044583;600;2;2;2;300;1;0.007447;0.106928;259;268;0.037657
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.034167;0.027292;0.124062;256;94;295;3;4;10.8188969790936;0.03606299;0.03224;0.03776;600;2;2;2;300;1;0.010833;0.098177;82;295;0.034687
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.034061;0.027292;0.242656;130;38;225;3;4;11.1581209849101;0.03719374;0.032188;0.036771;600;2;2;2;300;1;0.002709;0.23776;293;225;0.035156
