Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.88104;12.34891;15.22474;86;90;83;1;1;4160.17408752441;13.86725;13.61932;14.06401;300;1;1;1;300;1;12.34891;15.22474;90;83;13.87823
"EarlyUpdate.XRUpdate";10.52708;8.864845;11.68078;208;89;60;2;2;3155.13224029541;10.51711;10.30828;10.73495;300;1;1;1;300;1;8.864845;11.68078;89;60;11.02318
"PostLateUpdate.FinishFrameRendering";1.630261;1.302761;2.55599;115;76;88;2;2;493.747758150101;1.645826;1.529531;1.720157;300;1;1;1;300;1;1.302761;2.55599;76;88;1.374167
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.529427;1.23;2.389688;191;14;88;3;3;464.322869181633;1.547743;1.437292;1.626042;300;1;1;1;300;1;1.23;2.389688;14;88;1.279219
"Inl_UniversalRenderTotal";1.495521;1.204271;2.310886;68;14;88;4;4;453.835253477097;1.512784;1.406979;1.591146;300;1;1;1;300;1;1.204271;2.310886;14;88;1.250833
"Inl_RenderCameraStack";1.448959;1.167864;2.195208;154;14;88;5;5;440.53942322731;1.468465;1.368021;1.545052;300;1;1;1;300;1;1.167864;2.195208;14;88;1.213281
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.979792;0.793594;1.510208;247;33;165;6;6;297.6419069767;0.9921397;0.911927;1.046251;300;1;1;1;300;1;0.793594;1.510208;33;165;0.803542
"Update.ScriptRunBehaviourUpdate";0.562031;0.407864;1.004896;149;76;209;2;2;171.572938770056;0.5719098;0.518906;0.604531;300;1;1;1;300;1;0.407864;1.004896;76;209;0.494739
"BehaviourUpdate";0.560886;0.406979;1.002917;289;76;209;3;3;171.137203633785;0.5704573;0.517812;0.60349;300;1;1;1;300;1;0.406979;1.002917;76;209;0.493177
"PostLateUpdate.PlayerSendFrameStarted";0.343593;0.247188;0.735625;221;4;88;2;2;107.747770756483;0.3591592;0.312969;0.384375;300;1;1;1;300;1;0.247188;0.735625;4;88;0.298229
