ts,value,counter_name,t_s
3411543640056,544979264.0,Clocks / Second,0.0
3411543645524,100.0,GPU % Bus Busy,5.468e-06
3411543648389,0.0,% Vertex Fetch Stall,8.333e-06
3411543650316,0.0,% Texture Fetch Stall,1.026e-05
3411543653337,-1.0,L1 Texture Cache Miss Per Pixel,1.3281e-05
3411543655524,0.0,% Texture L2 Miss,1.5468e-05
3411543658389,0.0,% Stalled on System Memory,1.8333e-05
3411543660524,0.0,Pre-clipped Polygons/Second,2.0468e-05
3411543662608,0.0,% Prims Trivially Rejected,2.2552e-05
3411543665837,0.0,% Prims Clipped,2.5781e-05
3411543667660,0.0,Average Vertices / Polygon,2.7604e-05
3411543669535,0.0,Reused Vertices / Second,2.9479e-05
3411543671774,-1.0,Average Polygon Area,3.1718e-05
3411543673962,0.0,% Shaders Busy,3.3906e-05
3411543676722,0.0,Vertices Shaded / Second,3.6666e-05
3411543678962,-1.0,Fragments Shaded / Second,3.8906e-05
3411543680733,-1.0,Vertex Instructions / Second,4.0677e-05
3411543682712,-1.0,Fragment Instructions / Second,4.2656e-05
3411543684431,-1.0,Fragment ALU Instructions / Sec (Full),4.4375e-05
3411543686202,-1.0,Fragment ALU Instructions / Sec (Half),4.6146e-05
3411543687868,-1.0,Fragment EFU Instructions / Second,4.7812e-05
3411543689795,-1.0,Textures / Vertex,4.9739e-05
3411543691774,-1.0,Textures / Fragment,5.1718e-05
3411543693441,-1.0,ALU / Vertex,5.3385e-05
3411543695316,-1.0,ALU / Fragment,5.526e-05
3411543697295,-1.0,EFU / Fragment,5.7239e-05
3411543706410,-1.0,EFU / Vertex,6.6354e-05
3411543708702,0.0,% Time Shading Fragments,6.8646e-05
3411543710941,0.0,% Time Shading Vertices,7.0885e-05
3411543712868,0.0,% Time Compute,7.2812e-05
3411543714952,0.0,% Shader ALU Capacity Utilized,7.4896e-05
3411543716722,0.0,% Time ALUs Working,7.6666e-05
3411543718597,0.0,% Time EFUs Working,7.8541e-05
3411543722608,0.0,% Nearest Filtered,8.2552e-05
3411543724535,0.0,% Linear Filtered,8.4479e-05
3411543726410,0.0,% Anisotropic Filtered,8.6354e-05
3411543728493,0.0,% Non-Base Level Textures,8.8437e-05
3411543730316,0.0,Read Total (Bytes/sec),9.026e-05
3411543732608,123788.9609375,Write Total (Bytes/sec),9.2552e-05
3411543734691,0.0,Texture Memory Read BW (Bytes/Second),9.4635e-05
3411543736670,0.0,Vertex Memory Read (Bytes/Second),9.6614e-05
3411543738545,0.0,SP Memory Read (Bytes/Second),9.8489e-05
3411543740420,-1.0,Avg Bytes / Fragment,0.000100364
3411543742139,0.0,Avg Bytes / Vertex,0.000102083
3411543743962,0.0,Preemptions / second,0.000103906
3411543746097,0.0,Avg Preemption Delay,0.000106041
3411543747972,545000000.0,GPU Frequency,0.000107916
3411545059014,545031040.0,Clocks / Second,0.001418958
3411545064223,100.0,GPU % Bus Busy,0.001424167
3411545065004,0.0,% Vertex Fetch Stall,0.001424948
3411545065473,0.0,% Texture Fetch Stall,0.001425417
3411545066150,-1.0,L1 Texture Cache Miss Per Pixel,0.001426094
3411545066723,0.0,% Texture L2 Miss,0.001426667
3411545067243,0.0,% Stalled on System Memory,0.001427187
3411545067712,0.0,Pre-clipped Polygons/Second,0.001427656
3411545068129,0.0,% Prims Trivially Rejected,0.001428073
3411545068806,0.0,% Prims Clipped,0.00142875
3411545069275,0.0,Average Vertices / Polygon,0.001429219
3411545069900,0.0,Reused Vertices / Second,0.001429844
3411545070525,-1.0,Average Polygon Area,0.001430469
3411545070993,0.0,% Shaders Busy,0.001430937
3411545071514,0.0,Vertices Shaded / Second,0.001431458
3411545072035,-1.0,Fragments Shaded / Second,0.001431979
3411545072764,-1.0,Vertex Instructions / Second,0.001432708
3411545073233,-1.0,Fragment Instructions / Second,0.001433177
3411545073806,-1.0,Fragment ALU Instructions / Sec (Full),0.00143375
3411545074327,-1.0,Fragment ALU Instructions / Sec (Half),0.001434271
3411545074952,-1.0,Fragment EFU Instructions / Second,0.001434896
3411545075368,-1.0,Textures / Vertex,0.001435312
3411545075837,-1.0,Textures / Fragment,0.001435781
3411545076202,-1.0,ALU / Vertex,0.001436146
3411545076775,-1.0,ALU / Fragment,0.001436719
3411545077504,-1.0,EFU / Fragment,0.001437448
3411545077920,-1.0,EFU / Vertex,0.001437864
