ts,value,counter_name,t_s
258708202865289,545348416.0,Clocks / Second,0.0
258708202870289,100.0,GPU % Bus Busy,5e-06
258708202873310,0.0,% Vertex Fetch Stall,8.021e-06
258708202899924,0.0,% Texture Fetch Stall,3.4635e-05
258708202903987,-1.0,L1 Texture Cache Miss Per Pixel,3.8698e-05
258708202906331,0.0,% Texture L2 Miss,4.1042e-05
258708202909091,0.0,% Stalled on System Memory,4.3802e-05
258708202912060,0.0,Pre-clipped Polygons/Second,4.6771e-05
258708202913883,0.0,% Prims Trivially Rejected,4.8594e-05
258708202916227,0.0,% Prims Clipped,5.0938e-05
258708203126070,0.0,Average Vertices / Polygon,0.000260781
258708203131799,0.0,Reused Vertices / Second,0.00026651
258708203134716,-1.0,Average Polygon Area,0.000269427
258708203136852,0.0,% Shaders Busy,0.000271563
258708203139508,0.0,Vertices Shaded / Second,0.000274219
258708203141799,-1.0,Fragments Shaded / Second,0.00027651
258708203143779,-1.0,Vertex Instructions / Second,0.00027849
258708203145810,-1.0,Fragment Instructions / Second,0.000280521
258708203147685,-1.0,Fragment ALU Instructions / Sec (Full),0.000282396
258708203149664,-1.0,Fragment ALU Instructions / Sec (Half),0.000284375
258708203151383,-1.0,Fragment EFU Instructions / Second,0.000286094
258708203153258,-1.0,Textures / Vertex,0.000287969
258708203155393,-1.0,Textures / Fragment,0.000290104
258708203157320,-1.0,ALU / Vertex,0.000292031
258708203159247,-1.0,ALU / Fragment,0.000293958
258708203161070,-1.0,EFU / Fragment,0.000295781
258708203202372,-1.0,EFU / Vertex,0.000337083
258708203207581,0.0,% Time Shading Fragments,0.000342292
258708203210185,0.0,% Time Shading Vertices,0.000344896
258708203212320,0.0,% Time Compute,0.000347031
258708203215237,0.0,% Shader ALU Capacity Utilized,0.000349948
258708203217112,0.0,% Time ALUs Working,0.000351823
258708203218987,0.0,% Time EFUs Working,0.000353698
258708203223935,0.0,% Nearest Filtered,0.000358646
258708203226174,0.0,% Linear Filtered,0.000360885
258708203228258,0.0,% Anisotropic Filtered,0.000362969
258708203230393,0.0,% Non-Base Level Textures,0.000365104
258708203232945,0.0,Read Total (Bytes/sec),0.000367656
258708203234924,150246.28125,Write Total (Bytes/sec),0.000369635
258708203237320,0.0,Texture Memory Read BW (Bytes/Second),0.000372031
258708203239299,0.0,Vertex Memory Read (Bytes/Second),0.00037401
258708203241539,0.0,SP Memory Read (Bytes/Second),0.00037625
258708203243518,-1.0,Avg Bytes / Fragment,0.000378229
258708203245445,0.0,Avg Bytes / Vertex,0.000380156
258708203307268,0.0,Preemptions / second,0.000441979
258708203314716,0.0,Avg Preemption Delay,0.000449427
258708203317789,545000000.0,GPU Frequency,0.0004525
258708204719508,544833088.0,Clocks / Second,0.001854219
258708204726591,19.51457405090332,GPU % Bus Busy,0.001861302
258708204727216,0.49210724234580994,% Vertex Fetch Stall,0.001861927
258708204727685,0.0,% Texture Fetch Stall,0.001862396
258708204728466,-1.0,L1 Texture Cache Miss Per Pixel,0.001863177
258708204728935,29.827747344970703,% Texture L2 Miss,0.001863646
258708204729404,0.1528438925743103,% Stalled on System Memory,0.001864115
258708204729873,11186004.0,Pre-clipped Polygons/Second,0.001864584
258708204730498,46.48320388793945,% Prims Trivially Rejected,0.001865209
258708204730966,1.0805342197418213,% Prims Clipped,0.001865677
