ts,value,counter_name,t_s
3077381483746,545095616.0,Clocks / Second,0.0
3077381488955,1.7729789018630981,GPU % Bus Busy,5.209e-06
3077381492288,0.005285024177283049,% Vertex Fetch Stall,8.542e-06
3077381494527,0.0,% Texture Fetch Stall,1.0781e-05
3077381497705,-1.0,L1 Texture Cache Miss Per Pixel,1.3959e-05
3077381500152,0.0,% Texture L2 Miss,1.6406e-05
3077381502757,0.0,% Stalled on System Memory,1.9011e-05
3077381505048,0.0,Pre-clipped Polygons/Second,2.1302e-05
3077381506923,0.0,% Prims Trivially Rejected,2.3177e-05
3077381508902,0.0,% Prims Clipped,2.5156e-05
3077381510830,0.0,Average Vertices / Polygon,2.7084e-05
3077381512861,11727.1806640625,Reused Vertices / Second,2.9115e-05
3077381515100,-1.0,Average Polygon Area,3.1354e-05
3077381517496,0.0,% Shaders Busy,3.375e-05
3077381519944,11727.1806640625,Vertices Shaded / Second,3.6198e-05
3077381522444,-1.0,Fragments Shaded / Second,3.8698e-05
3077381524423,-1.0,Vertex Instructions / Second,4.0677e-05
3077381526715,-1.0,Fragment Instructions / Second,4.2969e-05
3077381528590,-1.0,Fragment ALU Instructions / Sec (Full),4.4844e-05
3077381530361,-1.0,Fragment ALU Instructions / Sec (Half),4.6615e-05
3077381532080,-1.0,Fragment EFU Instructions / Second,4.8334e-05
3077381533902,-1.0,Textures / Vertex,5.0156e-05
3077381536194,-1.0,Textures / Fragment,5.2448e-05
3077381537965,-1.0,ALU / Vertex,5.4219e-05
3077381539892,-1.0,ALU / Fragment,5.6146e-05
3077381541715,-1.0,EFU / Fragment,5.7969e-05
3077381551090,-1.0,EFU / Vertex,6.7344e-05
3077381553486,0.0,% Time Shading Fragments,6.974e-05
3077381555569,0.0,% Time Shading Vertices,7.1823e-05
3077381557392,0.0,% Time Compute,7.3646e-05
3077381559736,0.0,% Shader ALU Capacity Utilized,7.599e-05
3077381561455,0.0,% Time ALUs Working,7.7709e-05
3077381563277,0.0,% Time EFUs Working,7.9531e-05
3077381567705,0.0,% Nearest Filtered,8.3959e-05
3077381569527,0.0,% Linear Filtered,8.5781e-05
