ts,value,counter_name,t_s
258473078178898,544892416.0,Clocks / Second,0.0
258473078183950,3.905874013900757,GPU % Bus Busy,5.052e-06
258473078186970,1.5088509321212769,% Vertex Fetch Stall,8.072e-06
258473078189106,0.0,% Texture Fetch Stall,1.0208e-05
258473078192595,-1.0,L1 Texture Cache Miss Per Pixel,1.3697e-05
258473078195043,37.541526794433594,% Texture L2 Miss,1.6145e-05
258473078198064,0.026735657826066017,% Stalled on System Memory,1.9166e-05
258473078200304,29399380.0,Pre-clipped Polygons/Second,2.1406e-05
258473078202595,46.96937561035156,% Prims Trivially Rejected,2.3697e-05
258473078204835,0.009648597799241543,% Prims Clipped,2.5937e-05
258473078207179,0.7939252257347107,Average Vertices / Polygon,2.8281e-05
258473078209106,29449304.0,Reused Vertices / Second,3.0208e-05
258473078210929,-1.0,Average Polygon Area,3.2031e-05
258473078213064,0.0,% Shaders Busy,3.4166e-05
258473078215460,23340910.0,Vertices Shaded / Second,3.6562e-05
258473078217856,-1.0,Fragments Shaded / Second,3.8958e-05
258473078219835,-1.0,Vertex Instructions / Second,4.0937e-05
258473078222179,-1.0,Fragment Instructions / Second,4.3281e-05
258473078224314,-1.0,Fragment ALU Instructions / Sec (Full),4.5416e-05
258473078226293,-1.0,Fragment ALU Instructions / Sec (Half),4.7395e-05
258473078228064,-1.0,Fragment EFU Instructions / Second,4.9166e-05
258473078230095,-1.0,Textures / Vertex,5.1197e-05
258473078232231,-1.0,Textures / Fragment,5.3333e-05
258473078234314,-1.0,ALU / Vertex,5.5416e-05
258473078236189,-1.0,ALU / Fragment,5.7291e-05
258473078238116,-1.0,EFU / Fragment,5.9218e-05
258473078248793,-1.0,EFU / Vertex,6.9895e-05
258473078251762,0.0,% Time Shading Fragments,7.2864e-05
258473078253898,0.0,% Time Shading Vertices,7.5e-05
258473078256189,0.0,% Time Compute,7.7291e-05
258473078258533,0.0,% Shader ALU Capacity Utilized,7.9635e-05
258473078260460,0.0,% Time ALUs Working,8.1562e-05
258473078262543,0.0,% Time EFUs Working,8.3645e-05
258473078265720,0.0,% Nearest Filtered,8.6822e-05
258473078268168,0.0,% Linear Filtered,8.927e-05
258473078270148,0.0,% Anisotropic Filtered,9.125e-05
258473078272648,0.0,% Non-Base Level Textures,9.375e-05
258473078274731,550968448.0,Read Total (Bytes/sec),9.5833e-05
258473078276866,476317504.0,Write Total (Bytes/sec),9.7968e-05
258473078278950,49234784.0,Texture Memory Read BW (Bytes/Second),0.000100052
258473078281085,131655848.0,Vertex Memory Read (Bytes/Second),0.000102187
258473078283637,4429678.0,SP Memory Read (Bytes/Second),0.000104739
258473078285564,-1.0,Avg Bytes / Fragment,0.000106666
258473078287439,5.640562057495117,Avg Bytes / Vertex,0.000108541
258473078289470,283.66278076171875,Preemptions / second,0.000110572
258473078291398,1.0203849077224731,Avg Preemption Delay,0.0001125
258473078293273,545000000.0,GPU Frequency,0.000114375
258473079619991,544800064.0,Clocks / Second,0.001441093
258473079622960,100.0,GPU % Bus Busy,0.001444062
258473079623898,0.0,% Vertex Fetch Stall,0.001445
258473079624731,0.0,% Texture Fetch Stall,0.001445833
258473079625825,-1.0,L1 Texture Cache Miss Per Pixel,0.001446927
258473079626606,0.0,% Texture L2 Miss,0.001447708
258473079627439,0.0,% Stalled on System Memory,0.001448541
258473079628221,0.0,Pre-clipped Polygons/Second,0.001449323
258473079628950,0.0,% Prims Trivially Rejected,0.001450052
258473079629523,0.0,% Prims Clipped,0.001450625
258473079629991,0.0,Average Vertices / Polygon,0.001451093
258473079630408,0.0,Reused Vertices / Second,0.00145151
258473079630981,-1.0,Average Polygon Area,0.001452083
258473079631554,0.0,% Shaders Busy,0.001452656
258473079632075,0.0,Vertices Shaded / Second,0.001453177
258473079632491,-1.0,Fragments Shaded / Second,0.001453593
258473079633012,-1.0,Vertex Instructions / Second,0.001454114
258473079633533,-1.0,Fragment Instructions / Second,0.001454635
258473079634002,-1.0,Fragment ALU Instructions / Sec (Full),0.001455104
258473079634471,-1.0,Fragment ALU Instructions / Sec (Half),0.001455573
258473079634939,-1.0,Fragment EFU Instructions / Second,0.001456041
258473079635356,-1.0,Textures / Vertex,0.001456458
258473079635825,-1.0,Textures / Fragment,0.001456927
258473079636241,-1.0,ALU / Vertex,0.001457343
258473079636814,-1.0,ALU / Fragment,0.001457916
258473079637283,-1.0,EFU / Fragment,0.001458385
258473079637752,-1.0,EFU / Vertex,0.001458854
258473079638325,0.0,% Time Shading Fragments,0.001459427
258473079638793,0.0,% Time Shading Vertices,0.001459895
258473079639314,0.0,% Time Compute,0.001460416
258473079639783,0.0,% Shader ALU Capacity Utilized,0.001460885
258473079640200,0.0,% Time ALUs Working,0.001461302
258473079640668,0.0,% Time EFUs Working,0.00146177
258473079641293,0.0,% Nearest Filtered,0.001462395
258473079641710,0.0,% Linear Filtered,0.001462812
258473079642179,0.0,% Anisotropic Filtered,0.001463281
258473079642700,0.0,% Non-Base Level Textures,0.001463802
258473079643221,18633.427734375,Read Total (Bytes/sec),0.001464323
258473079643637,130433.9921875,Write Total (Bytes/sec),0.001464739
258473079644054,0.0,Texture Memory Read BW (Bytes/Second),0.001465156
258473079644471,0.0,Vertex Memory Read (Bytes/Second),0.001465573
258473079644939,0.0,SP Memory Read (Bytes/Second),0.001466041
258473079645408,-1.0,Avg Bytes / Fragment,0.00146651
258473079645877,0.0,Avg Bytes / Vertex,0.001466979
258473079646398,0.0,Preemptions / second,0.0014675
258473079646814,0.0,Avg Preemption Delay,0.001467916
258473079647283,545000000.0,GPU Frequency,0.001468385
258473080956606,545079808.0,Clocks / Second,0.002777708
258473080960252,100.0,GPU % Bus Busy,0.002781354
258473080961242,0.0,% Vertex Fetch Stall,0.002782344
258473080962023,0.0,% Texture Fetch Stall,0.002783125
258473080963064,-1.0,L1 Texture Cache Miss Per Pixel,0.002784166
258473080963846,0.0,% Texture L2 Miss,0.002784948
258473080964575,0.0,% Stalled on System Memory,0.002785677
258473080965096,0.0,Pre-clipped Polygons/Second,0.002786198
258473080965512,0.0,% Prims Trivially Rejected,0.002786614
258473080965929,0.0,% Prims Clipped,0.002787031
258473080966398,0.0,Average Vertices / Polygon,0.0027875
258473080966814,0.0,Reused Vertices / Second,0.002787916
258473080967231,-1.0,Average Polygon Area,0.002788333
258473080967648,0.0,% Shaders Busy,0.00278875
258473080968169,0.0,Vertices Shaded / Second,0.002789271
258473080968585,-1.0,Fragments Shaded / Second,0.002789687
258473080969054,-1.0,Vertex Instructions / Second,0.002790156
258473080969523,-1.0,Fragment Instructions / Second,0.002790625
258473080969992,-1.0,Fragment ALU Instructions / Sec (Full),0.002791094
