ts,value,counter_name,t_s
1597397000164,545057280.0,Clocks / Second,0.0
1597397005684,10.43470573425293,GPU % Bus Busy,5.52e-06
1597397009122,0.575130820274353,% Vertex Fetch Stall,8.958e-06
1597397011205,0.0,% Texture Fetch Stall,1.1041e-05
1597397014226,-1.0,L1 Texture Cache Miss Per Pixel,1.4062e-05
1597397016518,27.984704971313477,% Texture L2 Miss,1.6354e-05
1597397019382,0.0027532335370779037,% Stalled on System Memory,1.9218e-05
1597397021362,14047507.0,Pre-clipped Polygons/Second,2.1198e-05
1597397023341,68.66869354248047,% Prims Trivially Rejected,2.3177e-05
1597397025372,0.8856905698776245,% Prims Clipped,2.5208e-05
1597397027143,0.8590012192726135,Average Vertices / Polygon,2.6979e-05
1597397028966,18574858.0,Reused Vertices / Second,2.8802e-05
1597397030737,-1.0,Average Polygon Area,3.0573e-05
1597397032716,0.0,% Shaders Busy,3.2552e-05
1597397034851,12066826.0,Vertices Shaded / Second,3.4687e-05
1597397036778,-1.0,Fragments Shaded / Second,3.6614e-05
1597397038445,-1.0,Vertex Instructions / Second,3.8281e-05
1597397040164,-1.0,Fragment Instructions / Second,4e-05
1597397042143,-1.0,Fragment ALU Instructions / Sec (Full),4.1979e-05
1597397044226,-1.0,Fragment ALU Instructions / Sec (Half),4.4062e-05
1597397045997,-1.0,Fragment EFU Instructions / Second,4.5833e-05
1597397047820,-1.0,Textures / Vertex,4.7656e-05
1597397049747,-1.0,Textures / Fragment,4.9583e-05
1597397051622,-1.0,ALU / Vertex,5.1458e-05
1597397053341,-1.0,ALU / Fragment,5.3177e-05
1597397055112,-1.0,EFU / Fragment,5.4948e-05
1597397066205,-1.0,EFU / Vertex,6.6041e-05
1597397068653,0.0,% Time Shading Fragments,6.8489e-05
1597397070528,0.0,% Time Shading Vertices,7.0364e-05
1597397072351,0.0,% Time Compute,7.2187e-05
1597397074382,0.0,% Shader ALU Capacity Utilized,7.4218e-05
1597397076257,0.0,% Time ALUs Working,7.6093e-05
1597397078184,0.0,% Time EFUs Working,7.802e-05
1597397081101,0.0,% Nearest Filtered,8.0937e-05
1597397082820,0.0,% Linear Filtered,8.2656e-05
1597397084643,0.0,% Anisotropic Filtered,8.4479e-05
1597397086362,0.0,% Non-Base Level Textures,8.6198e-05
1597397088289,826389568.0,Read Total (Bytes/sec),8.8125e-05
