Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.82422;11.8424;15.45854;38;96;188;1;1;4143.8838968277;13.85914;13.48813;14.21849;299;1;1;1;299;1;11.8424;15.45854;96;188;13.83
"EarlyUpdate.XRUpdate";10.30458;8.514688;11.46849;219;190;25;2;2;3083.94216156006;10.31419;9.960678;10.61323;299;1;1;1;299;1;8.514688;11.46849;190;25;10.23177
"PostLateUpdate.FinishFrameRendering";1.711876;1.158907;2.674636;278;19;188;2;2;516.959955215454;1.728963;1.571927;1.879375;299;1;1;1;299;1;1.158907;2.674636;19;188;1.869271
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.608906;1.076823;2.462552;25;19;188;3;3;485.276818037033;1.622999;1.472917;1.773958;299;1;1;1;299;1;1.076823;2.462552;19;188;1.746094
"Inl_UniversalRenderTotal";1.566979;1.050208;2.421771;235;19;188;4;4;473.622387528419;1.584021;1.438802;1.729635;299;1;1;1;299;1;1.050208;2.421771;19;188;1.703229
"Inl_RenderCameraStack";1.516042;1.022187;2.368334;278;19;188;5;5;459.204878687859;1.535802;1.396198;1.673646;299;1;1;1;299;1;1.022187;2.368334;19;188;1.655001
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.011875;0.681823;1.749688;268;19;188;6;6;306.132634580135;1.023855;0.919427;1.114688;299;1;1;1;299;1;0.681823;1.749688;19;188;1.139584
"Update.ScriptRunBehaviourUpdate";0.599844;0.396094;1.040312;121;22;189;2;2;180.583558559418;0.6039584;0.558959;0.645364;299;1;1;1;299;1;0.396094;1.040312;22;189;0.628437
"BehaviourUpdate";0.598282;0.395261;1.039011;121;22;189;3;3;180.172837764025;0.6025847;0.557657;0.64401;299;1;1;1;299;1;0.395261;1.039011;22;189;0.627292
"PostLateUpdate.PlayerSendFrameStarted";0.362031;0.243021;0.825521;291;29;155;2;2;112.13496504724;0.3750333;0.325053;0.412083;299;1;1;1;299;1;0.243021;0.825521;29;155;0.362656
"Inl_ExecuteRenderGraph";0.321666;0.222292;0.890417;74;35;164;7;7;102.181205973029;0.3417432;0.288437;0.374479;299;1;1;1;299;1;0.222292;0.890417;35;164;0.398333
"FrameEvents.XRBeginFrame";0.298229;0.20599;0.672657;72;29;155;3;3;93.0818779170513;0.3113106;0.273333;0.334687;299;1;1;1;299;1;0.20599;0.672657;29;155;0.29901
"Inl_RecordRenderGraph";0.257917;0.181042;0.60849;170;19;169;7;7;80.1495907008648;0.2680588;0.232187;0.294167;299;1;1;1;299;1;0.181042;0.60849;19;169;0.263958
"Inl_ScriptableRenderContext.Submit";0.249896;0.150885;0.778646;80;52;83;6;6;78.6278128623962;0.2629693;0.219531;0.283386;299;1;1;1;299;1;0.150885;0.778646;52;83;0.249636
"Inl_On Record Render Graph";0.242396;0.169063;0.583906;269;19;169;8;8;75.5959347933531;0.2528292;0.218281;0.278282;299;1;1;1;299;1;0.169063;0.583906;19;169;0.25026
"PostLateUpdate.ProfilerEndFrame";0.231093;0.133386;0.67974;247;24;293;2;2;74.6987039148808;0.2498284;0.203802;0.278906;299;1;1;1;299;1;0.133386;0.67974;24;293;0.20625
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.229584;0.147136;0.54125;192;22;189;4;4;70.9817686676979;0.2373972;0.217135;0.253958;299;1;1;1;299;1;0.147136;0.54125;22;189;0.245261
"Profiler.FlushCounters";0.228959;0.132708;0.67625;11;24;293;3;3;74.0276606082916;0.2475841;0.201719;0.275937;299;1;1;1;299;1;0.132708;0.67625;24;293;0.204635
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.219219;0.151042;0.419219;166;35;49;4;4;67.0980817377567;0.2244083;0.209791;0.238333;299;1;1;1;299;1;0.151042;0.419219;35;49;0.206666
"Profiler.FlushMemoryCounters";0.186511;0.106718;0.612344;223;24;293;4;4;60.5084908753633;0.2023695;0.162604;0.224531;299;1;1;1;299;1;0.106718;0.612344;24;293;0.164427
"CullScriptable";0.168073;0.111667;0.484844;168;24;210;7;7;52.2366839498281;0.1747046;0.144219;0.189792;299;1;1;1;299;1;0.111667;0.484844;24;210;0.206458
"Gfx.WaitForRenderThread";0.150208;0.101355;0.423437;269;48;179;4;4;47.9181898757815;0.1602615;0.13875;0.174688;299;1;1;1;299;1;0.101355;0.423437;48;179;0.149427
"Semaphore.WaitForSignal";0.148854;0.100521;0.421771;162;48;179;5;5;47.5335888415575;0.1589752;0.137708;0.173333;299;1;1;1;299;1;0.100521;0.421771;48;179;0.148333
"ExecuteRenderGraph";0.125521;0.073854;0.5725;184;48;83;7;7;40.447921872139;0.1352773;0.107969;0.141041;299;1;1;1;299;1;0.073854;0.5725;48;83;0.145833
"Inl_Setup Forward Lights";0.125105;0.082136;0.477447;101;34;90;8;8;40.4903167933226;0.1354191;0.112553;0.144584;299;1;1;1;299;1;0.082136;0.477447;34;90;0.136458
"Inl_Setup Light Constants";0.122656;0.080156;0.474115;264;34;90;9;9;39.6781798899174;0.1327029;0.110312;0.141458;299;1;1;1;299;1;0.080156;0.474115;34;90;0.132969
"Mesh.CreateMesh";0.113021;0.113021;0.113021;133;133;133;10;10;0.113021001219749;0.113021;0.113021;0.113021;1;1;1;1;1;133;0.113021;0.113021;133;133;0
"SceneCulling";0.078125;0.050781;0.268333;165;21;224;8;8;24.918084923178;0.08333807;0.066927;0.088906;299;1;1;1;299;1;0.050781;0.268333;21;224;0.073073
"EndRenderQueueExtraction";0.06869701;0.04073;0.279115;173;35;210;8;9;21.7700039516203;0.07280938;0.05974;0.079895;598;2;2;2;299;1;0.004844;0.26349;35;210;0.098281
"PreUpdate.NewInputUpdate";0.062968;0.041458;0.176406;13;24;240;2;2;20.6476079374552;0.06905554;0.054948;0.074948;299;1;1;1;299;1;0.041458;0.176406;24;240;0.053593
"CullResults.CreateSharedRendererScene";0.059114;0.03776;0.295156;289;5;210;8;8;18.9692089632154;0.06344217;0.052395;0.06875;299;1;1;1;299;1;0.03776;0.295156;5;210;0.09901
"Inl_Forward+ Upload";0.058386;0.034323;0.245156;22;34;186;10;10;18.941716991365;0.06335022;0.052448;0.066355;299;1;1;1;299;1;0.034323;0.245156;34;186;0.057761
