Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.83084;11.78328;16.28099;86;71;70;1;1;4158.57676792145;13.86192;13.4499;14.30834;300;1;1;1;300;1;11.78328;16.28099;71;70;13.83266
"EarlyUpdate.XRUpdate";10.09391;7.896719;11.71542;262;71;45;2;2;3033.65846443176;10.1122;9.78448;10.41109;300;1;1;1;300;1;7.896719;11.71542;71;45;11.00276
"PostLateUpdate.FinishFrameRendering";1.785469;1.159375;3.360053;234;34;70;2;2;540.815780043602;1.802719;1.629896;1.96448;300;1;1;1;300;1;1.159375;3.360053;34;70;1.270469
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.675156;1.095573;3.089948;108;34;70;3;3;506.824585556984;1.689415;1.535886;1.835886;300;1;1;1;300;1;1.095573;3.089948;34;70;1.196615
"Inl_UniversalRenderTotal";1.629531;1.069843;3.010104;270;34;70;4;4;494.75447511673;1.649182;1.503073;1.798073;300;1;1;1;300;1;1.069843;3.010104;34;70;1.170833
"Inl_RenderCameraStack";1.578907;1.036458;2.922344;191;34;70;5;5;479.70379114151;1.599013;1.453125;1.748021;300;1;1;1;300;1;1.036458;2.922344;34;70;1.136354
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.052031;0.707083;1.812396;192;23;118;6;6;319.793417394161;1.065978;0.953177;1.172865;300;1;1;1;300;1;0.707083;1.812396;23;118;0.786407
"Update.ScriptRunBehaviourUpdate";0.6725;0.442969;1.182344;300;34;188;2;2;206.121997147799;0.6870733;0.623385;0.740625;300;1;1;1;300;1;0.442969;1.182344;34;188;0.502448
"BehaviourUpdate";0.67125;0.44224;1.181042;300;34;188;3;3;205.601218491793;0.6853374;0.621459;0.737657;300;1;1;1;300;1;0.44224;1.181042;34;188;0.50151
"PostLateUpdate.PlayerSendFrameStarted";0.374739;0.235469;0.824062;48;34;298;2;2;115.48406983912;0.3849469;0.341042;0.414843;300;1;1;1;300;1;0.235469;0.824062;34;298;0.274688
"Inl_ExecuteRenderGraph";0.338803;0.23;0.822657;46;4;70;7;7;107.537556871772;0.3584585;0.304427;0.393021;300;1;1;1;300;1;0.23;0.822657;4;70;0.261354
"FrameEvents.XRBeginFrame";0.309323;0.199844;0.556875;218;34;284;3;3;95.1063697636127;0.3170212;0.282552;0.341302;300;1;1;1;300;1;0.199844;0.556875;34;284;0.231771
