Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.86531;11.29693;15.64573;144;114;82;1;1;4160.43473529816;13.86812;13.54802;14.17459;300;1;1;1;300;1;11.29693;15.64573;114;82;13.85792
"EarlyUpdate.XRUpdate";10.385;8.559741;11.67042;112;114;74;2;2;3130.15885066986;10.43386;10.14573;10.7576;300;1;1;1;300;1;8.559741;11.67042;114;74;10.10531
"PostLateUpdate.FinishFrameRendering";1.636979;1.122344;2.553906;58;81;113;2;2;486.804529428482;1.622682;1.454219;1.763385;300;1;1;1;300;1;1.122344;2.553906;81;113;1.66474
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.535469;1.045261;2.446042;234;81;113;3;3;456.388479351997;1.521295;1.363959;1.652604;300;1;1;1;300;1;1.045261;2.446042;81;113;1.56573
"Inl_UniversalRenderTotal";1.498229;1.02125;2.408802;196;81;113;4;4;445.730138897896;1.485767;1.331146;1.613542;300;1;1;1;300;1;1.02125;2.408802;81;113;1.532813
"Inl_RenderCameraStack";1.442553;0.992396;2.362292;253;81;113;5;5;431.784206986427;1.439281;1.290781;1.564271;300;1;1;1;300;1;0.992396;2.362292;81;113;1.488021
"Inl_UniversalRenderPipeline.RenderSingl     eCameraInternal: CenterEyeAnchor";0.946875;0.642031;1.814063;107;81;113;6;6;286.941220462322;0.9564707;0.850417;1.046094;300;1;1;1;300;1;0.642031;1.814063;81;113;0.965208
"Update.ScriptRunBehaviourUpdate";0.628385;0.449532;1.255938;284;81;281;2;2;188.140329390764;0.6271344;0.59125;0.675052;300;1;1;1;300;1;0.449532;1.255938;81;281;0.618906
"BehaviourUpdate";0.626927;0.448386;1.254792;217;81;281;3;3;187.710905700922;0.625703;0.589792;0.672292;300;1;1;1;300;1;0.448386;1.254792;81;281;0.617865
"PostLateUpdate.PlayerSendFrameStarted";0.368958;0.228802;0.646459;108;63;214;2;2;113.370014727116;0.3779001;0.331562;0.417187;300;1;1;1;300;1;0.228802;0.646459;63;214;0.387864
"Inl_ExecuteRenderGraph";0.316875;0.208386;0.941927;122;81;113;7;7;98.7506978362799;0.329169;0.281562;0.365677;300;1;1;1;300;1;0.208386;0.941927;81;113;0.293385
"FrameEvents.XRBeginFrame";0.304532;0.195;0.485937;93;63;278;3;3;93.3416227996349;0.3111387;0.274948;0.341615;300;1;1;1;300;1;0.195;0.485937;63;278;0.321094
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.275417;0.191093;0.824375;292;15;281;4;4;83.8538425564766;0.2795128;0.250417;0.299011;300;1;1;1;300;1;0.191093;0.824375;15;281;0.272187
"Inl_ScriptableRenderContext.Submit";0.249791;0.157969;0.460417;241;9;242;6;6;77.5045386850834;0.2583485;0.215209;0.290157;300;1;1;1;300;1;0.157969;0.460417;9;242;0.277344
"Inl_RecordRenderGraph";0.238073;0.173802;0.86323;179;23;288;7;7;76.3755818754435;0.2545853;0.219166;0.28375;300;1;1;1;300;1;0.173802;0.86323;23;288;0.238906
"PostLateUpdate.ProfilerEndFrame";0.23349;0.131355;0.64974;132;78;113;2;2;74.953341037035;0.2498445;0.202656;0.274063;300;1;1;1;300;1;0.131355;0.64974;78;113;0.266875
"Profiler.FlushCounters";0.230938;0.129948;0.646354;105;78;113;3;3;74.169946923852;0.2472332;0.199948;0.27125;300;1;1;1;300;1;0.129948;0.646354;78;113;0.263229
"Inl_On Record Render Graph";0.224739;0.163803;0.835573;19;23;288;8;8;72.1447437703609;0.2404825;0.207136;0.265885;300;1;1;1;300;1;0.163803;0.835573;23;288;0.225104
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.213437;0.152084;0.405417;192;31;32;4;4;63.7575108259916;0.212525;0.200521;0.222709;300;1;1;1;300;1;0.152084;0.405417;31;32;0.213125
"Profiler.FlushMemoryCounters";0.185417;0.10625;0.599114;233;78;113;4;4;60.2385467737913;0.2007952;0.163854;0.22026;300;1;1;1;300;1;0.10625;0.599114;78;113;0.214062
"Gfx.WaitForRenderThread";0.150573;0.104219;0.292761;189;63;283;4;4;47.3263549283147;0.1577545;0.137864;0.17323;300;1;1;1;300;1;0.104219;0.292761;63;283;0.159896
