Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.85386;12.43714;15.25526;227;318;353;1;1;4159.84082508087;13.86614;13.57078;14.12693;300;1;1;1;300;131;12.43714;15.25526;318;353;13.85386
"EarlyUpdate.XRUpdate";10.51078;9.236668;11.87151;367;354;223;2;2;3138.00506019592;10.46002;10.17714;10.74323;300;1;1;1;300;131;9.236668;11.87151;354;223;10.67229
"PostLateUpdate.FinishFrameRendering";1.580313;1.171458;2.505625;269;222;358;2;2;480.079310417175;1.600264;1.470208;1.673594;300;1;1;1;300;131;1.171458;2.505625;222;358;1.534792
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.485312;1.096875;2.365678;374;222;358;3;3;452.369623541832;1.507899;1.383177;1.580833;300;1;1;1;300;131;1.096875;2.365678;222;358;1.449896
"Inl_UniversalRenderTotal";1.454896;1.069896;2.221458;289;222;358;4;4;442.186032295227;1.473953;1.354844;1.548282;300;1;1;1;300;131;1.069896;2.221458;222;358;1.420833
"Inl_RenderCameraStack";1.41151;1.036042;2.129896;211;222;401;5;5;429.27977013588;1.430933;1.31974;1.505573;300;1;1;1;300;131;1.036042;2.129896;222;401;1.382969
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.938698;0.703698;1.47125;220;222;403;6;6;283.601244091988;0.9453375;0.872084;0.996407;300;1;1;1;300;131;0.703698;1.47125;222;403;0.904375
"Update.ScriptRunBehaviourUpdate";0.658229;0.489167;1.031355;385;256;299;2;2;199.506421893835;0.6650214;0.604114;0.715052;300;1;1;1;300;131;0.489167;1.031355;256;299;0.631875
"BehaviourUpdate";0.65599;0.488177;1.029323;416;256;299;3;3;199.03845718503;0.6634615;0.60224;0.712968;300;1;1;1;300;131;0.488177;1.029323;256;299;0.630886
"PostLateUpdate.PlayerSendFrameStarted";0.352136;0.248542;0.884427;204;222;413;2;2;109.623088642955;0.3654103;0.321302;0.389843;300;1;1;1;300;131;0.248542;0.884427;222;413;0.332865
"Inl_ExecuteRenderGraph";0.301771;0.223385;0.538594;387;218;317;7;7;93.8245338797569;0.3127484;0.283073;0.330989;300;1;1;1;300;131;0.223385;0.538594;218;317;0.328177
"FrameEvents.XRBeginFrame";0.290573;0.207396;0.793802;199;222;413;3;3;90.9524566084146;0.3031749;0.26776;0.321927;300;1;1;1;300;131;0.207396;0.793802;222;413;0.279843
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.287813;0.209219;0.527865;380;207;329;4;4;88.5093737393618;0.2950312;0.264531;0.318385;300;1;1;1;300;131;0.209219;0.527865;207;329;0.283959
"Inl_ScriptableRenderContext.Submit";0.241406;0.165885;0.589688;379;218;317;6;6;78.2237048447132;0.2607457;0.219948;0.274896;300;1;1;1;300;131;0.165885;0.589688;218;317;0.238437
"Inl_RecordRenderGraph";0.23625;0.158958;0.495157;364;237;293;7;7;73.4671508967876;0.2448905;0.217448;0.261042;300;1;1;1;300;131;0.158958;0.495157;237;293;0.215261
"PostLateUpdate.ProfilerEndFrame";0.226719;0.150521;0.510156;407;285;253;2;2;72.5828236490488;0.2419427;0.195625;0.268802;300;1;1;1;300;131;0.150521;0.510156;285;253;0.196718
"Profiler.FlushCounters";0.224583;0.148386;0.507343;352;285;253;3;3;71.9466708153486;0.2398222;0.193907;0.266875;300;1;1;1;300;131;0.148386;0.507343;285;253;0.194948
"Inl_On Record Render Graph";0.221145;0.149375;0.470157;364;237;293;8;8;69.2436987310648;0.2308123;0.20448;0.246406;300;1;1;1;300;131;0.149375;0.470157;237;293;0.202968
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.21375;0.153698;0.383334;142;271;283;4;4;65.4119257330894;0.2180398;0.196563;0.231562;300;1;1;1;300;131;0.153698;0.383334;271;283;0.208489
"Profiler.FlushMemoryCounters";0.180521;0.115521;0.436042;159;285;400;4;4;58.8919419199228;0.1963065;0.159063;0.221198;300;1;1;1;300;131;0.115521;0.436042;285;400;0.158854
"CullScriptable";0.162812;0.113334;0.329583;177;234;211;7;7;50.4476127400994;0.1681587;0.148437;0.182813;300;1;1;1;300;131;0.113334;0.329583;234;211;0.162291
"Gfx.WaitForRenderThread";0.141927;0.105677;0.546197;160;222;413;4;4;44.7119958326221;0.14904;0.13151;0.15875;300;1;1;1;300;131;0.105677;0.546197;222;413;0.150677
"Semaphore.WaitForSignal";0.140885;0.10474;0.545312;160;222;413;5;5;44.3542378097773;0.1478475;0.130313;0.157657;300;1;1;1;300;131;0.10474;0.545312;222;413;0.149792
"Inl_Setup Forward Lights";0.117552;0.082969;0.222031;311;222;160;8;8;36.2747468277812;0.1209158;0.109166;0.128542;300;1;1;1;300;131;0.082969;0.222031;222;160;0.107813
"Inl_Setup Light Constants";0.115104;0.081094;0.218958;196;222;160;9;9;35.5585320144892;0.1185284;0.106979;0.126302;300;1;1;1;300;131;0.081094;0.218958;222;160;0.105729
"ExecuteRenderGraph";0.114896;0.077292;0.416406;173;222;299;7;7;37.8124989047647;0.1260417;0.103178;0.131354;300;1;1;1;300;131;0.077292;0.416406;222;299;0.123542
"EndRenderQueueExtraction";0.080781;0.045833;0.26401;349;242;256;8;9;25.9675949034281;0.08655865;0.072553;0.092865;600;2;2;2;300;131;0.006354;0.215052;242;256;0.070313
"SceneCulling";0.071719;0.047812;0.158541;220;234;403;8;8;22.4764579385519;0.07492153;0.064271;0.081302;300;1;1;1;300;131;0.047812;0.158541;234;403;0.078802
"WaitForJobGroupID";0.066668;0.033646;0.322605;343;242;189;9;10;22.2236929333885;0.07407898;0.057605;0.082448;850;3;1;7;300;131;0.000677;0.239271;272;189;0.066874
"CullResults.CreateSharedRendererScene";0.063646;0.045573;0.17776;164;235;223;8;8;20.097183894366;0.06699061;0.056614;0.073125;300;1;1;1;300;131;0.045573;0.17776;235;223;0.059375
"PreUpdate.NewInputUpdate";0.057448;0.039532;0.168386;424;258;330;2;2;18.2147959433496;0.06071599;0.048906;0.066459;300;1;1;1;300;131;0.039532;0.168386;258;330;0.047656
"Inl_Forward+ Upload";0.056615;0.035677;0.110417;429;222;415;10;10;17.4874479435384;0.05829149;0.051041;0.062292;300;1;1;1;300;131;0.035677;0.110417;222;415;0.050261
"Shadows.PrepareDrawShadows";0.053854;0.027449;0.250416;159;242;256;7;7;18.2023399760947;0.06067447;0.043907;0.065938;600;2;2;2;300;131;0.007657;0.216562;242;256;0.045156
"Inl_Forward+ Setup";0.044219;0.029218;0.112656;258;237;212;9;9;14.523896984756;0.04841299;0.041198;0.049583;300;1;1;1;300;131;0.029218;0.112656;237;212;0.042917
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.040416;0.027136;0.141927;268;258;353;3;4;12.7678749551997;0.04255958;0.036406;0.046249;600;2;2;2;300;131;0.010938;0.110625;258;353;0.035104
