Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.8188;12.48719;15.13083;230;258;341;1;1;4158.44128513336;13.86147;13.52333;14.18594;300;1;1;1;300;150;12.48719;15.13083;258;341;13.82037
"EarlyUpdate.XRUpdate";10.25672;8.871094;11.52281;432;342;154;2;2;3075.24442100525;10.25081;9.955782;10.54906;300;1;1;1;300;150;8.871094;11.52281;342;154;9.99073
"PostLateUpdate.FinishFrameRendering";1.695001;1.140417;2.641615;246;162;311;2;2;509.739998340607;1.699133;1.5475;1.839427;300;1;1;1;300;150;1.140417;2.641615;162;311;1.939688
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.594115;1.074167;2.53073;325;162;311;3;3;480.070729494095;1.600236;1.447552;1.740156;300;1;1;1;300;150;1.074167;2.53073;162;311;1.798386
"Inl_UniversalRenderTotal";1.5575;1.045468;2.486562;298;162;311;4;4;469.006513953209;1.563355;1.413438;1.692761;300;1;1;1;300;150;1.045468;2.486562;162;311;1.758386
"Inl_RenderCameraStack";1.506719;1.011146;2.435417;382;162;311;5;5;455.239154577255;1.517464;1.37349;1.64375;300;1;1;1;300;150;1.011146;2.435417;162;311;1.71224
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.014375;0.678802;1.915989;287;162;311;6;6;304.656737804413;1.015522;0.899896;1.118334;300;1;1;1;300;150;0.678802;1.915989;162;311;1.118334
"Update.ScriptRunBehaviourUpdate";0.728594;0.507604;1.416146;222;314;370;2;2;222.657476186752;0.7421916;0.670781;0.804791;300;1;1;1;300;150;0.507604;1.416146;314;370;0.716407
"BehaviourUpdate";0.727031;0.506198;1.414011;222;314;370;3;3;222.227520465851;0.7407584;0.669792;0.803542;300;1;1;1;300;150;0.506198;1.414011;314;370;0.714635
"PostLateUpdate.PlayerSendFrameStarted";0.377708;0.244531;0.694427;265;153;305;2;2;117.018607854843;0.390062;0.338854;0.429375;300;1;1;1;300;150;0.244531;0.694427;153;305;0.400625
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.346771;0.206979;0.728594;166;189;408;4;4;105.627291768789;0.352091;0.297292;0.397604;300;1;1;1;300;150;0.206979;0.728594;189;408;0.321927
"Inl_ExecuteRenderGraph";0.323386;0.217032;0.544427;391;189;274;7;7;100.384124845266;0.3346137;0.294635;0.364167;300;1;1;1;300;150;0.217032;0.544427;189;274;0.364219
"FrameEvents.XRBeginFrame";0.306354;0.205782;0.586354;294;153;305;3;3;95.7222076207399;0.319074;0.280365;0.347552;300;1;1;1;300;150;0.205782;0.586354;153;305;0.316771
"Inl_RecordRenderGraph";0.261875;0.182031;1.069166;238;162;311;7;7;82.2058986127377;0.2740197;0.226145;0.300208;300;1;1;1;300;150;0.182031;1.069166;162;311;0.302916
"Inl_On Record Render Graph";0.247291;0.171667;1.05625;238;162;311;8;8;77.6456779241562;0.2588189;0.213698;0.282188;300;1;1;1;300;150;0.171667;1.05625;162;311;0.290625
"Inl_ScriptableRenderContext.Submit";0.245677;0.162136;0.768177;294;152;255;6;6;80.5798987299204;0.2685997;0.22276;0.289843;300;1;1;1;300;150;0.162136;0.768177;152;255;0.343698
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.222708;0.163854;0.429583;293;167;442;4;4;68.3324629664421;0.2277749;0.216302;0.233959;300;1;1;1;300;150;0.163854;0.429583;167;442;0.22151
"PostLateUpdate.ProfilerEndFrame";0.219063;0.146094;0.921614;216;325;341;2;2;71.1131388098001;0.2370438;0.195677;0.261406;300;1;1;1;300;150;0.146094;0.921614;325;341;0.279843
"Profiler.FlushCounters";0.21724;0.144636;0.919584;216;325;341;3;3;70.560008764267;0.2352;0.193958;0.259271;300;1;1;1;300;150;0.144636;0.919584;325;341;0.277813
"Profiler.FlushMemoryCounters";0.175937;0.112604;0.871563;212;240;341;4;4;56.9985929504037;0.1899953;0.158073;0.20802;300;1;1;1;300;150;0.112604;0.871563;240;341;0.235729
"CullScriptable";0.157344;0.10177;0.351614;275;153;288;7;7;50.44984074682;0.1681661;0.137812;0.186302;300;1;1;1;300;150;0.10177;0.351614;153;288;0.220989
"Gfx.WaitForRenderThread";0.146563;0.108854;0.311459;236;314;447;4;4;46.902861841023;0.1563429;0.134375;0.170261;300;1;1;1;300;150;0.108854;0.311459;314;447;0.144115
"Semaphore.WaitForSignal";0.145417;0.108229;0.31052;185;314;447;5;5;46.5486477911472;0.1551622;0.133333;0.169323;300;1;1;1;300;150;0.108229;0.31052;314;447;0.143073
"Inl_Setup Forward Lights";0.125157;0.075521;0.29474;217;189;250;8;8;40.0205259099603;0.1334018;0.112656;0.143438;300;1;1;1;300;150;0.075521;0.29474;189;250;0.147396
"Inl_Setup Light Constants";0.122448;0.073646;0.291927;240;189;250;9;9;39.1247429102659;0.1304158;0.11026;0.14;300;1;1;1;300;150;0.073646;0.291927;189;250;0.144688
"ExecuteRenderGraph";0.116614;0.082656;0.524948;318;190;255;7;7;39.4739048928022;0.1315797;0.106146;0.134844;300;1;1;1;300;150;0.082656;0.524948;190;255;0.131094
"SceneCulling";0.073594;0.047708;0.226563;306;153;361;8;8;23.6044339239597;0.07868145;0.065312;0.082761;300;1;1;1;300;150;0.047708;0.226563;153;361;0.128126
"EndRenderQueueExtraction";0.072552;0.034635;0.292448;304;211;384;8;9;24.0705629419535;0.08023521;0.056927;0.091719;600;2;2;2;300;150;0.005573;0.215364;430;339;0.098541
"Inl_Forward+ Upload";0.059636;0.033021;0.206823;222;189;325;10;10;19.0119359120727;0.06337312;0.0525;0.067865;300;1;1;1;300;150;0.033021;0.206823;189;325;0.072969
"CullResults.CreateSharedRendererScene";0.056979;0.035365;0.221562;214;153;363;8;8;18.7940129525959;0.06264671;0.046875;0.072604;300;1;1;1;300;150;0.035365;0.221562;153;363;0.068854
"WaitForJobGroupID";0.056614;0.017292;0.255365;358;310;339;9;12;19.321359941503;0.06461994;0.042761;0.07677;788;2;1;7;299;150;0.001146;0.203802;152;339;0.092031
"PreUpdate.NewInputUpdate";0.05651;0.043802;0.191094;305;185;442;2;2;18.0204739458859;0.06006825;0.051615;0.066042;300;1;1;1;300;150;0.043802;0.191094;185;442;0.06375
"Shadows.PrepareDrawShadows";0.050938;0.025885;0.248073;276;211;339;7;7;17.9018269372173;0.05967276;0.039322;0.068282;600;2;2;2;300;150;0.007135;0.217812;211;339;0.131771
"Inl_Forward+ Setup";0.047448;0.032968;0.27776;331;159;311;9;9;16.5287329480052;0.05509578;0.042968;0.056875;300;1;1;1;300;150;0.032968;0.27776;159;311;0.079947
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.0425;0.028542;0.157761;284;187;358;3;4;13.147564958781;0.04382522;0.03724;0.047135;600;2;2;2;300;150;0.010677;0.138698;187;358;0.049739
"InputUpdate";0.038957;0.026147;0.154167;264;167;358;4;5;12.1072379890829;0.04035746;0.034322;0.043385;600;2;2;2;300;150;0.009687;0.136979;153;358;0.04599
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.035834;0.027084;0.17401;354;191;439;3;4;11.2715869669337;0.03757196;0.033229;0.038802;600;2;2;2;300;150;0.002396;0.133437;187;439;0.037345
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUKAnchor.Update() [Invoke]";0.033804;0.02432001;0.171148;331;320;370;4;4;11.2928969422355;0.03764299;0.03068;0.03885402;17100;57;57;57;300;150;0.00026;0.084688;152;374;0.04489601
"EngineJob";0.032397;0.002396;0.149271;345;372;151;10;12;6.61098997911904;0.03554296;0.022916;0.041927;310;1;1;10;186;150;0.000156;0.125625;165;151;0.040313
"Inl_UniversalRenderPipeline.CreateCameraData";0.032291;0.024063;0.193958;245;162;360;6;6;10.6801549810916;0.03560052;0.029219;0.037396;300;1;1;1;300;150;0.024063;0.193958;162;360;0.036823
"Inl_RenderPipeline.BeginCameraRendering";0.032084;0.023646;0.376041;359;153;396;6;6;10.5501649342477;0.03516722;0.029271;0.036823;300;1;1;1;300;150;0.023646;0.376041;153;396;0.036146
"Oculus.VR.dll!::OVRCameraRig.Update() [Invoke]";0.031666;0.024896;0.076093;293;191;442;4;4;10.2260039653629;0.03408668;0.029948;0.034844;300;1;1;1;300;150;0.024896;0.076093;191;442;0.034844
"FrameEvents.OnBeforeRenderCallback";0.031354;0.018803;0.159896;448;189;419;3;3;10.2443679478019;0.03414789;0.028021;0.037135;300;1;1;1;300;150;0.018803;0.159896;189;419;0.038177
"FrameEvents.NewInputBeforeRenderUpdate";0.031093;0.016406;0.170417;429;189;358;3;3;10.3465609941632;0.03448854;0.02625;0.039323;300;1;1;1;300;150;0.016406;0.170417;189;358;0.042709
"UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke]";0.030052;0.01776;0.158542;262;189;419;4;4;9.78417496196926;0.03261392;0.026615;0.035469;300;1;1;1;300;150;0.01776;0.158542;189;419;0.036667
"ExecuteRenderQueueJob";0.029688;0.014843;0.145312;354;202;151;11;12;6.0562430024147;0.03345991;0.021406;0.039792;196;1;1;2;181;150;0.011979;0.123333;184;151;0.03875
"Draw Main Light Shadowmap";0.027812;0.01724;0.175573;170;312;188;8;8;9.36869898997247;0.031229;0.023541;0.034739;300;1;1;1;300;150;0.01724;0.175573;312;188;0.036615
"Inl_Setup Camera Properties";0.02698;0.018646;0.232553;301;157;278;8;8;8.64242497459054;0.02880808;0.025001;0.030157;600;2;2;2;300;150;0.003125;0.224584;273;278;0.031823
"MainLightShadow";0.025937;0.015833;0.173542;183;312;188;9;9;8.79802896082401;0.02932676;0.022031;0.031927;300;1;1;1;300;150;0.015833;0.173542;312;188;0.035313
"RenderLoop.ScheduleDraw";0.025834;0.015886;0.301354;220;183;409;9;10;9.9071499791462;0.03302383;0.023385;0.029428;1508;5;5;8;300;150;0.000208;0.15026;155;409;0.028438
"EndGraphicsJobs";0.025676;0.016354;0.089584;327;152;338;3;4;8.07206798765765;0.02690689;0.02328;0.029219;1200;4;4;4;300;150;5.2E-05;0.089167;152;338;0.033593
"Inl_NRPRGComp_ExecuteBeginRenderpassCommand";0.025625;0.017917;0.088958;384;162;379;8;8;8.39775095484219;0.0279925;0.023333;0.030261;600;2;2;2;300;150;0.003594;0.077291;162;379;0.030677
"PreLateUpdate.EndGraphicsJobsAfterScriptUpdate";0.025521;0.016354;0.089479;256;152;338;2;2;8.03634697757661;0.02678782;0.023177;0.029062;300;1;1;1;300;150;0.016354;0.089479;152;338;0.033437
