Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.87479;11.96542;15.44979;369;400;322;1;1;4160.33201122284;13.86777;13.54886;14.17208;300;1;1;1;300;189;11.96542;15.44979;400;322;13.87479
"EarlyUpdate.XRUpdate";10.40026;8.785521;11.41766;297;323;231;2;2;3106.2376947403;10.35413;10.08016;10.61234;300;1;1;1;300;189;8.785521;11.41766;323;231;10.84964
"PostLateUpdate.FinishFrameRendering";1.590521;1.175104;2.538699;331;229;298;2;2;483.972802519798;1.613243;1.48724;1.733489;300;1;1;1;300;189;1.175104;2.538699;229;298;1.366615
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.495104;1.100782;2.463542;467;190;298;3;3;454.938841462135;1.516463;1.389844;1.629636;300;1;1;1;300;189;1.100782;2.463542;190;298;1.281563
"Inl_UniversalRenderTotal";1.459428;1.075521;2.43474;216;190;298;4;4;445.171356201172;1.483904;1.361876;1.599636;300;1;1;1;300;189;1.075521;2.43474;190;298;1.25474
"Inl_RenderCameraStack";1.415885;1.043125;2.396146;281;190;298;5;5;432.640047907829;1.442134;1.319271;1.553334;300;1;1;1;300;189;1.043125;2.396146;190;298;1.216406
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.931094;0.671042;1.654167;316;444;346;6;6;288.390597999096;0.961302;0.860781;1.041771;300;1;1;1;300;189;0.671042;1.654167;444;346;0.831771
"Update.ScriptRunBehaviourUpdate";0.730886;0.489219;1.300573;414;194;234;2;2;222.934555649757;0.7431152;0.652917;0.805104;300;1;1;1;300;189;0.489219;1.300573;194;234;0.652917
"BehaviourUpdate";0.729531;0.488229;1.299011;271;194;234;3;3;222.446065276861;0.7414869;0.651511;0.802135;300;1;1;1;300;189;0.488229;1.299011;194;234;0.651667
"PostLateUpdate.PlayerSendFrameStarted";0.373073;0.241562;0.642032;212;194;399;2;2;114.137864500284;0.3804595;0.327812;0.423437;300;1;1;1;300;189;0.241562;0.642032;194;399;0.355677
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.346302;0.2075;0.802396;216;194;234;4;4;105.932871922851;0.3531096;0.293958;0.393802;300;1;1;1;300;189;0.2075;0.802396;194;234;0.326511
"Inl_ExecuteRenderGraph";0.316875;0.214063;0.726198;421;400;473;7;7;98.7405789345503;0.3291353;0.284375;0.362343;300;1;1;1;300;189;0.214063;0.726198;400;473;0.22625
"FrameEvents.XRBeginFrame";0.305729;0.2;0.5575;321;194;399;3;3;94.2482327967882;0.3141608;0.27;0.350885;300;1;1;1;300;189;0.2;0.5575;194;399;0.310468
"Inl_ScriptableRenderContext.Submit";0.244532;0.146302;0.978958;429;379;298;6;6;79.0561939477921;0.2635207;0.217448;0.293229;300;1;1;1;300;189;0.146302;0.978958;379;298;0.185781
"Inl_RecordRenderGraph";0.233177;0.165417;1.05724;424;343;346;7;7;77.2155217379332;0.2573851;0.214687;0.27625;300;1;1;1;300;189;0.165417;1.05724;343;346;0.224635
"Inl_On Record Render Graph";0.220677;0.155781;1.046927;386;343;346;8;8;73.0408436208963;0.2434695;0.202865;0.261094;300;1;1;1;300;189;0.155781;1.046927;343;346;0.21125
