ts,value,counter_name,t_s
177003689272602,545183936.0,Clocks / Second,0.0
177003689278018,100.0,GPU % Bus Busy,5.416e-06
177003689281195,0.0,% Vertex Fetch Stall,8.593e-06
177003689283175,0.0,% Texture Fetch Stall,1.0573e-05
177003689286248,0.0,L1 Texture Cache Miss Per Pixel,1.3646e-05
177003689288591,0.0,% Texture L2 Miss,1.5989e-05
177003689291612,0.0,% Stalled on System Memory,1.901e-05
177003689293539,0.0,Pre-clipped Polygons/Second,2.0937e-05
177003689295258,0.0,% Prims Trivially Rejected,2.2656e-05
177003689297810,0.0,% Prims Clipped,2.5208e-05
177003689299633,0.0,Average Vertices / Polygon,2.7031e-05
177003689302341,0.0,Reused Vertices / Second,2.9739e-05
177003689304320,0.0,Average Polygon Area,3.1718e-05
177003689306352,0.0,% Shaders Busy,3.375e-05
177003689308904,0.0,Vertices Shaded / Second,3.6302e-05
177003689311091,0.0,Fragments Shaded / Second,3.8489e-05
177003689313018,0.0,Vertex Instructions / Second,4.0416e-05
177003689315258,0.0,Fragment Instructions / Second,4.2656e-05
177003689317185,0.0,Fragment ALU Instructions / Sec (Full),4.4583e-05
177003689319216,0.0,Fragment ALU Instructions / Sec (Half),4.6614e-05
177003689321091,0.0,Fragment EFU Instructions / Second,4.8489e-05
177003689323175,0.0,Textures / Vertex,5.0573e-05
177003689325154,-1.0,Textures / Fragment,5.2552e-05
177003689327081,0.0,ALU / Vertex,5.4479e-05
177003689329112,-1.0,ALU / Fragment,5.651e-05
177003689330831,-1.0,EFU / Fragment,5.8229e-05
177003689340414,0.0,EFU / Vertex,6.7812e-05
177003689342862,0.0,% Time Shading Fragments,7.026e-05
177003689344998,0.0,% Time Shading Vertices,7.2396e-05
177003689346820,0.0,% Time Compute,7.4218e-05
177003689349268,0.0,% Shader ALU Capacity Utilized,7.6666e-05
177003689351143,0.0,% Time ALUs Working,7.8541e-05
177003689353018,0.0,% Time EFUs Working,8.0416e-05
177003689356664,0.0,% Nearest Filtered,8.4062e-05
177003689358487,0.0,% Linear Filtered,8.5885e-05
177003689360414,0.0,% Anisotropic Filtered,8.7812e-05
177003689362654,0.0,% Non-Base Level Textures,9.0052e-05
177003689364529,0.0,Read Total (Bytes/sec),9.1927e-05
177003689366560,144443.328125,Write Total (Bytes/sec),9.3958e-05
177003689368748,0.0,Texture Memory Read BW (Bytes/Second),9.6146e-05
177003689370727,0.0,Vertex Memory Read (Bytes/Second),9.8125e-05
177003689372758,0.0,SP Memory Read (Bytes/Second),0.000100156
177003689374841,0.0,Avg Bytes / Fragment,0.000102239
177003689376612,0.0,Avg Bytes / Vertex,0.00010401
177003689378695,0.0,Preemptions / second,0.000106093
177003689380518,0.0,Avg Preemption Delay,0.000107916
