ts,value,counter_name,t_s
178158695052924,545090816.0,Clocks / Second,0.0
178158695057611,100.0,GPU % Bus Busy,4.687e-06
178158695060059,0.0,% Vertex Fetch Stall,7.135e-06
178158695062090,0.0,% Texture Fetch Stall,9.166e-06
178158695065371,-1.0,L1 Texture Cache Miss Per Pixel,1.2447e-05
178158695067507,0.0,% Texture L2 Miss,1.4583e-05
178158695070215,0.0,% Stalled on System Memory,1.7291e-05
178158695071778,0.0,Pre-clipped Polygons/Second,1.8854e-05
178158695073132,0.0,% Prims Trivially Rejected,2.0208e-05
178158695074799,0.0,% Prims Clipped,2.1875e-05
178158695076205,0.0,Average Vertices / Polygon,2.3281e-05
178158695078549,0.0,Reused Vertices / Second,2.5625e-05
178158695080528,-1.0,Average Polygon Area,2.7604e-05
178158695082194,0.0,% Shaders Busy,2.927e-05
178158695084434,0.0,Vertices Shaded / Second,3.151e-05
178158695086465,-1.0,Fragments Shaded / Second,3.3541e-05
178158695088132,-1.0,Vertex Instructions / Second,3.5208e-05
178158695090319,-1.0,Fragment Instructions / Second,3.7395e-05
178158695091986,-1.0,Fragment ALU Instructions / Sec (Full),3.9062e-05
178158695093653,-1.0,Fragment ALU Instructions / Sec (Half),4.0729e-05
178158695095267,-1.0,Fragment EFU Instructions / Second,4.2343e-05
178158695096621,-1.0,Textures / Vertex,4.3697e-05
178158695098028,-1.0,Textures / Fragment,4.5104e-05
178158695099799,-1.0,ALU / Vertex,4.6875e-05
178158695101569,-1.0,ALU / Fragment,4.8645e-05
178158695103080,-1.0,EFU / Fragment,5.0156e-05
178158695111621,-1.0,EFU / Vertex,5.8697e-05
178158695113757,0.0,% Time Shading Fragments,6.0833e-05
178158695115528,0.0,% Time Shading Vertices,6.2604e-05
178158695117038,0.0,% Time Compute,6.4114e-05
178158695119174,0.0,% Shader ALU Capacity Utilized,6.625e-05
178158695120892,0.0,% Time ALUs Working,6.7968e-05
178158695122559,0.0,% Time EFUs Working,6.9635e-05
178158695125476,0.0,% Nearest Filtered,7.2552e-05
178158695126934,0.0,% Linear Filtered,7.401e-05
178158695128653,0.0,% Anisotropic Filtered,7.5729e-05
178158695130736,0.0,% Non-Base Level Textures,7.7812e-05
178158695132351,0.0,Read Total (Bytes/sec),7.9427e-05
178158695134226,124772.984375,Write Total (Bytes/sec),8.1302e-05
178158695136309,0.0,Texture Memory Read BW (Bytes/Second),8.3385e-05
178158695138132,0.0,Vertex Memory Read (Bytes/Second),8.5208e-05
178158695139799,0.0,SP Memory Read (Bytes/Second),8.6875e-05
178158695141361,-1.0,Avg Bytes / Fragment,8.8437e-05
178158695142976,0.0,Avg Bytes / Vertex,9.0052e-05
178158695144486,0.0,Preemptions / second,9.1562e-05
178158695146726,0.0,Avg Preemption Delay,9.3802e-05
178158695148444,545000000.0,GPU Frequency,9.552e-05
178158696454017,546462016.0,Clocks / Second,0.001401093
178158696457820,100.0,GPU % Bus Busy,0.001404896
178158696458445,0.0,% Vertex Fetch Stall,0.001405521
178158696458809,0.0,% Texture Fetch Stall,0.001405885
178158696459382,-1.0,L1 Texture Cache Miss Per Pixel,0.001406458
178158696459851,0.0,% Texture L2 Miss,0.001406927
178158696460267,0.0,% Stalled on System Memory,0.001407343
178158696460580,0.0,Pre-clipped Polygons/Second,0.001407656
178158696460945,0.0,% Prims Trivially Rejected,0.001408021
178158696461309,0.0,% Prims Clipped,0.001408385
178158696461778,0.0,Average Vertices / Polygon,0.001408854
178158696462403,0.0,Reused Vertices / Second,0.001409479
178158696462767,-1.0,Average Polygon Area,0.001409843
178158696463132,0.0,% Shaders Busy,0.001410208
178158696463601,0.0,Vertices Shaded / Second,0.001410677
178158696464017,-1.0,Fragments Shaded / Second,0.001411093
178158696464486,-1.0,Vertex Instructions / Second,0.001411562
178158696464903,-1.0,Fragment Instructions / Second,0.001411979
178158696465267,-1.0,Fragment ALU Instructions / Sec (Full),0.001412343
178158696465632,-1.0,Fragment ALU Instructions / Sec (Half),0.001412708
178158696466049,-1.0,Fragment EFU Instructions / Second,0.001413125
178158696466361,-1.0,Textures / Vertex,0.001413437
178158696466726,-1.0,Textures / Fragment,0.001413802
178158696467142,-1.0,ALU / Vertex,0.001414218
178158696467507,-1.0,ALU / Fragment,0.001414583
178158696467924,-1.0,EFU / Fragment,0.001415
178158696468288,-1.0,EFU / Vertex,0.001415364
178158696468809,0.0,% Time Shading Fragments,0.001415885
178158696469226,0.0,% Time Shading Vertices,0.001416302
178158696469590,0.0,% Time Compute,0.001416666
178158696469955,0.0,% Shader ALU Capacity Utilized,0.001417031
178158696470372,0.0,% Time ALUs Working,0.001417448
178158696470736,0.0,% Time EFUs Working,0.001417812
178158696471205,0.0,% Nearest Filtered,0.001418281
178158696471570,0.0,% Linear Filtered,0.001418646
178158696471934,0.0,% Anisotropic Filtered,0.00141901
178158696472455,0.0,% Non-Base Level Textures,0.001419531
178158696472820,0.0,Read Total (Bytes/sec),0.001419896
178158696473236,141772.15625,Write Total (Bytes/sec),0.001420312
178158696473601,0.0,Texture Memory Read BW (Bytes/Second),0.001420677
178158696474017,0.0,Vertex Memory Read (Bytes/Second),0.001421093
178158696474382,0.0,SP Memory Read (Bytes/Second),0.001421458
178158696474799,-1.0,Avg Bytes / Fragment,0.001421875
178158696475163,0.0,Avg Bytes / Vertex,0.001422239
178158696475632,0.0,Preemptions / second,0.001422708
178158696475997,0.0,Avg Preemption Delay,0.001423073
178158696476413,545000000.0,GPU Frequency,0.001423489
178158697878236,543254720.0,Clocks / Second,0.002825312
178158697884018,100.0,GPU % Bus Busy,0.002831094
178158697884903,0.0,% Vertex Fetch Stall,0.002831979
178158697885580,0.0,% Texture Fetch Stall,0.002832656
178158697886465,-1.0,L1 Texture Cache Miss Per Pixel,0.002833541
178158697886882,0.0,% Texture L2 Miss,0.002833958
178158697887455,0.0,% Stalled on System Memory,0.002834531
178158697887872,0.0,Pre-clipped Polygons/Second,0.002834948
178158697888288,0.0,% Prims Trivially Rejected,0.002835364
178158697888705,0.0,% Prims Clipped,0.002835781
