Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.81578;10.20584;16.6013;161;82;80;1;1;4158.70785713196;13.86236;13.5287;14.16505;300;1;1;1;300;1;10.20584;16.6013;82;80;13.83052
"EarlyUpdate.XRUpdate";10.47047;7.628334;11.81354;93;82;86;2;2;3140.96053504944;10.46987;10.05844;10.87755;300;1;1;1;300;1;7.628334;11.81354;82;86;10.18745
"PostLateUpdate.FinishFrameRendering";1.65625;1.119688;2.767761;283;12;80;2;2;501.620927453041;1.67207;1.467969;1.837083;300;1;1;1;300;1;1.119688;2.767761;12;80;1.836718
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.553334;1.043073;2.637917;276;12;80;3;3;471.008541703224;1.570028;1.383541;1.726719;300;1;1;1;300;1;1.043073;2.637917;12;80;1.723958
"Inl_UniversalRenderTotal";1.514375;1.018125;2.582239;276;12;80;4;4;460.214987635612;1.53405;1.355625;1.690677;300;1;1;1;300;1;1.018125;2.582239;12;80;1.681563
"Inl_RenderCameraStack";1.465625;0.986355;2.521355;276;12;80;5;5;445.594831526279;1.485316;1.31526;1.639219;300;1;1;1;300;1;0.986355;2.521355;12;80;1.623594
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.956927;0.668385;1.761094;134;53;293;6;6;296.409509301186;0.9880317;0.858959;1.088021;300;1;1;1;300;1;0.668385;1.761094;53;293;1.01474
"Update.ScriptRunBehaviourUpdate";0.502135;0.349375;1.185937;271;45;269;2;2;156.176408410072;0.520588;0.461563;0.562031;300;1;1;1;300;1;0.349375;1.185937;45;269;0.48875
"BehaviourUpdate";0.50099;0.34823;1.184219;158;45;269;3;3;155.719603538513;0.5190653;0.460365;0.560937;300;1;1;1;300;1;0.34823;1.184219;45;269;0.487708
"PostLateUpdate.PlayerSendFrameStarted";0.358541;0.223802;0.888802;287;48;130;2;2;115.012834832072;0.3833761;0.310729;0.43026;300;1;1;1;300;1;0.223802;0.888802;48;130;0.406198
"Inl_ExecuteRenderGraph";0.329531;0.206354;0.879323;182;25;202;7;7;103.837356731296;0.3461245;0.284167;0.380417;300;1;1;1;300;1;0.206354;0.879323;25;202;0.322188
"FrameEvents.XRBeginFrame";0.30052;0.190156;0.837968;92;48;130;3;3;96.4521354883909;0.3215071;0.261354;0.356823;300;1;1;1;300;1;0.190156;0.837968;48;130;0.333802
"Inl_ScriptableRenderContext.Submit";0.25;0.149219;0.636355;265;38;233;6;6;79.5429727137089;0.2651432;0.21349;0.296458;300;1;1;1;300;1;0.149219;0.636355;38;233;0.31651
"Inl_RecordRenderGraph";0.23974;0.174323;0.973854;36;132;293;7;7;77.962461695075;0.2598749;0.217761;0.283334;300;1;1;1;300;1;0.174323;0.973854;132;293;0.281406
"Inl_On Record Render Graph";0.227291;0.163646;0.953385;227;132;293;8;8;73.7216077893972;0.2457387;0.205209;0.267292;300;1;1;1;300;1;0.163646;0.953385;132;293;0.267292
"PostLateUpdate.ProfilerEndFrame";0.222396;0.132448;0.876458;288;254;147;2;2;74.8624528199434;0.2495415;0.197813;0.271459;300;1;1;1;300;1;0.132448;0.876458;254;147;0.289792
"Profiler.FlushCounters";0.220156;0.131511;0.874792;288;254;147;3;3;74.1798549294472;0.2472662;0.195729;0.269479;300;1;1;1;300;1;0.131511;0.874792;254;147;0.287344
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.216615;0.153594;0.452552;22;45;176;4;4;65.9044897854328;0.2196816;0.195052;0.233073;300;1;1;1;300;1;0.153594;0.452552;45;176;0.224844
"Profiler.FlushMemoryCounters";0.175104;0.104062;0.818906;246;200;147;4;4;59.4592767506838;0.1981976;0.157604;0.212605;300;1;1;1;300;1;0.104062;0.818906;200;147;0.220417
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.167813;0.11125;0.56875;187;45;269;4;4;54.4876109138131;0.1816254;0.152083;0.194323;300;1;1;1;300;1;0.11125;0.56875;45;269;0.161927
"Gfx.WaitForRenderThread";0.152083;0.100677;0.69349;253;48;130;4;4;50.8312468379736;0.1694375;0.131198;0.18724;300;1;1;1;300;1;0.100677;0.69349;48;130;0.190885
"Semaphore.WaitForSignal";0.151145;0.099844;0.691927;165;48;130;5;5;50.4127138704062;0.1680424;0.130104;0.185469;300;1;1;1;300;1;0.099844;0.691927;48;130;0.189792
