Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.8861;9.058907;15.99266;51;69;68;1;1;4159.35096263885;13.8645;13.59037;14.15151;300;1;1;1;300;1;9.058907;15.99266;69;68;13.89287
"EarlyUpdate.XRUpdate";10.50042;6.627865;11.80969;104;69;46;2;2;3163.01790046692;10.54339;10.21193;10.93708;300;1;1;1;300;1;6.627865;11.80969;69;46;11.51781
"PostLateUpdate.FinishFrameRendering";1.629115;1.037239;3.719687;166;44;68;2;2;486.036092400551;1.62012;1.448802;1.787761;300;1;1;1;300;1;1.037239;3.719687;44;68;1.174844
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.51776;0.977709;3.577084;245;44;68;3;3;455.388014495373;1.51796;1.35349;1.671094;300;1;1;1;300;1;0.977709;3.577084;44;68;1.101563
"Inl_UniversalRenderTotal";1.484948;0.955729;3.519532;105;44;68;4;4;445.149575948715;1.483832;1.325521;1.630364;300;1;1;1;300;1;0.955729;3.519532;44;68;1.077448
"Inl_RenderCameraStack";1.433385;0.927344;3.444687;109;44;68;5;5;431.71712833643;1.439057;1.283021;1.583125;300;1;1;1;300;1;0.927344;3.444687;44;68;1.046563
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.948698;0.624896;2.317969;286;44;68;6;6;289.77252471447;0.9659084;0.845677;1.068959;300;1;1;1;300;1;0.624896;2.317969;44;68;0.720365
"Update.ScriptRunBehaviourUpdate";0.496771;0.324896;0.961927;117;1;273;2;2;153.76182577014;0.5125394;0.455677;0.56;300;1;1;1;300;1;0.324896;0.961927;1;273;0.354739
"BehaviourUpdate";0.495781;0.323958;0.958126;117;1;273;3;3;153.35751837492;0.5111917;0.454479;0.55875;300;1;1;1;300;1;0.323958;0.958126;1;273;0.353281
"PostLateUpdate.PlayerSendFrameStarted";0.372083;0.229427;0.960156;142;48;189;2;2;114.809337839484;0.3826978;0.31526;0.426041;300;1;1;1;300;1;0.229427;0.960156;48;189;0.314688
"LogStringToConsole";0.349687;0.349687;0.349687;35;35;35;5;5;0.34968701004982;0.349687;0.349687;0.349687;1;1;1;1;1;35;0.349687;0.349687;35;35;0
"Inl_ExecuteRenderGraph";0.324167;0.214583;0.912604;238;195;237;7;7;100.829955428839;0.3360999;0.282396;0.36927;300;1;1;1;300;1;0.214583;0.912604;195;237;0.234219
"FrameEvents.XRBeginFrame";0.308646;0.194531;0.880625;186;48;189;3;3;96.1793908029795;0.320598;0.264115;0.353907;300;1;1;1;300;1;0.194531;0.880625;48;189;0.27474
"Inl_RecordRenderGraph";0.245;0.169844;0.800573;181;44;249;7;7;78.206729888916;0.2606891;0.217864;0.281354;300;1;1;1;300;1;0.169844;0.800573;44;249;0.194531
"Inl_ScriptableRenderContext.Submit";0.234896;0.145104;0.640937;169;8;68;6;6;73.6784846782684;0.2455949;0.205;0.265886;300;1;1;1;300;1;0.145104;0.640937;8;68;0.166979
"Inl_On Record Render Graph";0.23224;0.160625;0.705834;123;44;249;8;8;73.2128136754036;0.2440427;0.204479;0.264584;300;1;1;1;300;1;0.160625;0.705834;44;249;0.183282
"PostLateUpdate.ProfilerEndFrame";0.226666;0.117865;0.613437;191;1;203;2;2;73.7220369726419;0.2457401;0.195469;0.270938;300;1;1;1;300;1;0.117865;0.613437;1;203;0.176406
"Profiler.FlushCounters";0.224948;0.116459;0.610938;191;1;203;3;3;73.0559588521719;0.2435199;0.193385;0.269531;300;1;1;1;300;1;0.116459;0.610938;1;203;0.175052
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.211458;0.146198;0.597187;224;1;35;4;4;65.3444228619337;0.2178147;0.201979;0.229427;300;1;1;1;300;1;0.146198;0.597187;1;35;0.151146
"Profiler.FlushMemoryCounters";0.179687;0.089947;0.562552;221;1;62;4;4;59.2374469786882;0.1974582;0.156563;0.218021;300;1;1;1;300;1;0.089947;0.562552;1;62;0.146198
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.166614;0.10026;0.386823;115;1;225;4;4;52.8180899322033;0.1760603;0.149479;0.194114;300;1;1;1;300;1;0.10026;0.386823;1;225;0.120104
"Gfx.WaitForRenderThread";0.15927;0.099323;0.605261;292;23;236;4;4;49.7394428625703;0.1657981;0.131562;0.18323;300;1;1;1;300;1;0.099323;0.605261;23;236;0.13974
"Semaphore.WaitForSignal";0.157864;0.098125;0.597968;173;23;236;5;5;49.3285857737064;0.1644286;0.130469;0.181718;300;1;1;1;300;1;0.098125;0.597968;23;236;0.138646
"CullScriptable";0.135;0.092709;0.34177;266;44;141;7;7;43.0742208883166;0.1435807;0.124791;0.156875;300;1;1;1;300;1;0.092709;0.34177;44;141;0.126615
"Inl_Setup Forward Lights";0.122813;0.07677;0.370261;190;50;252;8;8;39.2025178596377;0.1306751;0.106875;0.139479;300;1;1;1;300;1;0.07677;0.370261;50;252;0.097448
"ExecuteRenderGraph";0.121459;0.074688;0.423803;253;8;171;7;7;39.7154269143939;0.1323848;0.108594;0.141459;300;1;1;1;300;1;0.074688;0.423803;8;171;0.097552
"Inl_Setup Light Constants";0.12099;0.075156;0.367656;100;50;252;9;9;38.4888077750802;0.128296;0.104375;0.136771;300;1;1;1;300;1;0.075156;0.367656;50;252;0.095521
"SceneCulling";0.067136;0.045938;0.263698;41;39;141;8;8;21.691932938993;0.07230645;0.060938;0.078073;300;1;1;1;300;1;0.045938;0.263698;39;141;0.074531
"Inl_Forward+ Upload";0.058229;0.033959;0.256562;259;50;117;10;10;18.9933809265494;0.06331127;0.048855;0.067969;300;1;1;1;300;1;0.033959;0.256562;50;117;0.045625
"PreUpdate.NewInputUpdate";0.058073;0.037083;0.299584;105;44;172;2;2;18.6787009350955;0.06226234;0.052032;0.069115;300;1;1;1;300;1;0.037083;0.299584;44;172;0.052761
"EndRenderQueueExtraction";0.048541;0.026459;0.212188;96;45;68;8;9;15.2083319760859;0.05069444;0.042396;0.055261;600;2;2;2;300;1;0.005365;0.155782;45;68;0.035521
"Inl_Forward+ Setup";0.045937;0.03125;0.145885;135;47;68;9;9;14.9446989931166;0.04981566;0.040052;0.055677;300;1;1;1;300;1;0.03125;0.145885;47;68;0.03651
"CullResults.CreateSharedRendererScene";0.043385;0.027917;0.106041;248;44;155;8;8;13.8247889634222;0.04608263;0.038698;0.05026;300;1;1;1;300;1;0.027917;0.106041;44;155;0.033906
"Shadows.PrepareDrawShadows";0.040051;0.021615;0.275573;98;45;267;7;7;13.599682956934;0.04533228;0.032708;0.05026;600;2;2;2;300;1;0.006719;0.258281;45;267;0.027031
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke]";0.039585;0.025729;0.156511;230;48;184;3;4;12.4204319771379;0.04140144;0.034845;0.043437;600;2;2;2;300;1;0.009011;0.114688;40;184;0.028177
"InputUpdate";0.036354;0.02375;0.141771;127;48;184;4;5;11.4524429775774;0.03817481;0.032187;0.040103;600;2;2;2;300;1;0.008333;0.104532;40;184;0.025678
"UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke]";0.035261;0.023281;0.178333;109;39;172;3;4;11.2114989687689;0.03737166;0.031823;0.040416;600;2;2;2;300;1;0.001927;0.171666;40;172;0.026614
"WaitForJobGroupID";0.034167;0.017239;0.140729;189;26;67;9;12;11.0486989628989;0.03695217;0.02875;0.041457;742;2;1;5;299;1;0.000989;0.097656;198;67;0.02526
