Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.85886;12.33026;16.18948;34;38;35;1;1;4157.99363231659;13.85998;13.58953;14.13625;300;1;1;1;300;1;12.33026;16.18948;38;35;13.8412
"EarlyUpdate.XRUpdate";10.21547;8.529115;11.19438;130;37;35;2;2;3062.31540489197;10.20772;10.00458;10.4524;300;1;1;1;300;1;8.529115;11.19438;37;35;9.812865
"PostLateUpdate.FinishFrameRendering";1.74125;1.364479;2.502605;199;46;181;2;2;528.087262153625;1.760291;1.624739;1.864479;300;1;1;1;300;1;1.364479;2.502605;46;181;1.690469
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.63151;1.280261;2.394532;258;46;181;3;3;496.380305528641;1.654601;1.528281;1.757396;300;1;1;1;300;1;1.280261;2.394532;46;181;1.612605
"Inl_UniversalRenderTotal";1.597084;1.251563;2.35224;127;46;181;4;4;485.041867256165;1.616806;1.489479;1.715313;300;1;1;1;300;1;1.251563;2.35224;46;181;1.584688
"Inl_RenderCameraStack";1.546302;1.215052;2.300573;115;46;181;5;5;470.745876073837;1.569153;1.445365;1.663958;300;1;1;1;300;1;1.215052;2.300573;46;181;1.545677
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.030156;0.807813;1.60974;208;46;296;6;6;314.112257957458;1.047041;0.955261;1.110573;300;1;1;1;300;1;0.807813;1.60974;46;296;1.133334
"Update.ScriptRunBehaviourUpdate";0.658489;0.467187;1.04224;193;2;224;2;2;202.011363565922;0.6733712;0.615364;0.71927;300;1;1;1;300;1;0.467187;1.04224;2;224;0.970781
"BehaviourUpdate";0.656615;0.465938;1.039636;97;2;224;3;3;201.576065093279;0.6719202;0.614479;0.7175;300;1;1;1;300;1;0.465938;1.039636;2;224;0.969792
"PostLateUpdate.PlayerSendFrameStarted";0.370938;0.255208;0.860052;169;2;123;2;2;118.480322986841;0.3949344;0.334688;0.426667;300;1;1;1;300;1;0.255208;0.860052;2;123;0.349531
"Inl_ExecuteRenderGraph";0.351406;0.244323;0.818125;250;105;75;7;7;107.883236661553;0.3596108;0.314635;0.386146;300;1;1;1;300;1;0.244323;0.818125;105;75;0.306771
"FrameEvents.XRBeginFrame";0.305052;0.214739;0.793073;170;2;123;3;3;97.7521916329861;0.3258407;0.279167;0.344167;300;1;1;1;300;1;0.214739;0.793073;2;123;0.295989
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.303021;0.19026;0.609063;15;2;171;4;4;91.984751611948;0.3066158;0.253334;0.335312;300;1;1;1;300;1;0.19026;0.609063;2;171;0.589687
"Inl_RecordRenderGraph";0.260469;0.194167;0.886198;29;2;296;7;7;83.2842398434877;0.2776141;0.233437;0.298593;300;1;1;1;300;1;0.194167;0.886198;2;296;0.317708
"Inl_ScriptableRenderContext.Submit";0.257292;0.17552;0.677292;212;105;181;6;6;81.6395845413208;0.2721319;0.231094;0.285365;300;1;1;1;300;1;0.17552;0.677292;105;181;0.207865
"Inl_On Record Render Graph";0.243542;0.182396;0.849583;89;2;296;8;8;78.3890227377415;0.2612967;0.21927;0.281198;300;1;1;1;300;1;0.182396;0.849583;2;296;0.297136
"PostLateUpdate.ProfilerEndFrame";0.23375;0.159167;0.685625;19;73;166;2;2;74.3071350157261;0.2476905;0.204792;0.275052;300;1;1;1;300;1;0.159167;0.685625;73;166;0.218594
"Profiler.FlushCounters";0.232187;0.158021;0.683542;19;73;166;3;3;73.6850628107786;0.2456169;0.202969;0.273073;300;1;1;1;300;1;0.158021;0.683542;73;166;0.216718
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.217708;0.168698;0.424271;246;2;181;4;4;67.7787519544363;0.2259292;0.211198;0.23526;300;1;1;1;300;1;0.168698;0.424271;2;181;0.233541
"Profiler.FlushMemoryCounters";0.186771;0.121667;0.641979;222;65;166;4;4;59.8232486769557;0.1994108;0.162969;0.220052;300;1;1;1;300;1;0.121667;0.641979;65;166;0.182812
"CullScriptable";0.158437;0.122084;0.365885;6;3;217;7;7;49.7760438397527;0.1659202;0.142292;0.180104;300;1;1;1;300;1;0.122084;0.365885;3;217;0.168959
"Gfx.WaitForRenderThread";0.152187;0.107552;0.346719;146;2;157;4;4;49.5032418295741;0.1650108;0.138542;0.181042;300;1;1;1;300;1;0.107552;0.346719;2;157;0.15177
