Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.87516;11.38641;16.84526;90;10;9;1;1;4159.61706447601;13.86539;13.58333;14.195;300;1;1;1;300;1;11.38641;16.84526;10;9;13.88354
"EarlyUpdate.XRUpdate";10.27682;7.351824;11.5036;66;6;32;2;2;3074.74613189697;10.24915;9.932032;10.64412;300;1;1;1;300;1;7.351824;11.5036;6;32;10.76011
"PostLateUpdate.FinishFrameRendering";1.672083;1.095937;3.363126;257;31;5;2;2;509.88610124588;1.69962;1.523021;1.824635;300;1;1;1;300;1;1.095937;3.363126;31;5;1.519063
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.579166;1.032708;2.982032;154;31;5;3;3;478.229153752327;1.594097;1.433907;1.716041;300;1;1;1;300;1;1.032708;2.982032;31;5;1.427396
"Inl_UniversalRenderTotal";1.544063;1.008698;2.889271;41;31;5;4;4;466.886283159256;1.556288;1.404323;1.667083;300;1;1;1;300;1;1.008698;2.889271;31;5;1.400677
"Inl_RenderCameraStack";1.495938;0.976823;2.812292;195;31;5;5;5;452.400514483452;1.508002;1.365104;1.613802;300;1;1;1;300;1;0.976823;2.812292;31;5;1.365729
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";0.980052;0.660886;1.829792;223;31;9;6;6;297.355546295643;0.9911851;0.904219;1.057031;300;1;1;1;300;1;0.660886;1.829792;31;9;0.920782
"Update.ScriptRunBehaviourUpdate";0.688855;0.482917;1.246667;32;37;6;2;2;209.634287804365;0.698781;0.638125;0.75052;300;1;1;1;300;1;0.482917;1.246667;37;6;0.650886
"BehaviourUpdate";0.687604;0.481823;1.244479;32;37;6;3;3;209.205650091171;0.6973522;0.637031;0.749115;300;1;1;1;300;1;0.481823;1.244479;37;6;0.649427
"PostLateUpdate.PlayerSendFrameStarted";0.35625;0.24401;0.998333;287;63;256;2;2;114.702733725309;0.3823425;0.316302;0.407864;300;1;1;1;300;1;0.24401;0.998333;63;256;0.310573
"meta.xr.mrutilitykit.dll!Meta.XR.MRUtilityKit::MRUK.Update() [Invoke]";0.324636;0.226771;0.683646;119;10;218;4;4;101.446091860533;0.3381536;0.30151;0.363541;300;1;1;1;300;1;0.226771;0.683646;10;218;0.294792
"Inl_ExecuteRenderGraph";0.318854;0.215313;0.859271;204;31;9;7;7;99.4251546561718;0.3314172;0.288281;0.359062;300;1;1;1;300;1;0.215313;0.859271;31;9;0.282343
"FrameEvents.XRBeginFrame";0.295;0.206302;0.895261;239;102;256;3;3;95.6888094395399;0.3189627;0.265157;0.343386;300;1;1;1;300;1;0.206302;0.895261;102;256;0.261146
"Inl_RecordRenderGraph";0.25375;0.17375;0.475104;45;31;266;7;7;77.5419976860285;0.2584733;0.224375;0.284166;300;1;1;1;300;1;0.17375;0.475104;31;266;0.261093
"Inl_ScriptableRenderContext.Submit";0.25;0.152709;0.732291;27;11;5;6;6;82.0526217073202;0.2735087;0.221563;0.296718;300;1;1;1;300;1;0.152709;0.732291;11;5;0.23875
"PostLateUpdate.ProfilerEndFrame";0.249584;0.156355;0.524427;160;10;215;2;2;78.9912047237158;0.263304;0.21224;0.297396;300;1;1;1;300;1;0.156355;0.524427;10;215;0.201771
"Profiler.FlushCounters";0.247552;0.155;0.520416;177;10;215;3;3;78.1861876398325;0.2606206;0.210365;0.292292;300;1;1;1;300;1;0.155;0.520416;10;215;0.199948
"Inl_On Record Render Graph";0.239062;0.163802;0.460937;129;31;266;8;8;72.9832868725061;0.2432776;0.211875;0.264948;300;1;1;1;300;1;0.163802;0.460937;31;266;0.248593
"Oculus.VR.dll!::OVRManager.Update() [Invoke]";0.223386;0.155468;0.632604;56;104;6;4;4;67.8249106407166;0.226083;0.209219;0.240834;300;1;1;1;300;1;0.155468;0.632604;104;6;0.239479
"Profiler.FlushMemoryCounters";0.200677;0.127239;0.467448;294;10;207;4;4;63.1581799685955;0.2105273;0.169011;0.233854;300;1;1;1;300;1;0.127239;0.467448;10;207;0.166719
"CullScriptable";0.162761;0.097344;0.596979;181;11;5;7;7;50.6604268625379;0.1688681;0.141354;0.183386;300;1;1;1;300;1;0.097344;0.596979;11;5;0.169896
"Gfx.WaitForRenderThread";0.1425;0.000885;0.684584;14;9;164;4;4;48.261574936565;0.1608719;0.131511;0.166615;300;1;1;1;300;1;0.000885;0.684584;9;164;0.127084
"Semaphore.WaitForSignal";0.141406;0.070469;0.6825;184;19;164;5;5;47.8692819447024;0.1600979;0.130625;0.165416;300;1;1;2;299;1;0.00026;0.6825;10;164;0.125885
"ExecuteRenderGraph";0.123698;0.074219;0.493802;105;11;5;7;7;41.1301030293107;0.1371003;0.107083;0.145833;300;1;1;1;300;1;0.074219;0.493802;11;5;0.115
"Inl_Setup Forward Lights";0.121823;0.078229;0.369219;173;12;9;8;8;38.6175978407264;0.1287253;0.109375;0.136198;300;1;1;1;300;1;0.078229;0.369219;12;9;0.114115
"Inl_Setup Light Constants";0.119375;0.076615;0.363802;173;12;9;9;9;37.8483768254519;0.1261613;0.107135;0.133437;300;1;1;1;300;1;0.076615;0.363802;12;9;0.112031
"SceneCulling";0.074271;0.043229;0.23151;66;34;5;8;8;23.8420929200947;0.07947364;0.063594;0.087917;300;1;1;1;300;1;0.043229;0.23151;34;5;0.098855
"EndRenderQueueExtraction";0.073646;0.042552;0.340365;29;104;5;8;9;23.8675599489361;0.07955854;0.063959;0.086667;600;2;2;2;300;1;0.007604;0.306615;87;5;0.056355
