Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PlayerLoop";13.83151;9.896824;17.93656;22;76;75;1;1;4157.99580860138;13.85999;13.5237;14.15261;300;1;1;1;300;1;9.896824;17.93656;76;75;13.84
"EarlyUpdate.XRUpdate";10.30849;6.941928;12.32203;272;76;78;2;2;3077.3101348877;10.2577;9.927449;10.63234;300;1;1;1;300;1;6.941928;12.32203;76;78;10.67453
"PostLateUpdate.FinishFrameRendering";1.732656;1.104375;3.338281;81;9;75;2;2;535.425470113754;1.784752;1.561615;1.945469;300;1;1;1;300;1;1.104375;3.338281;9;75;1.461146
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke]";1.625625;1.034532;3.199896;287;9;75;3;3;504.086768388748;1.680289;1.47375;1.830261;300;1;1;1;300;1;1.034532;3.199896;9;75;1.353021
"Inl_UniversalRenderTotal";1.582291;1.01125;3.155938;298;9;75;4;4;492.08833360672;1.640294;1.442552;1.781407;300;1;1;1;300;1;1.01125;3.155938;9;75;1.32224
"Inl_RenderCameraStack";1.53625;0.971771;2.98099;179;9;75;5;5;476.721973776817;1.589073;1.401094;1.729791;300;1;1;1;300;1;0.971771;2.98099;9;75;1.284323
"Inl_UniversalRenderPipeline.RenderSingleCameraInternal: CenterEyeAnchor";1.022396;0.661719;2.024584;280;9;75;6;6;315.57159781456;1.051905;0.93099;1.146198;300;1;1;1;300;1;0.661719;2.024584;9;75;0.833281
"Update.ScriptRunBehaviourUpdate";0.592292;0.403594;0.918594;20;60;147;2;2;182.813507258892;0.6093783;0.555052;0.652552;300;1;1;1;300;1;0.403594;0.918594;60;147;0.587917
"BehaviourUpdate";0.590625;0.402708;0.917552;138;60;147;3;3;182.312881231308;0.6077096;0.553751;0.651459;300;1;1;1;300;1;0.402708;0.917552;60;147;0.586666
"PostLateUpdate.PlayerSendFrameStarted";0.34125;0.235156;0.794688;283;29;75;2;2;107.723489671946;0.3590783;0.312917;0.385677;300;1;1;1;300;1;0.235156;0.794688;29;75;0.370261
"Inl_ExecuteRenderGraph";0.337552;0.211407;1.028438;281;79;104;7;7;105.547457426786;0.3518248;0.299167;0.377083;300;1;1;1;300;1;0.211407;1.028438;79;104;0.281719
"FrameEvents.XRBeginFrame";0.28375;0.198646;0.690468;17;29;135;3;3;89.1648517996073;0.2972162;0.261042;0.316614;300;1;1;1;300;1;0.198646;0.690468;29;135;0.305729
"Inl_RecordRenderGraph";0.265104;0.17776;0.853177;103;78;188;7;7;83.488553866744;0.2782952;0.230885;0.302292;300;1;1;1;300;1;0.17776;0.853177;78;188;0.20974
